x_over_c,y_over_c,Cp
0.4019699990749359,0.05792324244976044,-1.0692217350006104
0.41749998927116394,0.05729416757822037,-1.0755268335342407
0.43310999870300293,0.05659141764044762,-1.0819588899612427
0.44878000020980835,0.055818598717451096,-1.0883921384811401
0.4645099937915802,0.05497835576534271,-1.0943244695663452
0.48026999831199646,0.05407492071390152,-1.099702000617981
0.49605000019073486,0.05311153456568718,-1.103944182395935
0.5118399858474731,0.05209138244390488,-1.1076500415802002
0.5276100039482117,0.05101897567510605,-1.1110789775848389
0.5433599948883057,0.04989684000611305,-1.113725185394287
0.5590599775314331,0.048729557543992996,-1.111119270324707
0.5747100114822388,0.0475195087492466,-1.108903169631958
0.5902799963951111,0.046271324157714844,-1.1142399311065674
0.6057599782943726,0.04498807340860367,-1.1106059551239014
0.6211299896240234,0.04367358982563019,-0.9185067415237427
0.6363800168037415,0.04233084246516228,-0.2893582582473755
0.6514999866485596,0.04096270352602005,0.03249751403927803
0.6664699912071228,0.03957289457321167,0.020895328372716904
0.6812700033187866,0.038165152072906494,-0.009809516370296478
0.6958900094032288,0.03674225136637688,-0.007807369809597731
0.710319995880127,0.0353068932890892,-0.0027097680140286684
0.7245299816131592,0.033863767981529236,-0.0014977531973272562
0.7385200262069702,0.03241453319787979,0.001280979486182332
0.7522799968719482,0.030961811542510986,0.006191586144268513
0.765779972076416,0.029510337859392166,0.012238210998475552
0.779009997844696,0.028062766417860985,0.01902775838971138
0.7919700145721436,0.02662062644958496,0.026630735024809837
0.804639995098114,0.02518763579428196,0.03491854667663574
0.8170099854469299,0.023766420781612396,0.04382525011897087
0.8290500044822693,0.022361962124705315,0.05327586084604263
0.8407700061798096,0.02097463235259056,0.06328830122947693
0.8521599769592285,0.019607091322541237,0.07378697395324707
0.8631799817085266,0.01826569065451622,0.08479486405849457
0.8738499879837036,0.016949564218521118,0.09623881429433823
0.8841500282287598,0.015662692487239838,0.10817158967256546
0.8940600156784058,0.01440916396677494,0.12053362280130386
0.9035800099372864,0.01319055911153555,0.13337017595767975
0.9126999974250793,0.012009731493890285,0.14667075872421265
0.9214000105857849,0.010870860889554024,0.16045130789279938
0.9296900033950806,0.0097742211073637,0.17474180459976196
0.9375399947166443,0.00872534979134798,0.1895606964826584
0.9449599981307983,0.007724467199295759,0.20495665073394775
0.9519400000572205,0.006774428766220808,0.22098064422607422
0.9584699869155884,0.005878077354282141,0.2376965880393982
0.9645400047302246,0.005038225557655096,0.25516587495803833
0.9701499938964844,0.004256268497556448,0.2735222578048706
0.9752799868583679,0.0035363242495805025,0.29287517070770264
0.9799500107765198,0.0028768260963261127,0.31347379088401794
0.9841300249099731,0.0022831768728792667,0.335629403591156
0.9878399968147278,0.001753609743900597,0.35971587896347046
0.9910500049591064,0.0012933638645336032,0.3867611885070801
0.9937800168991089,0.0009004365419968963,0.41738003492355347
0.9960200190544128,0.0005769983399659395,0.4568287432193756
