x_over_c,y_over_c,Cp
0.999750018119812,-3.632896550698206e-05,1.1573091745376587
0.9990000128746033,-0.00014525375445373356,0.5146331787109375
0.997759997844696,-0.00032511117751710117,0.4455372095108032
0.9960200190544128,-0.0005769983399659395,0.353631854057312
0.9937800168991089,-0.0009004365419968963,0.31249767541885376
0.9910500049591064,-0.0012933638645336032,0.2786818742752075
0.9878399968147278,-0.001753609743900597,0.2519618570804596
0.9841300249099731,-0.0022831768728792667,0.2286091297864914
0.9799500107765198,-0.0028768260963261127,0.20766520500183105
0.9752799868583679,-0.0035363242495805025,0.1886036992073059
0.9701499938964844,-0.004256268497556448,0.17094527184963226
0.9645400047302246,-0.005038225557655096,0.15440131723880768
0.9584699869155884,-0.005878077354282141,0.13882488012313843
0.9519400000572205,-0.006774428766220808,0.12403953075408936
0.9449599981307983,-0.007724467199295759,0.10996752232313156
0.9375399947166443,-0.00872534979134798,0.09651026129722595
0.9296900033950806,-0.0097742211073637,0.08360014855861664
0.9214000105857849,-0.010870860889554024,0.07114845514297485
0.9126999974250793,-0.012009731493890285,0.05913662537932396
0.9035800099372864,-0.01319055911153555,0.047495387494564056
0.8940600156784058,-0.01440916396677494,0.03621475398540497
0.8841500282287598,-0.015662692487239838,0.025273244827985764
0.8738499879837036,-0.016949564218521118,0.014564760960638523
0.8631799817085266,-0.01826569065451622,0.004167566075921059
0.8521599769592285,-0.019607091322541237,-0.006032140459865332
0.8407700061798096,-0.02097463235259056,-0.01600528322160244
0.8290500044822693,-0.022361962124705315,-0.025808997452259064
0.8170099854469299,-0.023766420781612396,-0.03544212877750397
0.804639995098114,-0.02518763579428196,-0.04496144503355026
0.7919700145721436,-0.02662062644958496,-0.05435052886605263
0.779009997844696,-0.028062766417860985,-0.06360538303852081
0.765779972076416,-0.029510337859392166,-0.07269419729709625
0.7522799968719482,-0.030961811542510986,-0.08177421241998672
0.7385200262069702,-0.03241453319787979,-0.09077262878417969
0.7245299816131592,-0.033863767981529236,-0.09976377338171005
0.710319995880127,-0.0353068932890892,-0.1087275817990303
0.6958900094032288,-0.03674225136637688,-0.11763950437307358
0.6812700033187866,-0.038165152072906494,-0.12658198177814484
0.6664699912071228,-0.03957289457321167,-0.13551679253578186
0.6514999866485596,-0.04096270352602005,-0.14450231194496155
0.6363800168037415,-0.04233084246516228,-0.15348845720291138
0.6211299896240234,-0.04367358982563019,-0.16255563497543335
0.6057599782943726,-0.04498807340860367,-0.17162488400936127
0.5902799963951111,-0.046271324157714844,-0.18080295622348785
0.5747100114822388,-0.0475195087492466,-0.18998251855373383
0.5590599775314331,-0.048729557543992996,-0.19928430020809174
0.5433599948883057,-0.04989684000611305,-0.20857547223567963
0.5276100039482117,-0.05101897567510605,-0.21800822019577026
0.5118399858474731,-0.05209138244390488,-0.22736766934394836
0.49605000019073486,-0.05311153456568718,-0.23687981069087982
0.48026999831199646,-0.05407492071390152,-0.24632003903388977
0.4645099937915802,-0.05497835576534271,-0.25589415431022644
0.44878000020980835,-0.055818598717451096,-0.2654476463794708
0.43310999870300293,-0.05659141764044762,-0.27505141496658325
0.41749998927116394,-0.05729416757822037,-0.2846401035785675
0.4019699990749359,-0.05792324244976044,-0.29419997334480286
0.3865399956703186,-0.05847521126270294,-0.3037514388561249
0.37123000621795654,-0.058946844190359116,-0.3131706118583679
0.35604000091552734,-0.0593356154859066,-0.32253697514533997
0.34099000692367554,-0.059638477861881256,-0.33179184794425964
0.32611000537872314,-0.05985254421830177,-0.3408454358577728
0.31139999628067017,-0.059975650161504745,-0.3498420715332031
0.29686999320983887,-0.06000550091266632,-0.35843273997306824
0.28255000710487366,-0.05994005501270294,-0.36704233288764954
0.268449991941452,-0.05977765470743179,-0.3750680983066559
0.25457000732421875,-0.059516578912734985,-0.383096843957901
0.24094000458717346,-0.05915585905313492,-0.3904206156730652
0.22756999731063843,-0.058694567531347275,-0.39770397543907166
0.2144699990749359,-0.058131974190473557,-0.4041644334793091
0.20166000723838806,-0.05746811255812645,-0.4105004370212555
0.18914000689983368,-0.05670228227972984,-0.41587314009666443
0.1769299954175949,-0.05583513528108597,-0.42104747891426086
0.1650400012731552,-0.05486709251999855,-0.4250999093055725
0.15349000692367554,-0.05379977822303772,-0.42883968353271484
0.14228999614715576,-0.052634429186582565,-0.4313340187072754
0.13143999874591827,-0.05137133598327637,-0.43327173590660095
0.12094999849796295,-0.05001187324523926,-0.43377500772476196
0.11084999889135361,-0.048560671508312225,-0.4334666132926941
0.10113000124692917,-0.04701715335249901,-0.4315566420555115
0.09181000292301178,-0.045385271310806274,-0.42830103635787964
0.08290000259876251,-0.04366791620850563,-0.42319807410240173
0.07440000027418137,-0.04186607897281647,-0.41594362258911133
0.06633000075817108,-0.039985138922929764,-0.4063301682472229
0.05869000032544136,-0.0380263589322567,-0.3935004770755768
0.05149000138044357,-0.03599337860941887,-0.37728676199913025
0.04473999887704849,-0.03389028459787369,-0.35653385519981384
0.038440000265836716,-0.03171811252832413,-0.3301977217197418
0.032600000500679016,-0.02948109433054924,-0.2966316044330597
0.027230000123381615,-0.027184199541807175,-0.25448906421661377
0.02232000045478344,-0.024823294952511787,-0.2006770819425583
0.017899999395012856,-0.022413644939661026,-0.132486954331398
0.013949999585747719,-0.019944922998547554,-0.04604608938097954
0.010490000247955322,-0.017429161816835403,0.06276504695415497
0.007519999984651804,-0.014867562800645828,0.1974986344575882
0.005040000192821026,-0.012260324321687222,0.3576721251010895
0.0030499999411404133,-0.00960556510835886,0.5451256036758423
0.001560000004246831,-0.0069175176322460175,0.7196738123893738
0.0005600000149570405,-0.004173159599304199,0.9274653792381287
5.999999848427251e-05,-0.0013753296807408333,1.0052990913391113
0.0,0.0,0.9674356579780579
5.999999848427251e-05,0.0013753296807408333,1.007932186126709
0.0005600000149570405,0.004173159599304199,0.9342732429504395
0.001560000004246831,0.0069175176322460175,0.7273404598236084
0.0030499999411404133,0.00960556510835886,0.5513809323310852
0.005040000192821026,0.012260324321687222,0.3615928292274475
0.007519999984651804,0.014867562800645828,0.19960014522075653
0.010490000247955322,0.017429161816835403,0.0634729340672493
0.013949999585747719,0.019944922998547554,-0.04627734795212746
0.017899999395012856,0.022413644939661026,-0.13327209651470184
0.02232000045478344,0.024823294952511787,-0.20180712640285492
0.027230000123381615,0.027184199541807175,-0.25577667355537415
0.032600000500679016,0.02948109433054924,-0.2979913055896759
0.038440000265836716,0.03171811252832413,-0.33156779408454895
0.04473999887704849,0.03389028459787369,-0.3578767478466034
0.05149000138044357,0.03599337860941887,-0.37854981422424316
