x_over_c,y_over_c,Cp
0.027230000123381615,0.027184199541807175,-3.109689950942993
0.032600000500679016,0.02948109433054924,-2.909764289855957
0.038440000265836716,0.03171811252832413,-2.7297003269195557
0.04473999887704849,0.03389028459787369,-2.5673468112945557
0.05149000138044357,0.03599337860941887,-2.4215011596679688
0.05869000032544136,0.0380263589322567,-2.2896597385406494
0.06633000075817108,0.039985138922929764,-2.170217990875244
0.07440000027418137,0.04186607897281647,-2.0616543292999268
0.08290000259876251,0.04366791620850563,-1.9622291326522827
0.09181000292301178,0.045385271310806274,-1.8712011575698853
0.10113000124692917,0.04701715335249901,-1.7869304418563843
0.11084999889135361,0.048560671508312225,-1.708927869796753
0.12094999849796295,0.05001187324523926,-1.6362720727920532
0.13143999874591827,0.05137133598327637,-1.5683517456054688
0.14228999614715576,0.052634429186582565,-1.504894495010376
0.15349000692367554,0.05379977822303772,-1.4449434280395508
0.1650400012731552,0.05486709251999855,-1.3885130882263184
0.1769299954175949,0.05583513528108597,-1.3346121311187744
0.18914000689983368,0.05670228227972984,-1.2838561534881592
0.20166000723838806,0.05746811255812645,-1.234998345375061
0.2144699990749359,0.058131974190473557,-1.1888434886932373
0.22756999731063843,0.058694567531347275,-1.1441519260406494
0.24094000458717346,0.05915585905313492,-1.1017391681671143
0.25457000732421875,0.059516578912734985,-1.0605542659759521
0.268449991941452,0.05977765470743179,-1.0212863683700562
0.28255000710487366,0.05994005501270294,-0.9831535816192627
0.29686999320983887,0.06000550091266632,-0.9465674757957458
0.31139999628067017,0.059975650161504745,-0.9111078381538391
0.32611000537872314,0.05985254421830177,-0.8768779039382935
0.34099000692367554,0.059638477861881256,-0.8438500165939331
0.35604000091552734,0.0593356154859066,-0.8116782903671265
0.37123000621795654,0.058946844190359116,-0.7807202935218811
0.3865399956703186,0.05847521126270294,-0.7504918575286865
0.4019699990749359,0.05792324244976044,-0.7214388847351074
0.41749998927116394,0.05729416757822037,-0.6929873824119568
0.43310999870300293,0.05659141764044762,-0.6656337380409241
0.44878000020980835,0.055818598717451096,-0.6388674974441528
0.4645099937915802,0.05497835576534271,-0.6130250692367554
0.48026999831199646,0.05407492071390152,-0.5878578424453735
0.49605000019073486,0.05311153456568718,-0.5635352730751038
0.5118399858474731,0.05209138244390488,-0.539766788482666
0.5276100039482117,0.05101897567510605,-0.5167464017868042
0.5433599948883057,0.04989684000611305,-0.4941597878932953
0.5590599775314331,0.048729557543992996,-0.4721757173538208
0.5747100114822388,0.0475195087492466,-0.45078393816947937
0.5902799963951111,0.046271324157714844,-0.4299086928367615
0.6057599782943726,0.04498807340860367,-0.4095793068408966
0.6211299896240234,0.04367358982563019,-0.38967758417129517
0.6363800168037415,0.04233084246516228,-0.37023013830184937
0.6514999866485596,0.04096270352602005,-0.3511713743209839
0.6664699912071228,0.03957289457321167,-0.3325042724609375
0.6812700033187866,0.038165152072906494,-0.3141997456550598
0.6958900094032288,0.03674225136637688,-0.2962019741535187
0.710319995880127,0.0353068932890892,-0.2785281240940094
0.7245299816131592,0.033863767981529236,-0.2610902786254883
0.7385200262069702,0.03241453319787979,-0.2439325898885727
0.7522799968719482,0.030961811542510986,-0.22695252299308777
0.765779972076416,0.029510337859392166,-0.21014253795146942
0.779009997844696,0.028062766417860985,-0.19358378648757935
0.7919700145721436,0.02662062644958496,-0.17701436579227448
