"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1612,5.3079e+05,2.0028,807.54,-1.2259e-14,0,1e+05,-2.9234e-16,300,695.43,-1.0558e-14,0,1,0.085,0.085,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.6194e-14,0,1e+05,-2.8259e-16,300,695.43,-1.3946e-14,0,1,0.0875,0.0875,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.0129e-14,0,1e+05,-2.7285e-16,300,695.43,-1.7335e-14,0,1,0.09,0.09,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.4064e-14,0,1e+05,-2.631e-16,300,695.43,-2.0723e-14,0,1,0.0925,0.0925,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.7999e-14,0,1e+05,-2.5336e-16,300,695.43,-2.4112e-14,0,1,0.095,0.095,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.1933e-14,0,1e+05,-2.4361e-16,300,695.43,-2.75e-14,0,1,0.0975,0.0975,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.5868e-14,0,1e+05,-2.3387e-16,300,695.43,-3.0889e-14,0,1,0.1,0.1,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.1153e-14,0,1e+05,-2.2413e-16,300,695.43,-2.6828e-14,0,1,0.1025,0.1025,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.6438e-14,0,1e+05,-2.1438e-16,300,695.43,-2.2767e-14,0,1,0.105,0.105,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.1722e-14,0,1e+05,-2.0464e-16,300,695.43,-1.8707e-14,0,1,0.1075,0.1075,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.7007e-14,0,1e+05,-1.9489e-16,300,695.43,-1.4646e-14,0,1,0.11,0.11,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.2292e-14,0,1e+05,-1.8515e-16,300,695.43,-1.0585e-14,0,1,0.1125,0.1125,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-7.5765e-15,0,1e+05,-1.754e-16,300,695.43,-6.5247e-15,0,1,0.115,0.115,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.8612e-15,0,1e+05,-1.6566e-16,300,695.43,-2.464e-15,0,1,0.1175,0.1175,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.854e-15,0,1e+05,-1.5591e-16,300,695.43,1.5967e-15,0,1,0.12,0.12,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.8234e-15,0,1e+05,-1.5267e-16,300,695.43,4.1538e-15,0,1,0.1225,0.1225,0.5,0
1.1612,5.3079e+05,2.0028,807.54,7.7928e-15,0,1e+05,-1.4942e-16,300,695.43,6.711e-15,0,1,0.125,0.125,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.0762e-14,0,1e+05,-1.4617e-16,300,695.43,9.2681e-15,0,1,0.1275,0.1275,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.3732e-14,0,1e+05,-1.4292e-16,300,695.43,1.1825e-14,0,1,0.13,0.13,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.6701e-14,0,1e+05,-1.3967e-16,300,695.43,1.4382e-14,0,1,0.1325,0.1325,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.967e-14,0,1e+05,-1.3642e-16,300,695.43,1.694e-14,0,1,0.135,0.135,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.264e-14,0,1e+05,-1.3318e-16,300,695.43,1.9497e-14,0,1,0.1375,0.1375,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.5609e-14,0,1e+05,-1.2993e-16,300,695.43,2.2054e-14,0,1,0.14,0.14,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.4612e-14,0,1e+05,-1.2343e-16,300,695.43,2.1195e-14,0,1,0.1425,0.1425,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.3614e-14,0,1e+05,-1.1694e-16,300,695.43,2.0336e-14,0,1,0.145,0.145,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.2617e-14,0,1e+05,-1.1044e-16,300,695.43,1.9477e-14,0,1,0.1475,0.1475,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.162e-14,0,1e+05,-1.0394e-16,300,695.43,1.8618e-14,0,1,0.15,0.15,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.0622e-14,0,1e+05,-9.7446e-17,300,695.43,1.7759e-14,0,1,0.1525,0.1525,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.9625e-14,0,1e+05,-9.0949e-17,300,695.43,1.6901e-14,0,1,0.155,0.155,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.8628e-14,0,1e+05,-8.4453e-17,300,695.43,1.6042e-14,0,1,0.1575,0.1575,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.763e-14,0,1e+05,-7.7957e-17,300,695.43,1.5183e-14,0,1,0.16,0.16,0.5,0
1.1612,5.3079e+05,2.0028,807.54,9.8537e-15,0,1e+05,-1.0394e-16,300,695.43,8.4857e-15,0,1,0.1625,0.1625,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.077e-15,0,1e+05,-1.2993e-16,300,695.43,1.7887e-15,0,1,0.165,0.165,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-5.6995e-15,0,1e+05,-1.5591e-16,300,695.43,-4.9083e-15,0,1,0.1675,0.1675,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.3476e-14,0,1e+05,-1.819e-16,300,695.43,-1.1605e-14,0,1,0.17,0.17,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.1253e-14,0,1e+05,-2.0788e-16,300,695.43,-1.8302e-14,0,1,0.1725,0.1725,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.9029e-14,0,1e+05,-2.3387e-16,300,695.43,-2.4999e-14,0,1,0.175,0.175,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.6806e-14,0,1e+05,-2.5986e-16,300,695.43,-3.1696e-14,0,1,0.1775,0.1775,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.4583e-14,0,1e+05,-2.8584e-16,300,695.43,-3.8393e-14,0,1,0.18,0.18,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.9937e-14,0,1e+05,-3.0208e-16,300,695.43,-3.4393e-14,0,1,0.1825,0.1825,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.5292e-14,0,1e+05,-3.1832e-16,300,695.43,-3.0393e-14,0,1,0.185,0.185,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.0647e-14,0,1e+05,-3.3456e-16,300,695.43,-2.6392e-14,0,1,0.1875,0.1875,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.6002e-14,0,1e+05,-3.5081e-16,300,695.43,-2.2392e-14,0,1,0.19,0.19,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.1356e-14,0,1e+05,-3.6705e-16,300,695.43,-1.8391e-14,0,1,0.1925,0.1925,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.6711e-14,0,1e+05,-3.8329e-16,300,695.43,-1.4391e-14,0,1,0.195,0.195,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.2066e-14,0,1e+05,-3.9953e-16,300,695.43,-1.0391e-14,0,1,0.1975,0.1975,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-7.4205e-15,0,1e+05,-4.1577e-16,300,695.43,-6.3904e-15,0,1,0.2,0.2,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-7.2135e-15,0,1e+05,-4.2876e-16,300,695.43,-6.2121e-15,0,1,0.2025,0.2025,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-7.0065e-15,0,1e+05,-4.4175e-16,300,695.43,-6.0338e-15,0,1,0.205,0.205,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-6.7995e-15,0,1e+05,-4.5475e-16,300,695.43,-5.8556e-15,0,1,0.2075,0.2075,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-6.5925e-15,0,1e+05,-4.6774e-16,300,695.43,-5.6773e-15,0,1,0.21,0.21,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-6.3855e-15,0,1e+05,-4.8073e-16,300,695.43,-5.499e-15,0,1,0.2125,0.2125,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-6.1785e-15,0,1e+05,-4.9373e-16,300,695.43,-5.3208e-15,0,1,0.215,0.215,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-5.9715e-15,0,1e+05,-5.0672e-16,300,695.43,-5.1425e-15,0,1,0.2175,0.2175,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-5.7645e-15,0,1e+05,-5.1971e-16,300,695.43,-4.9642e-15,0,1,0.22,0.22,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.0111e-15,0,1e+05,-5.1971e-16,300,695.43,8.7074e-16,0,1,0.2225,0.2225,0.5,0
1.1612,5.3079e+05,2.0028,807.54,7.7867e-15,0,1e+05,-5.1971e-16,300,695.43,6.7057e-15,0,1,0.225,0.225,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.4562e-14,0,1e+05,-5.1971e-16,300,695.43,1.2541e-14,0,1,0.2275,0.2275,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.1338e-14,0,1e+05,-5.1971e-16,300,695.43,1.8376e-14,0,1,0.23,0.23,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.8114e-14,0,1e+05,-5.1971e-16,300,695.43,2.4211e-14,0,1,0.2325,0.2325,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.4889e-14,0,1e+05,-5.1971e-16,300,695.43,3.0046e-14,0,1,0.235,0.235,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.1665e-14,0,1e+05,-5.1971e-16,300,695.43,3.5881e-14,0,1,0.2375,0.2375,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.844e-14,0,1e+05,-5.1971e-16,300,695.43,4.1716e-14,0,1,0.24,0.24,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.1744e-14,0,1e+05,-4.9373e-16,300,695.43,3.5949e-14,0,1,0.2425,0.2425,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.5047e-14,0,1e+05,-4.6774e-16,300,695.43,3.0182e-14,0,1,0.245,0.245,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.835e-14,0,1e+05,-4.4175e-16,300,695.43,2.4414e-14,0,1,0.2475,0.2475,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.1654e-14,0,1e+05,-4.1577e-16,300,695.43,1.8647e-14,0,1,0.25,0.25,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.4957e-14,0,1e+05,-3.8978e-16,300,695.43,1.288e-14,0,1,0.2525,0.2525,0.5,0
1.1612,5.3079e+05,2.0028,807.54,8.2601e-15,0,1e+05,-3.638e-16,300,695.43,7.1134e-15,0,1,0.255,0.255,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.5634e-15,0,1e+05,-3.3781e-16,300,695.43,1.3464e-15,0,1,0.2575,0.2575,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-5.1333e-15,0,1e+05,-3.1183e-16,300,695.43,-4.4207e-15,0,1,0.26,0.26,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.7772e-16,0,1e+05,-3.2157e-16,300,695.43,-3.2528e-16,0,1,0.2625,0.2625,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.3779e-15,0,1e+05,-3.3132e-16,300,695.43,3.7701e-15,0,1,0.265,0.265,0.5,0
1.1612,5.3079e+05,2.0028,807.54,9.1336e-15,0,1e+05,-3.4106e-16,300,695.43,7.8656e-15,0,1,0.2675,0.2675,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.3889e-14,0,1e+05,-3.5081e-16,300,695.43,1.1961e-14,0,1,0.27,0.27,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.8645e-14,0,1e+05,-3.6055e-16,300,695.43,1.6056e-14,0,1,0.2725,0.2725,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.34e-14,0,1e+05,-3.7029e-16,300,695.43,2.0152e-14,0,1,0.275,0.275,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.8156e-14,0,1e+05,-3.8004e-16,300,695.43,2.4247e-14,0,1,0.2775,0.2775,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.2912e-14,0,1e+05,-3.8978e-16,300,695.43,2.8343e-14,0,1,0.28,0.28,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.2454e-14,0,1e+05,-3.6055e-16,300,695.43,2.7949e-14,0,1,0.2825,0.2825,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.1997e-14,0,1e+05,-3.3132e-16,300,695.43,2.7555e-14,0,1,0.285,0.285,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.1539e-14,0,1e+05,-3.0208e-16,300,695.43,2.7161e-14,0,1,0.2875,0.2875,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.1082e-14,0,1e+05,-2.7285e-16,300,695.43,2.6767e-14,0,1,0.29,0.29,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.0624e-14,0,1e+05,-2.4361e-16,300,695.43,2.6373e-14,0,1,0.2925,0.2925,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.0167e-14,0,1e+05,-2.1438e-16,300,695.43,2.5979e-14,0,1,0.295,0.295,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.9709e-14,0,1e+05,-1.8515e-16,300,695.43,2.5585e-14,0,1,0.2975,0.2975,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.9252e-14,0,1e+05,-1.5591e-16,300,695.43,2.5191e-14,0,1,0.3,0.3,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.8785e-14,0,1e+05,-2.0139e-16,300,695.43,2.4789e-14,0,1,0.3025,0.3025,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.8318e-14,0,1e+05,-2.4686e-16,300,695.43,2.4387e-14,0,1,0.305,0.305,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.7851e-14,0,1e+05,-2.9234e-16,300,695.43,2.3985e-14,0,1,0.3075,0.3075,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.7384e-14,0,1e+05,-3.3781e-16,300,695.43,2.3582e-14,0,1,0.31,0.31,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.6917e-14,0,1e+05,-3.8329e-16,300,695.43,2.318e-14,0,1,0.3125,0.3125,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.645e-14,0,1e+05,-4.2876e-16,300,695.43,2.2778e-14,0,1,0.315,0.315,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.5983e-14,0,1e+05,-4.7424e-16,300,695.43,2.2376e-14,0,1,0.3175,0.3175,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.5516e-14,0,1e+05,-5.1971e-16,300,695.43,2.1974e-14,0,1,0.32,0.32,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.6649e-14,0,1e+05,-5.0347e-16,300,695.43,2.295e-14,0,1,0.3225,0.3225,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.7783e-14,0,1e+05,-4.8723e-16,300,695.43,2.3926e-14,0,1,0.325,0.325,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.8916e-14,0,1e+05,-4.7099e-16,300,695.43,2.4902e-14,0,1,0.3275,0.3275,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.005e-14,0,1e+05,-4.5475e-16,300,695.43,2.5878e-14,0,1,0.33,0.33,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.1183e-14,0,1e+05,-4.3851e-16,300,695.43,2.6854e-14,0,1,0.3325,0.3325,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.2316e-14,0,1e+05,-4.2227e-16,300,695.43,2.783e-14,0,1,0.335,0.335,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.345e-14,0,1e+05,-4.0602e-16,300,695.43,2.8806e-14,0,1,0.3375,0.3375,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.4583e-14,0,1e+05,-3.8978e-16,300,695.43,2.9782e-14,0,1,0.34,0.34,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.3739e-14,0,1e+05,-4.0927e-16,300,695.43,2.9056e-14,0,1,0.3425,0.3425,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.2896e-14,0,1e+05,-4.2876e-16,300,695.43,2.8329e-14,0,1,0.345,0.345,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.2052e-14,0,1e+05,-4.4825e-16,300,695.43,2.7602e-14,0,1,0.3475,0.3475,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.1208e-14,0,1e+05,-4.6774e-16,300,695.43,2.6876e-14,0,1,0.35,0.35,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.0364e-14,0,1e+05,-4.8723e-16,300,695.43,2.6149e-14,0,1,0.3525,0.3525,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.952e-14,0,1e+05,-5.0672e-16,300,695.43,2.5422e-14,0,1,0.355,0.355,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.8677e-14,0,1e+05,-5.2621e-16,300,695.43,2.4696e-14,0,1,0.3575,0.3575,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.7833e-14,0,1e+05,-5.457e-16,300,695.43,2.3969e-14,0,1,0.36,0.36,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.4202e-14,0,1e+05,-4.8073e-16,300,695.43,2.0842e-14,0,1,0.3625,0.3625,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.0572e-14,0,1e+05,-4.1577e-16,300,695.43,1.7716e-14,0,1,0.365,0.365,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.6941e-14,0,1e+05,-3.5081e-16,300,695.43,1.4589e-14,0,1,0.3675,0.3675,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.3311e-14,0,1e+05,-2.8584e-16,300,695.43,1.1463e-14,0,1,0.37,0.37,0.5,0
1.1612,5.3079e+05,2.0028,807.54,9.6801e-15,0,1e+05,-2.2088e-16,300,695.43,8.3362e-15,0,1,0.3725,0.3725,0.5,0
1.1612,5.3079e+05,2.0028,807.54,6.0495e-15,0,1e+05,-1.5591e-16,300,695.43,5.2097e-15,0,1,0.375,0.375,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.419e-15,0,1e+05,-9.0949e-17,300,695.43,2.0832e-15,0,1,0.3775,0.3775,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.2116e-15,0,1e+05,-2.5986e-17,300,695.43,-1.0434e-15,0,1,0.38,0.38,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-5.1897e-15,0,1e+05,-1.0719e-16,300,695.43,-4.4692e-15,0,1,0.3825,0.3825,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-9.1678e-15,0,1e+05,-1.884e-16,300,695.43,-7.895e-15,0,1,0.385,0.385,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.3146e-14,0,1e+05,-2.696e-16,300,695.43,-1.1321e-14,0,1,0.3875,0.3875,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.7124e-14,0,1e+05,-3.508e-16,300,695.43,-1.4747e-14,0,1,0.39,0.39,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.1102e-14,0,1e+05,-4.3201e-16,300,695.43,-1.8173e-14,0,1,0.3925,0.3925,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.508e-14,0,1e+05,-5.1322e-16,300,695.43,-2.1598e-14,0,1,0.395,0.395,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.9058e-14,0,1e+05,-5.9442e-16,300,695.43,-2.5024e-14,0,1,0.3975,0.3975,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.3036e-14,0,1e+05,-6.7562e-16,300,695.43,-2.845e-14,0,1,0.4,0.4,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.3824e-14,0,1e+05,-6.4314e-16,300,695.43,-2.9129e-14,0,1,0.4025,0.4025,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.4612e-14,0,1e+05,-6.1066e-16,300,695.43,-2.9807e-14,0,1,0.405,0.405,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.54e-14,0,1e+05,-5.7818e-16,300,695.43,-3.0486e-14,0,1,0.4075,0.4075,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.6188e-14,0,1e+05,-5.457e-16,300,695.43,-3.1164e-14,0,1,0.41,0.41,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.6976e-14,0,1e+05,-5.1321e-16,300,695.43,-3.1843e-14,0,1,0.4125,0.4125,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.7764e-14,0,1e+05,-4.8073e-16,300,695.43,-3.2521e-14,0,1,0.415,0.415,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.8551e-14,0,1e+05,-4.4825e-16,300,695.43,-3.32e-14,0,1,0.4175,0.4175,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.9339e-14,0,1e+05,-4.1577e-16,300,695.43,-3.3878e-14,0,1,0.42,0.42,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.3595e-14,0,1e+05,-3.8329e-16,300,695.43,-3.7543e-14,0,1,0.4225,0.4225,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.7852e-14,0,1e+05,-3.508e-16,300,695.43,-4.1209e-14,0,1,0.425,0.425,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-5.2108e-14,0,1e+05,-3.1832e-16,300,695.43,-4.4874e-14,0,1,0.4275,0.4275,0.5,0
