"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         169,      -1.992276944,      0.2718281656,     0.07084235488,       3.428914524
          0,           0,         170,      -2.003888889,      0.2594625249,     0.06712590521,       3.416702721
          0,           0,         171,      -2.004461627,      0.2505479497,      0.0677621618,       3.415081067
          0,           0,         172,      -1.995807887,       0.245246254,     0.07118682612,          3.422633
          0,           0,         173,      -1.981320446,      0.2422384797,     0.07439014667,       3.435992661
          0,           0,         174,       -1.96353536,      0.2407893436,     0.07657538856,         3.4522872
          0,           0,         175,      -1.943811016,       0.241212318,     0.07843482453,       3.470486559
          0,           0,         176,      -1.925857764,      0.2397685384,     0.07741539698,       3.486786884
          0,           0,         177,      -1.910532852,      0.2375564254,     0.07412255573,       3.499925588
          0,           0,         178,      -1.896604475,      0.2369268485,     0.07084733155,       3.511864477
          0,           0,         179,      -1.883788943,      0.2369151497,     0.06754888299,       3.524111761
          0,           0,         180,      -1.872984673,      0.2373165837,      0.0648466846,       3.535515382
          0,           0,         181,      -1.864218498,      0.2380671638,     0.06270145593,       3.545254242
          0,           0,         182,      -1.856529253,      0.2381322683,      0.0601169104,       3.553828198
          0,           0,         183,      -1.849534942,      0.2363230442,     0.05646323181,       3.561139275
          0,           0,         184,       -1.84321418,      0.2323677799,     0.05146928703,       3.567123696
          0,           0,         185,      -1.837893662,      0.2264873344,     0.04500516833,       3.571741331
          0,           0,         186,      -1.834044995,      0.2195153645,     0.03739808552,        3.57501535
          0,           0,         187,      -1.832411355,      0.2117693038,     0.02856033569,       3.576356717
          0,           0,         188,       -1.83336745,      0.2040809237,     0.01816340031,       3.575372709
          0,           0,         189,      -1.836371899,       0.196319359,    0.008312058763,       3.572654874
          0,           0,         190,      -1.841600348,      0.1882818432,   0.0005882356897,       3.567824656
          0,           0,         191,      -1.849304578,      0.1803487082,    -0.00277814072,       3.560570304
          0,           0,         192,      -1.859533326,      0.1714018254,   -0.002318107024,       3.551176623
          0,           0,         193,       -1.87203331,       0.162813376,    0.001797478517,       3.539568889
          0,           0,         194,      -1.885791072,      0.1545848924,    0.008655226131,       3.526587619
          0,           0,         195,      -1.899549119,      0.1463401878,     0.01574428012,       3.513690436
          0,           0,         196,      -1.912565336,      0.1393226975,     0.02142322925,       3.501632929
          0,           0,         197,      -1.925952625,      0.1326351558,     0.02332546987,       3.489272636
          0,           0,         198,      -1.939454485,      0.1261517099,     0.02114274858,       3.476791761
          0,           0,         199,      -1.953167729,      0.1182776015,     0.01556515752,       3.464016691
          0,           0,         200,      -1.966873891,      0.1088628736,    0.007280593638,       3.451172764
          0,           0,         201,      -1.980525807,      0.0994568219,  -0.0002681956795,       3.438372068
