"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,          50,      -9.411393214,      -6.614916216,      -6.903656238,      -3.706070785,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          51,      -9.593367558,      -6.798146709,      -7.090377856,       -3.88777288,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          52,      -9.772725854,       -6.97863167,      -7.276042152,      -4.066645197,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          53,      -9.954846887,      -7.161698714,      -7.462760844,       -4.24791384,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          54,      -10.14328585,      -7.350871021,      -7.645989893,      -4.435517649,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          55,      -10.33082267,      -7.539612574,      -7.827471127,      -4.622208385,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          56,      -10.51295002,      -7.724385565,        -8.0082497,       -4.80350896,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          57,      -10.69877107,      -7.913131772,      -8.180348555,      -4.988759559,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          58,      -10.88570177,       -8.10320695,      -8.350723304,      -5.175073522,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          59,      -11.06383092,      -8.286142565,      -8.520508988,      -5.352575818,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          60,      -11.24285618,      -8.470284258,      -8.683664167,      -5.531508587,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          61,      -11.42741979,      -8.656765757,      -8.891152351,      -5.717117199,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          62,      -11.61829962,      -8.846334269,      -9.073950199,      -5.909012518,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          63,      -11.79619479,      -9.023403415,      -9.215618634,      -6.085112579,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          64,      -11.97398388,      -9.197622609,       -9.40390748,      -6.263092798,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          65,      -12.15432977,       -9.37113709,      -9.578602548,      -6.443917331,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          66,      -12.32207095,      -9.536813321,      -9.725712574,      -6.609963244,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          67,      -12.47977084,      -9.693054139,      -9.880706863,      -6.766307489,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          68,      -12.65180031,      -9.860872985,      -10.07071914,      -6.939599861,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          69,      -12.82200265,      -10.03164471,      -10.22317037,      -7.109218066,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          70,      -12.98455268,      -10.19359654,      -10.38568917,      -7.272013589,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
          0,           0,          71,      -13.14760933,      -10.35552872,      -10.54437531,      -7.433033704,            280000,     0.04395269736,     -0.2495272134,                 0,                 0,                 0,     -0.1926319532,     0.04395269736,     -0.2495272134,                 0,      -5.677176338
