"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
20, 8.940600156780000e-01, -1.440916392228702e-02, 1.303170773925937e+00, 1.157542662692503e+02, 1.472774578259661e+01, 2.615467068078695e+05
21, 8.841500282290000e-01, -1.566269158090452e-02, 1.303034854498657e+00, 1.159334153548283e+02, 1.457282442080939e+01, 2.615237921415748e+05
22, 8.738499879840000e-01, -1.694956337677533e-02, 1.302921665474669e+00, 1.160857681984311e+02, 1.440965923296015e+01, 2.615046921116119e+05
23, 8.631799817090000e-01, -1.826569132102762e-02, 1.302831370458022e+00, 1.162132612367602e+02, 1.423881209551829e+01, 2.614894881133026e+05
24, 8.521599769590000e-01, -1.960709133914372e-02, 1.302762058943841e+00, 1.163164820299298e+02, 1.406045624162237e+01, 2.614778151278016e+05
25, 8.407700061800000e-01, -2.097463226217677e-02, 1.302713015122882e+00, 1.163975190110669e+02, 1.387540486586577e+01, 2.614695859374385e+05
26, 8.290500044819999e-01, -2.236196298315981e-02, 1.302683511491017e+00, 1.164565630769672e+02, 1.368357749431954e+01, 2.614646603531041e+05
27, 8.170099854470000e-01, -2.376642068849115e-02, 1.302672312233944e+00, 1.164955030208002e+02, 1.348537808652306e+01, 2.614628426046406e+05
28, 8.046399950980000e-01, -2.518763605296113e-02, 1.302679512752464e+00, 1.165138464493282e+02, 1.328094486212176e+01, 2.614641396539674e+05
29, 7.919700145720000e-01, -2.662062628442961e-02, 1.302702982109071e+00, 1.165133300882778e+02, 1.307027269883767e+01, 2.614681737621669e+05
30, 7.790099978450000e-01, -2.806276676215449e-02, 1.302743190986816e+00, 1.164934419333429e+02, 1.285344914475389e+01, 2.614750265867655e+05
31, 7.657799720760000e-01, -2.951033727360171e-02, 1.302799950077559e+00, 1.164549717042878e+02, 1.263030880086798e+01, 2.614846813340280e+05
32, 7.522799968720000e-01, -3.096181144522562e-02, 1.302871083382002e+00, 1.163988184434151e+02, 1.240079223347403e+01, 2.614967304828964e+05
33, 7.385200262070000e-01, -3.241453277608040e-02, 1.302961713104217e+00, 1.163263641020582e+02, 1.216481905500233e+01, 2.615122270666473e+05
34, 7.245299816130000e-01, -3.386376679305321e-02, 1.303060902172633e+00, 1.162361072820022e+02, 1.192185603023219e+01, 2.615289635283358e+05
35, 7.103199958800001e-01, -3.530689307158652e-02, 1.303183115731558e+00, 1.161300929655636e+02, 1.167175602334038e+01, 2.615498641633478e+05
36, 6.958900094030001e-01, -3.674225211597043e-02, 1.303311922919022e+00, 1.160053010568924e+02, 1.141388573613957e+01, 2.615715929073459e+05
37, 6.812700033190000e-01, -3.816515293304169e-02, 1.303462034558650e+00, 1.158631291469276e+02, 1.114774946360925e+01, 2.615971058624363e+05
38, 6.664699912070000e-01, -3.957289370556494e-02, 1.303624080644396e+00, 1.157045024810492e+02, 1.087299615334078e+01, 2.616245699397389e+05
39, 6.514999866490000e-01, -4.096270419333766e-02, 1.303801459443395e+00, 1.155262714928914e+02, 1.058876142783216e+01, 2.616545813200795e+05
40, 6.363800168040000e-01, -4.233084266562091e-02, 1.303996254662998e+00, 1.153324895308368e+02, 1.029480896214735e+01, 2.616876597962164e+05
41, 6.211299896240000e-01, -4.367359094194759e-02, 1.304203836848698e+00, 1.151167756525666e+02, 9.989918866052584e+00, 2.617227274366939e+05
42, 6.057599782940000e-01, -4.498807223669178e-02, 1.304431598859389e+00, 1.148846532729937e+02, 9.673902119949732e+00, 2.617613955941726e+05
43, 5.902799963950000e-01, -4.627132533375768e-02, 1.304672501651587e+00, 1.146280810647711e+02, 9.345381276266874e+00, 2.618020681021168e+05
44, 5.747100114820000e-01, -4.751950934859488e-02, 1.304935676785748e+00, 1.143533386003308e+02, 9.004065945167762e+00, 2.618467211398799e+05
45, 5.590599775310000e-01, -4.872955796694115e-02, 1.305212756430883e+00, 1.140511734243343e+02, 8.648712953239793e+00, 2.618934675544233e+05
46, 5.433599948880000e-01, -4.989683951066199e-02, 1.305514982561452e+00, 1.137279470737910e+02, 8.278893100945275e+00, 2.619447054433797e+05
47, 5.276100039480000e-01, -5.101897737545535e-02, 1.305831307038691e+00, 1.133733909407985e+02, 7.893491487734524e+00, 2.619979942996269e+05
48, 5.118399858470000e-01, -5.209138375948307e-02, 1.306175686877316e+00, 1.129941697362385e+02, 7.491978153254974e+00, 2.620562802619425e+05
49, 4.960500001910000e-01, -5.311153541819326e-02, 1.306534448470971e+00, 1.125797431781805e+02, 7.073365519775142e+00, 2.621165997559737e+05
50, 4.802699983120000e-01, -5.407492053959814e-02, 1.306927652887913e+00, 1.121381442340082e+02, 6.637338493774187e+00, 2.621831466049606e+05
51, 4.645099937920000e-01, -5.497835513414191e-02, 1.307337558562522e+00, 1.116555872758487e+02, 6.182643737932331e+00, 2.622520751819123e+05
52, 4.487800002100000e-01, -5.581859897363720e-02, 1.307790058696864e+00, 1.111408011077505e+02, 5.709463564310743e+00, 2.623287580225358e+05
53, 4.331099987030000e-01, -5.659141825851464e-02, 1.308260836088706e+00, 1.105794746075571e+02, 5.216357344229637e+00, 2.624080387331340e+05
54, 4.174999892710000e-01, -5.729416860686566e-02, 1.308774725318904e+00, 1.099759338763150e+02, 4.703552110741851e+00, 2.624949773774186e+05
55, 4.019699990750000e-01, -5.792324246601335e-02, 1.309317354212918e+00, 1.093230358042232e+02, 4.170381453779468e+00, 2.625865752434530e+05
56, 3.865399956700000e-01, -5.847520956655861e-02, 1.309897371665621e+00, 1.086160753996620e+02, 3.616770295601596e+00, 2.626844689547457e+05
57, 3.712300062180000e-01, -5.894684318665333e-02, 1.310518777633167e+00, 1.078547540302976e+02, 3.042586401637847e+00, 2.627894812857887e+05
58, 3.560400009160000e-01, -5.933561549045978e-02, 1.311176514989413e+00, 1.070253567778179e+02, 2.447829983665510e+00, 2.629003260890726e+05
59, 3.409900069240000e-01, -5.963847719943702e-02, 1.311885108458316e+00, 1.061301196566798e+02, 1.833001680617824e+00, 2.630199887693556e+05
60, 3.261100053790000e-01, -5.985254444802346e-02, 1.312635899225007e+00, 1.051590765877121e+02, 1.198275634069387e+00, 2.631465725554045e+05
61, 3.113999962810000e-01, -5.997565198183213e-02, 1.313436794478851e+00, 1.041088723745351e+02, 5.445994843896959e-01, 2.632816335321381e+05
62, 2.968699932100000e-01, -6.000550062925582e-02, 1.314295727102477e+00, 1.029709528248866e+02, -1.270527999121252e-01, 2.634266241551781e+05
63, 2.825500071050000e-01, -5.994005483718394e-02, 1.315200212616506e+00, 1.017380501478244e+02, -8.156393510950476e-01, 2.635789825829395e+05
64, 2.684499919410000e-01, -5.977765596976551e-02, 1.316174156655939e+00, 1.004032312053532e+02, -1.519599952428917e+00, 2.637433981282678e+05
65, 2.545700073240000e-01, -5.951657836311273e-02, 1.317198195832753e+00, 9.895372275469315e+01, -2.236610552878215e+00, 2.639158513482736e+05
66, 2.409400045870000e-01, -5.915585896897953e-02, 1.318296133789321e+00, 9.738369080857552e+01, -2.964828547290278e+00, 2.641010718482947e+05
67, 2.275699973110000e-01, -5.869456802648413e-02, 1.319451787954323e+00, 9.567874727421372e+01, -3.700944115819313e+00, 2.642956805784033e+05
68, 2.144699990750000e-01, -5.813197420944613e-02, 1.320682702163358e+00, 9.383041070017887e+01, -4.441486788707442e+00, 2.645031536808503e+05
69, 2.016600072380000e-01, -5.746811193675738e-02, 1.321980611862938e+00, 9.182049908118792e+01, -5.182595418237291e+00, 2.647216689578035e+05
70, 1.891400069000000e-01, -5.670228146432130e-02, 1.323355465057235e+00, 8.963789264998397e+01, -5.918983158884743e+00, 2.649532066661529e+05
71, 1.769299954180000e-01, -5.583513598033686e-02, 1.324804841457434e+00, 8.726209980963080e+01, -6.644914796729995e+00, 2.651971477637353e+05
72, 1.650400012730000e-01, -5.486709202536137e-02, 1.326336021262059e+00, 8.467555051144865e+01, -7.352609203509512e+00, 2.654549153449626e+05
73, 1.534900069240000e-01, -5.379977779145956e-02, 1.327942090309350e+00, 8.185915112774522e+01, -8.033570841017482e+00, 2.657251434220905e+05
74, 1.422899961470000e-01, -5.263443049277360e-02, 1.329628770764986e+00, 7.879189872934164e+01, -8.677616600850486e+00, 2.660090194011580e+05
75, 1.314399987460000e-01, -5.137133628795417e-02, 1.331394507668001e+00, 7.543751716001567e+01, -9.270814691985684e+00, 2.663061174760548e+05
76, 1.209499984980000e-01, -5.001187382363489e-02, 1.333240778891850e+00, 7.178106678812422e+01, -9.798573612282215e+00, 2.666170912971242e+05
77, 1.108499988910000e-01, -4.856066993422563e-02, 1.335140142376568e+00, 6.777769986978025e+01, -1.024093459991961e+01, 2.669364869263519e+05
78, 1.011300012470000e-01, -4.701715290498424e-02, 1.337113769605038e+00, 6.338318453931056e+01, -1.057074089582611e+01, 2.672687439133663e+05
79, 9.181000292300000e-02, -4.538527151431038e-02, 1.339118289867821e+00, 5.853823149019390e+01, -1.075471732083301e+01, 2.676054976770892e+05
80, 8.290000259900000e-02, -4.366791468532204e-02, 1.341153536614850e+00, 5.320373791615040e+01, -1.075440132218217e+01, 2.679475728913008e+05
81, 7.440000027400000e-02, -4.186607976498817e-02, 1.343183763040749e+00, 4.730903327872991e+01, -1.051469574933732e+01, 2.682886820788147e+05
82, 6.633000075800000e-02, -3.998513962421356e-02, 1.345172949414458e+00, 4.078472442326692e+01, -9.968299952835620e+00, 2.686230375670136e+05
83, 5.869000032500000e-02, -3.802635805630503e-02, 1.347048538699656e+00, 3.354443103421863e+01, -9.023002727968287e+00, 2.689380826255960e+05
84, 5.149000138000000e-02, -3.599337852580232e-02, 1.348722282328595e+00, 2.549900281635005e+01, -7.560267833198477e+00, 2.692190429766796e+05
85, 4.473999887700000e-02, -3.389028465845557e-02, 1.350055472079041e+00, 1.651785575365879e+01, -5.411357837231126e+00, 2.694421333836741e+05
86, 3.844000026600000e-02, -3.171811260404538e-02, 1.350930615531613e+00, 6.460875926063428e+00, -2.346559685030127e+00, 2.695897997565985e+05
87, 3.260000050100000e-02, -2.948109446637338e-02, 1.351011935798048e+00, -4.751956924760297e+00, 1.921940957026615e+00, 2.696038095105183e+05
88, 2.723000012300000e-02, -2.718419978786347e-02, 1.349873069727801e+00, -1.715284211552824e+01, 7.771839423578938e+00, 2.694112945251599e+05
89, 2.232000045500000e-02, -2.482329437156798e-02, 1.347150503700186e+00, -3.085997001004706e+01, 1.577911565550065e+01, 2.689578560871369e+05
90, 1.789999939500000e-02, -2.241364555514381e-02, 1.341669901474811e+00, -4.564989500324836e+01, 2.660658222121612e+01, 2.680340478879210e+05
91, 1.394999958600000e-02, -1.994492353858276e-02, 1.332660821758358e+00, -6.114268187238645e+01, 4.112884335370727e+01, 2.665210570050129e+05
92, 1.049000024800000e-02, -1.742916196961543e-02, 1.318246642033621e+00, -7.650584431763754e+01, 6.041178357704909e+01, 2.640923582826413e+05
93, 7.519999985000000e-03, -1.486756313872443e-02, 1.296119356484220e+00, -8.992279573321163e+01, 8.528372296761016e+01, 2.603398507492356e+05
94, 5.040000193000000e-03, -1.226032473458219e-02, 1.264399296667588e+00, -9.895217942365751e+01, 1.164845960954012e+02, 2.549563884969298e+05
95, 3.049999941000000e-03, -9.605565346412577e-03, 1.218520931500621e+00, -9.946919546279993e+01, 1.527139964324973e+02, 2.470559492813647e+05
96, 1.560000004000000e-03, -6.917517506923035e-03, 1.161422362140026e+00, -8.772585656460731e+01, 1.913905418983523e+02, 2.372197071826686e+05
97, 5.600000150000000e-04, -4.173159738460802e-03, 1.085647886756460e+00, -6.060310456187187e+01, 2.239158562313475e+02, 2.237271719621374e+05
98, 5.999999800000000e-05, -1.375329724321098e-03, 9.965013158080616e-01, -3.328228871971826e+01, 2.480219706583288e+02, 2.078342008940196e+05
99, 0.000000000000000e+00, 0.000000000000000e+00, 9.071477559903521e-01, -8.846170501807328e-12, 2.562024216403746e+02, 1.913626668027143e+05
100, 5.999999800000000e-05, 1.375329724321098e-03, 8.576585430472871e-01, 3.396587728313419e+01, 2.531161210048390e+02, 1.820136570844915e+05
101, 5.600000150000000e-04, 4.173159738460802e-03, 8.319504525325944e-01, 6.754008872198104e+01, 2.495465687023835e+02, 1.774962752605081e+05
102, 1.560000004000000e-03, 6.917517506923035e-03, 7.578124163153133e-01, 1.061947500484543e+02, 2.316839248364780e+02, 1.634699565647538e+05
103, 3.049999941000000e-03, 9.605565346412577e-03, 6.981350270829714e-01, 1.353156188198185e+02, 2.077486284428769e+02, 1.518946249487345e+05
104, 5.040000193000000e-03, 1.226032473458219e-02, 6.749117059452124e-01, 1.565619455913981e+02, 1.843017011079878e+02, 1.470600025435803e+05
105, 7.519999985000000e-03, 1.486756313872443e-02, 6.984064014495884e-01, 1.735024708800196e+02, 1.645515638173430e+02, 1.510664875410917e+05
106, 1.049000024800000e-02, 1.742916196961543e-02, 7.829462083747226e-01, 1.878587247794531e+02, 1.483400480794433e+02, 1.666949637541946e+05
107, 1.394999958600000e-02, 1.994492353858276e-02, 8.754342597457235e-01, 1.995054998590042e+02, 1.342013500328621e+02, 1.841312649005358e+05
108, 1.789999939500000e-02, 2.241364555514381e-02, 9.101154441818603e-01, 2.068121256046202e+02, 1.205383675877537e+02, 1.906122482057390e+05
109, 2.232000045500000e-02, 2.482329437156798e-02, 9.420376498853869e-01, 2.113065118267974e+02, 1.080438473462551e+02, 1.965295635557876e+05
110, 2.723000012300000e-02, 2.718419978786347e-02, 9.740238560540815e-01, 2.136503978144394e+02, 9.680358353525466e+01, 2.024404573867135e+05
111, 3.260000050100000e-02, 2.948109446637338e-02, 1.001164536633247e+00, 2.145317517757358e+02, 8.676790780072072e+01, 2.074287374523440e+05
112, 3.844000026600000e-02, 3.171811260404538e-02, 1.024102775791518e+00, 2.144009981158476e+02, 7.786943200371171e+01, 2.116228324856109e+05
113, 4.473999887700000e-02, 3.389028465845557e-02, 1.044139912106092e+00, 2.135648481881991e+02, 6.996524441401131e+01, 2.152732241469093e+05
114, 5.149000138000000e-02, 3.599337852580232e-02, 1.061688138522382e+00, 2.122593037092057e+02, 6.293333106740529e+01, 2.184602942515882e+05
115, 5.869000032500000e-02, 3.802635805630503e-02, 1.077124247690291e+00, 2.106316739977061e+02, 5.665709956859369e+01, 2.212552929659597e+05
116, 6.633000075800000e-02, 3.998513962421356e-02, 1.090814341056616e+00, 2.087885222047915e+02, 5.103054257391702e+01, 2.237274323940770e+05
117, 7.440000027400000e-02, 4.186607976498817e-02, 1.102997738934794e+00, 2.068035993901630e+02, 4.596325007623101e+01, 2.259213632172654e+05
118, 8.290000259900000e-02, 4.366791468532204e-02, 1.113964581980274e+00, 2.047593363489374e+02, 4.138927383318534e+01, 2.278934900086740e+05
119, 9.181000292300000e-02, 4.538527151431038e-02, 1.123843083163367e+00, 2.026669627990129e+02, 3.723422863466342e+01, 2.296657110552417e+05
120, 1.011300012470000e-01, 4.701715290498424e-02, 1.132843738920723e+00, 2.005733485934468e+02, 3.345065278749201e+01, 2.312787661812443e+05
121, 1.108499988910000e-01, 4.856066993422563e-02, 1.141052881446794e+00, 1.984771829478681e+02, 2.998909455543776e+01, 2.327472094763258e+05
122, 1.209499984980000e-01, 5.001187382363489e-02, 1.148588348636855e+00, 1.963937361347987e+02, 2.680899806335590e+01, 2.340930650426767e+05
123, 1.314399987460000e-01, 5.137133628795417e-02, 1.155536646619586e+00, 1.943219164323443e+02, 2.388098847439860e+01, 2.353318231018943e+05
124, 1.422899961470000e-01, 5.263443049277360e-02, 1.161934285141144e+00, 1.922729661740973e+02, 2.117566793127264e+01, 2.364700363267534e+05
125, 1.534900069240000e-01, 5.379977779145956e-02, 1.167917287562408e+00, 1.902796289085128e+02, 1.867384229349839e+01, 2.375349384229335e+05
126, 1.650400012730000e-01, 5.486709202536137e-02, 1.173456599545782e+00, 1.882904162174074e+02, 1.634977084708125e+01, 2.385176418348167e+05
127, 1.769299954180000e-01, 5.583513598033686e-02, 1.178705305932809e+00, 1.863560289234652e+02, 1.419081063548770e+01, 2.394498577702357e+05
128, 1.891400069000000e-01, 5.670228146432130e-02, 1.183559764995769e+00, 1.844195887985610e+02, 1.217762274409290e+01, 2.403081562164700e+05
129, 2.016600072380000e-01, 5.746811193675738e-02, 1.188207441048624e+00, 1.825511455721009e+02, 1.030367663107069e+01, 2.411319939646250e+05
130, 2.144699990750000e-01, 5.813197420944613e-02, 1.192518098783613e+00, 1.806837130308817e+02, 8.552710345960245e+00, 2.418924642356066e+05
131, 2.275699973110000e-01, 5.869456802648413e-02, 1.196676111621664e+00, 1.788802257840311e+02, 6.919255716785697e+00, 2.426281670324969e+05
132, 2.409400045870000e-01, 5.915585896897953e-02, 1.200551285467108e+00, 1.770793112745110e+02, 5.391147047743416e+00, 2.433106098142155e+05
133, 2.545700073240000e-01, 5.951657836311273e-02, 1.204300946052445e+00, 1.753320355614967e+02, 3.962958341312381e+00, 2.439726174578937e+05
134, 2.684499919410000e-01, 5.977765596976551e-02, 1.207814916282779e+00, 1.735882142964115e+02, 2.627252519865344e+00, 2.445902256247621e+05
135, 2.825500071050000e-01, 5.994005483718394e-02, 1.211209284108126e+00, 1.718891474583872e+02, 1.378044423789400e+00, 2.451877753894615e+05
136, 2.968699932100000e-01, 6.000550062925582e-02, 1.214423790966806e+00, 1.702045806600392e+02, 2.100103761036887e-01, 2.457520136242928e+05
137, 3.113999962810000e-01, 5.997565198183213e-02, 1.217509314171068e+00, 1.685464147425716e+02, -8.816759654654630e-01, 2.462932869583824e+05
138, 3.261100053790000e-01, 5.985254444802346e-02, 1.220468790670832e+00, 1.669164330529817e+02, -1.901993638053157e+00, 2.468121115815640e+05
139, 3.409900069240000e-01, 5.963847719943702e-02, 1.223279461455480e+00, 1.653019577790200e+02, -2.854974322071063e+00, 2.473033935525849e+05
140, 3.560400009160000e-01, 5.933561549045978e-02, 1.226018529316770e+00, 1.637270102095857e+02, -3.744681604371204e+00, 2.477831595977279e+05
141, 3.712300062180000e-01, 5.894684318665333e-02, 1.228602763953806e+00, 1.621511448026439e+02, -4.574289493513684e+00, 2.482333731540462e+05
142, 3.865399956700000e-01, 5.847520956655861e-02, 1.231133005651934e+00, 1.606186814812996e+02, -5.348387648540616e+00, 2.486755027536994e+05
143, 4.019699990750000e-01, 5.792324246601335e-02, 1.233518137056619e+00, 1.590894448608882e+02, -6.068836869182852e+00, 2.490900035387939e+05
144, 4.174999892710000e-01, 5.729416860686566e-02, 1.235860752826435e+00, 1.576008634007761e+02, -6.740418995099586e+00, 2.494984215608431e+05
145, 4.331099987030000e-01, 5.659141825851464e-02, 1.238078073919773e+00, 1.561207815374731e+02, -7.364674034216840e+00, 2.498831860069421e+05
146, 4.487800002100000e-01, 5.581859897363720e-02, 1.240244363778303e+00, 1.546744324053460e+02, -7.945849115239687e+00, 2.502598041051089e+05
147, 4.645099937920000e-01, 5.497835513414191e-02, 1.242316634086186e+00, 1.532436210964636e+02, -8.485475178319176e+00, 2.506190842785228e+05
148, 4.802699983120000e-01, 5.407492053959814e-02, 1.244322058384417e+00, 1.518359499300170e+02, -8.987009746714953e+00, 2.509666131631122e+05
149, 4.960500001910000e-01, 5.311153541819326e-02, 1.246246388701305e+00, 1.504496869639283e+02, -9.452727446242562e+00, 2.512994708842069e+05
150, 5.118399858470000e-01, 5.209138375948307e-02, 1.248122821043057e+00, 1.490869950498667e+02, -9.885080906879127e+00, 2.516242444887978e+05
151, 5.276100039480000e-01, 5.101897737545535e-02, 1.249915358009183e+00, 1.477329979203111e+02, -1.028573946553357e+01, 2.519332798884268e+05
152, 5.433599948880000e-01, 4.989683951066199e-02, 1.251686639031329e+00, 1.464104212534616e+02, -1.065803311859460e+01, 2.522396907649943e+05
153, 5.590599775310000e-01, 4.872955796694115e-02, 1.253373283017174e+00, 1.450878272937331e+02, -1.100228023611503e+01, 2.525298667515935e+05
154, 5.747100114820000e-01, 4.751950934859488e-02, 1.255030864989997e+00, 1.437915325967676e+02, -1.132199949477165e+01, 2.528156453982446e+05
155, 5.902799963950000e-01, 4.627132533375768e-02, 1.256612497250370e+00, 1.425031380080584e+02, -1.161797480494252e+01, 2.530871256046557e+05
156, 6.057599782940000e-01, 4.498807223669178e-02, 1.258172037204746e+00, 1.412365251081281e+02, -1.189287063792200e+01, 2.533553865891331e+05
157, 6.211299896240000e-01, 4.367359094194759e-02, 1.259661636028991e+00, 1.399741371696741e+02, -1.214705906887686e+01, 2.536103792182331e+05
158, 6.363800168040000e-01, 4.233084266562091e-02, 1.261141052382672e+00, 1.387366764036961e+02, -1.238391354794962e+01, 2.538645678299587e+05
159, 6.514999866490000e-01, 4.096270419333766e-02, 1.262549607059921e+00, 1.374975800979683e+02, -1.260257994780722e+01, 2.541050893234642e+05
160, 6.664699912070000e-01, 3.957289370556494e-02, 1.263959477395757e+00, 1.362851511386823e+02, -1.280700311840914e+01, 2.543470995795495e+05
161, 6.812700033190000e-01, 3.816515293304169e-02, 1.265294711099042e+00, 1.350655763079267e+02, -1.299530935271872e+01, 2.545745021239379e+05
162, 6.958900094030001e-01, 3.674225211597043e-02, 1.266642813781993e+00, 1.338729248286478e+02, -1.317190036348448e+01, 2.548056558976288e+05
163, 7.103199958800001e-01, 3.530689307158652e-02, 1.267917134654602e+00, 1.326685348749415e+02, -1.333396651540688e+01, 2.550222162074726e+05
164, 7.245299816130000e-01, 3.386376679305321e-02, 1.269209418527600e+00, 1.314894478054787e+02, -1.348632798265479e+01, 2.552434609096416e+05
165, 7.385200262070000e-01, 3.241453277608040e-02, 1.270436301511352e+00, 1.302967773533130e+02, -1.362577376321902e+01, 2.554517086743923e+05
166, 7.522799968720000e-01, 3.096181144522562e-02, 1.271670761163901e+00, 1.291220562606655e+02, -1.375628905740468e+01, 2.556623447032202e+05
167, 7.657799720760000e-01, 2.951033727360171e-02, 1.272877933923764e+00, 1.279406363363770e+02, -1.387600478930836e+01, 2.558677321800793e+05
168, 7.790099978450000e-01, 2.806276676215449e-02, 1.274044283951377e+00, 1.267593317860848e+02, -1.398614889985199e+01, 2.560653885033056e+05
169, 7.919700145720000e-01, 2.662062628442961e-02, 1.275234867063457e+00, 1.255867417976413e+02, -1.408811302028217e+01, 2.562684456126104e+05
170, 8.046399950980000e-01, 2.518763605296113e-02, 1.276378057951930e+00, 1.244032584153466e+02, -1.418022720931834e+01, 2.564621501978994e+05
171, 8.170099854470000e-01, 2.376642068849115e-02, 1.277517128269578e+00, 1.232220402590097e+02, -1.426403387595311e+01, 2.566554507940569e+05
172, 8.290500044819999e-01, 2.236196298315981e-02, 1.278653361585704e+00, 1.220400873374447e+02, -1.433963830267297e+01, 2.568485166971188e+05
173, 8.407700061800000e-01, 2.097463226217677e-02, 1.279760966061060e+00, 1.208395734899560e+02, -1.440492907612206e+01, 2.570357454118760e+05
174, 8.521599769590000e-01, 1.960709133914372e-02, 1.280893322532472e+00, 1.196458837044002e+02, -1.446291774783725e+01, 2.572284215974898e+05
175, 8.631799817090000e-01, 1.826569132102762e-02, 1.281983425100196e+00, 1.184379481498928e+02, -1.451138769136352e+01, 2.574126884234651e+05
176, 8.738499879840000e-01, 1.694956337677533e-02, 1.283095573236171e+00, 1.172240521345851e+02, -1.455095375928895e+01, 2.576015254333223e+05
177, 8.841500282290000e-01, 1.566269158090452e-02, 1.284177743611408e+00, 1.159930053318731e+02, -1.458031487788977e+01, 2.577843255635656e+05
178, 8.940600156780000e-01, 1.440916392228702e-02, 1.285267847022714e+00, 1.147493419810579e+02, -1.459988639629957e+01, 2.579687389107230e+05
179, 9.035800099370001e-01, 1.319055953446835e-02, 1.286348352441309e+00, 1.134895410452397e+02, -1.460894866107358e+01, 2.581512066626272e+05
180, 9.126999974250000e-01, 1.200973104171110e-02, 1.287429715892735e+00, 1.122104258554982e+02, -1.460686784076750e+01, 2.583337354840747e+05
181, 9.214000105860000e-01, 1.087086069705918e-02, 1.288504524876412e+00, 1.109148156299129e+02, -1.459394154100245e+01, 2.585149412303450e+05
182, 9.296900033950000e-01, 9.774221272349531e-03, 1.289583863293321e+00, 1.095948540279565e+02, -1.456860093781733e+01, 2.586968420456558e+05
183, 9.375399947170000e-01, 8.725349486403867e-03, 1.290660072322596e+00, 1.082544823341075e+02, -1.453144404514531e+01, 2.588780362068218e+05
184, 9.449599981310000e-01, 7.724467125531491e-03, 1.291748009818052e+00, 1.068882669956208e+02, -1.448128115731163e+01, 2.590613600169236e+05
185, 9.519400000570000e-01, 6.774428848839826e-03, 1.292838988847610e+00, 1.054917549751759e+02, -1.441739827670492e+01, 2.592450075808928e+05
186, 9.584699869160000e-01, 5.878077433056352e-03, 1.293949818656741e+00, 1.040616834661782e+02, -1.433906166700362e+01, 2.594322697062082e+05
187, 9.645400047300000e-01, 5.038225493362627e-03, 1.295063728097827e+00, 1.025874490722333e+02, -1.424461785285391e+01, 2.596196047547204e+05
