"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          35,      -1.888805469,      0.8398409505,      0.7746366626,         3.5374748
          0,           0,          36,      -1.891489526,      0.8250000282,      0.7621786302,       3.535982326
          0,           0,          37,      -1.899688626,      0.8043240569,      0.7433278406,        3.52986774
          0,           0,          38,       -1.91340213,      0.7781461792,      0.7185393989,       3.519070047
          0,           0,          39,      -1.931475218,      0.7483929495,      0.6903098659,       3.505304892
          0,           0,          40,      -1.952266802,      0.7190842471,       0.664145045,       3.490044588
          0,           0,          41,      -1.973628032,      0.6956202988,      0.6459882305,       3.474751569
          0,           0,          42,      -1.992296593,       0.682718008,      0.6395555376,       3.461434071
          0,           0,          43,      -2.006764269,      0.6809589972,      0.6429955727,       3.449686007
          0,           0,          44,      -2.015636423,      0.6875791358,      0.6516966866,       3.440101297
          0,           0,          45,      -2.020782532,       0.696557143,      0.6594295762,       3.430739205
          0,           0,          46,      -2.024698662,      0.7033841671,      0.6621112608,       3.420466812
          0,           0,          47,      -2.029107797,      0.7056557772,      0.6575984634,        3.40932967
          0,           0,          48,      -2.036053604,      0.7016113518,      0.6442155025,       3.396842308
          0,           0,          49,      -2.044995262,       0.691332024,      0.6213373145,       3.385177781
          0,           0,          50,       -2.05499562,      0.6753827389,      0.5898386773,       3.376235487
          0,           0,          51,      -2.064879618,       0.656471815,      0.5531897524,       3.371395417
          0,           0,          52,      -2.073627336,      0.6392967366,      0.5188856004,       3.370813007
          0,           0,          53,      -2.082398449,      0.6288597131,      0.4977650192,       3.370824439
          0,           0,          54,        -2.0914337,      0.6285519416,      0.4971308043,       3.368803844
          0,           0,          55,       -2.10151041,      0.6355896385,      0.5118278715,       3.360941269
          0,           0,          56,       -2.11166822,      0.6440576088,      0.5286935878,       3.346816081
          0,           0,          57,      -2.119479235,      0.6484347437,      0.5366712759,       3.329598508
          0,           0,          58,      -2.125328502,      0.6444644764,      0.5290840006,       3.312237556
          0,           0,          59,      -2.130044046,      0.6315164749,      0.5041885591,       3.299229805
          0,           0,          60,      -2.136972894,      0.6112043122,      0.4656502629,       3.291005204
          0,           0,          61,      -2.149248291,      0.5881419024,      0.4232678331,       3.284487668
          0,           0,          62,      -2.168100527,      0.5681372272,      0.3915648049,       3.275682793
          0,           0,          63,      -2.193745748,      0.5551952553,      0.3802898043,       3.259888056
          0,           0,          64,      -2.223502411,      0.5498627428,      0.3851983372,       3.236289011
          0,           0,          65,      -2.253701328,       0.548032017,      0.3920564965,       3.205589766
          0,           0,          66,      -2.281170132,      0.5452174329,      0.3901020147,       3.171621626
          0,           0,          67,      -2.304339679,      0.5386653833,      0.3752710212,       3.140035868
          0,           0,          68,      -2.325082376,      0.5273566556,      0.3479322895,       3.114227237
          0,           0,          69,      -2.344776941,      0.5124445498,      0.3122076622,       3.096214468
          0,           0,          70,      -2.364945261,      0.4957036983,      0.2760308975,       3.083137977
          0,           0,          71,      -2.386197507,      0.4796379262,      0.2478358123,       3.070760263
          0,           0,          72,      -2.408394495,      0.4662780357,      0.2324761242,       3.055859348
          0,           0,          73,      -2.432594193,      0.4559074847,      0.2272659517,       3.035146611
          0,           0,          74,      -2.458566949,       0.447870943,      0.2255154762,       3.008865432
          0,           0,          75,       -2.48564787,      0.4398444857,      0.2199992964,       2.978291055
          0,           0,          76,      -2.510898111,      0.4302850125,      0.2070450061,       2.948335192
          0,           0,          77,      -2.529654456,       0.418787191,      0.1865310898,       2.926064208
          0,           0,          78,      -2.540770513,      0.4056694549,       0.161309866,       2.914086465
          0,           0,          79,      -2.544788686,      0.3922849868,      0.1368327914,        2.91191116
          0,           0,          80,      -2.547464872,      0.3794431354,      0.1192716041,       2.912042968
          0,           0,          81,      -2.553869649,      0.3678862381,      0.1115818765,       2.908253707
          0,           0,          82,      -2.566302917,      0.3578581187,         0.1120223,       2.897783192
          0,           0,          83,      -2.586747163,       0.348688526,      0.1144084064,        2.87833321
          0,           0,          84,      -2.613209423,       0.339479719,      0.1129140125,       2.851899056
          0,           0,          85,      -2.641210893,       0.329284722,      0.1037658942,       2.823112004
          0,           0,          86,      -2.665019577,      0.3177156407,     0.08609032453,       2.798425556
          0,           0,          87,      -2.680106073,      0.3051074161,     0.06197305016,       2.783479235
          0,           0,          88,       -2.68822817,      0.2920079636,     0.03606274342,       2.776990706
          0,           0,          89,      -2.693883347,      0.2792952591,     0.01467416951,       2.774044728
          0,           0,          90,      -2.702243455,      0.2677607215,    0.002459603442,       2.768571347
          0,           0,          91,      -2.716390188,      0.2577021572,   -0.001171748092,       2.756626625
          0,           0,          92,      -2.735125733,      0.2489655235,   -0.001355228601,       2.738789257
          0,           0,          93,      -2.756645476,      0.2406747855,   -0.005045126688,       2.716596544
          0,           0,          94,      -2.775575427,      0.2320904017,    -0.01660468328,       2.695826206
          0,           0,          95,      -2.786585791,      0.2229185483,    -0.03662046952,       2.682801822
          0,           0,          96,      -2.788334263,      0.2133641181,    -0.06169561642,       2.679739539
          0,           0,          97,      -2.783652264,       0.204044597,    -0.08487647829,       2.683847694
          0,           0,          98,      -2.779739813,      0.1952731806,    -0.09867403619,       2.687279712
          0,           0,          99,      -2.781827845,      0.1871143019,      -0.100324178,       2.684353893
          0,           0,         100,       -2.79253814,      0.1792944094,    -0.09401977341,       2.672548387
          0,           0,         101,      -2.811717286,      0.1712815126,    -0.08738914607,       2.652568166
          0,           0,         102,      -2.835575921,      0.1626900694,    -0.08646007827,        2.62909682
          0,           0,         103,      -2.861190386,      0.1531241423,    -0.09464466345,       2.605884316
          0,           0,         104,      -2.883384388,      0.1427854398,     -0.1113322199,       2.588096338
          0,           0,         105,      -2.899170519,      0.1324590137,     -0.1323770085,       2.577454729
          0,           0,         106,       -2.90978497,      0.1231684242,     -0.1512741079,       2.570905092
          0,           0,         107,      -2.917935414,      0.1158342538,      -0.162016556,       2.564535344
          0,           0,         108,       -2.92813819,      0.1102918801,     -0.1639853727,       2.553520114
          0,           0,         109,      -2.941346548,       0.105745667,     -0.1623255648,       2.537558395
          0,           0,         110,      -2.955429534,       0.101076638,     -0.1640059027,       2.520069296
          0,           0,         111,      -2.966939626,     0.09540113211,     -0.1739833045,       2.506172572
          0,           0,         112,      -2.972823807,     0.08860554729,     -0.1934956744,       2.500168278
          0,           0,         113,       -2.97560009,     0.08102255938,     -0.2198706022,       2.499516146
          0,           0,         114,      -2.977903408,     0.07353206783,     -0.2463274159,       2.500178949
          0,           0,         115,       -2.98273761,     0.06703358478,     -0.2644938054,       2.497719912
          0,           0,         116,      -2.991955109,     0.06187854076,      -0.269970531,       2.489447663
          0,           0,         117,      -3.004022181,     0.05785203725,     -0.2655468007,       2.476642869
          0,           0,         118,      -3.019816954,     0.05379888432,     -0.2595005619,       2.459156923
          0,           0,         119,      -3.037975498,     0.04871276865,     -0.2587263383,       2.439774761
          0,           0,         120,      -3.056927445,     0.04214159706,     -0.2661255354,       2.421720437
          0,           0,         121,      -3.075676977,     0.03430826447,     -0.2806700137,       2.406910967
          0,           0,         122,      -3.092574856,     0.02607494249,     -0.2982094677,       2.396352694
          0,           0,         123,      -3.107391687,     0.01813350114,     -0.3133686942,       2.387951182
          0,           0,         124,      -3.117706002,      0.0110332055,     -0.3222696609,       2.381095598
          0,           0,         125,      -3.121773523,    0.004821847743,     -0.3251113135,       2.375574272
          0,           0,         126,      -3.120501694,  -0.0009917228932,     -0.3258522136,       2.370959158
          0,           0,         127,      -3.115943514,    -0.00700820557,     -0.3289578047,       2.367686525
          0,           0,         128,      -3.114959085,    -0.01409029143,     -0.3382292211,       2.362339066
          0,           0,         129,      -3.120266609,    -0.02252390467,     -0.3542545141,       2.354411476
          0,           0,         130,      -3.132046676,    -0.03199577821,     -0.3746952124,       2.344459973
          0,           0,         131,      -3.148466515,    -0.04180545521,     -0.3950834576,       2.333378353
          0,           0,         132,      -3.165364331,    -0.05107842943,     -0.4104736505,       2.322939173
          0,           0,         133,      -3.181383461,    -0.05958880318,     -0.4188163916,       2.311482849
          0,           0,         134,      -3.195914453,    -0.06753620957,     -0.4221362054,       2.297909031
          0,           0,         135,      -3.210409193,    -0.07546302153,     -0.4248885849,       2.281253629
          0,           0,         136,       -3.22727533,    -0.08397663184,     -0.4311638707,       2.261247379
          0,           0,         137,      -3.246674276,    -0.09332122534,     -0.4428380364,       2.240053012
          0,           0,         138,      -3.269709685,     -0.1036700485,     -0.4597637471,       2.218418172
          0,           0,         139,      -3.292105709,     -0.1146615026,     -0.4794529976,        2.20017951
          0,           0,         140,      -3.308366333,     -0.1257017457,      -0.498368766,       2.188162414
          0,           0,         141,      -3.316041781,     -0.1363236895,     -0.5138056342,       2.181700562
          0,           0,         142,      -3.316227241,     -0.1462765974,     -0.5250646283,       2.178592758
          0,           0,         143,      -3.316707509,     -0.1560199545,     -0.5346721999,       2.172830167
          0,           0,         144,      -3.322590526,     -0.1660423341,     -0.5456082449,       2.162064273
          0,           0,         145,      -3.335931337,     -0.1766347279,     -0.5596848826,       2.146653984
          0,           0,         146,       -3.35596511,     -0.1877646974,     -0.5767615997,       2.128673476
          0,           0,         147,      -3.378926195,     -0.1989900927,     -0.5947581252,       2.111543751
          0,           0,         148,      -3.403132545,     -0.2100660359,     -0.6114223876,       2.094821024
          0,           0,         149,      -3.426096185,     -0.2207720003,     -0.6253089679,       2.078096116
          0,           0,         150,      -3.447214867,     -0.2310749545,     -0.6368838199,       2.060171427
          0,           0,         151,      -3.467702176,     -0.2411528177,     -0.6481264366,       2.039996221
          0,           0,         152,      -3.488431755,     -0.2512192084,      -0.661084347,       2.018173031
          0,           0,         153,      -3.510655234,     -0.2615488168,     -0.6770268964,       1.995444732
          0,           0,         154,      -3.532693406,     -0.2721652881,     -0.6956680719,       1.974506805
          0,           0,         155,      -3.551777795,      -0.282888042,     -0.7154677354,       1.957766681
          0,           0,         156,      -3.566051552,     -0.2934713271,     -0.7344395295,       1.945694328
          0,           0,         157,      -3.575750573,     -0.3037497523,     -0.7511594936,        1.93682018
          0,           0,         158,       -3.58281806,     -0.3136925766,     -0.7653860733,       1.929072236
          0,           0,         159,      -3.589660379,     -0.3233636363,      -0.777888192,       1.920957098
          0,           0,         160,      -3.598157035,     -0.3328435231,     -0.7897257339,       1.911840286
          0,           0,         161,      -3.609322354,     -0.3421733836,     -0.8015905477,        1.90161367
          0,           0,         162,      -3.623391767,     -0.3513440116,     -0.8135930827,       1.890296208
          0,           0,         163,      -3.640018086,     -0.3603189934,     -0.8254495086,       1.877886493
          0,           0,         164,      -3.658439973,     -0.3690703484,     -0.8368310331,       1.864459114
          0,           0,         165,      -3.677663723,     -0.3776017501,     -0.8476240655,       1.850294792
          0,           0,         166,      -3.696672714,     -0.3859523984,      -0.857986703,       1.835889722
          0,           0,         167,      -3.714652444,     -0.3941818293,     -0.8682257427,       1.821811869
          0,           0,         168,      -3.731126843,     -0.4023479559,     -0.8786122221,       1.808514697
          0,           0,         169,      -3.745916675,     -0.4104912592,     -0.8892570989,       1.796247071
          0,           0,         170,      -3.758954807,     -0.4186308433,     -0.9000826386,       1.785107606
          0,           0,         171,      -3.770132461,      -0.426769501,     -0.9108727512,       1.775155806
          0,           0,         172,      -3.779307764,     -0.4349010073,     -0.9213589015,       1.766467791
          0,           0,         173,      -3.786456269,     -0.4430138288,     -0.9312956444,       1.759091701
          0,           0,         174,       -3.79189066,     -0.4510922846,     -0.9405087064,       1.752914251
          0,           0,         175,      -3.796330507,     -0.4591172669,     -0.9489113615,       1.747573702
          0,           0,         176,      -3.800770396,     -0.4670698469,     -0.9565050028,       1.742493852
          0,           0,         177,      -3.806209081,     -0.4749362212,     -0.9633747737,       1.737039575
          0,           0,         178,      -3.813379203,     -0.4827138268,     -0.9696812198,        1.73070964
          0,           0,         179,      -3.822593607,        -0.4904138,     -0.9756382491,       1.723265367
          0,           0,         180,      -3.833722995,     -0.4980597763,      -0.981474584,        1.71475502
          0,           0,         181,      -3.846279309,     -0.5056830172,     -0.9873880213,       1.705443143
          0,           0,         182,      -3.859565133,     -0.5133163852,     -0.9935098602,       1.695687839
          0,           0,         183,      -3.872840886,     -0.5209897244,     -0.9998952012,       1.685824668
          0,           0,         184,      -3.885462215,     -0.5287277228,      -1.006539959,       1.676102917
          0,           0,         185,      -3.896956443,     -0.5365501463,      -1.013411217,       1.666687155
          0,           0,         186,      -3.907046577,     -0.5444721495,      -1.020469395,       1.657694274
          0,           0,         187,      -3.915644874,     -0.5525035158,      -1.027670234,       1.649224115
          0,           0,         188,      -3.922849752,     -0.5606464333,      -1.034950233,       1.641349412
          0,           0,         189,      -3.928944577,     -0.5688934487,      -1.042213999,       1.634071725
          0,           0,         190,      -3.934372662,     -0.5772270268,       -1.04934106,       1.627279949
          0,           0,         191,       -3.93966897,     -0.5856235543,      -1.056218068,       1.620748797
          0,           0,         192,      -3.945356713,     -0.5940577932,      -1.062781556,       1.614189995
          0,           0,         193,      -3.951841179,     -0.6025085616,      -1.069048605,       1.607332251
          0,           0,         194,      -3.959337194,     -0.6109630706,      -1.075116794,        1.59999192
          0,           0,         195,      -3.967849595,     -0.6194182374,      -1.081133653,       1.592106414
          0,           0,         196,      -3.977205843,     -0.6278786533,      -1.087250749,       1.583722832
          0,           0,         197,      -3.987120461,     -0.6363537522,      -1.093585345,        1.57495861
          0,           0,         198,      -3.997266411,     -0.6448548813,      -1.100202335,       1.565957349
          0,           0,         199,      -4.007332967,     -0.6533930677,      -1.107116373,       1.556858062
          0,           0,         200,      -4.017062288,      -0.661977631,      -1.114305478,       1.547782207
          0,           0,         201,      -4.026270868,     -0.6706152193,      -1.121724978,       1.538829256
          0,           0,         202,      -4.034862628,     -0.6793090557,      -1.129316121,       1.530072153
          0,           0,         203,      -4.042837977,     -0.6880584115,      -1.137010416,       1.521548134
          0,           0,         204,      -4.050291698,      -0.696858584,      -1.144734252,       1.513250676
          0,           0,         205,      -4.057392317,     -0.7057017455,      -1.152417917,       1.505130816
          0,           0,         206,      -4.064342778,     -0.7145782551,      -1.160007589,        1.49711194
          0,           0,         207,      -4.071331518,      -0.723478497,      -1.167475126,       1.489113449
          0,           0,         208,      -4.078488944,     -0.7323936292,      -1.174822164,       1.481075652
          0,           0,         209,      -4.085864268,     -0.7413163358,      -1.182075551,       1.472973436
          0,           0,         210,       -4.09342816,     -0.7502402403,      -1.189276128,       1.464814759
          0,           0,         211,      -4.101099721,      -0.759159888,      -1.196467836,       1.456626471
          0,           0,         212,      -4.108786188,     -0.7680708439,      -1.203689943,       1.448434395
          0,           0,         213,      -4.116420241,      -0.776969624,      -1.210974316,       1.440248124
          0,           0,         214,      -4.123982297,     -0.7858542438,      -1.218345986,       1.432055535
          0,           0,         215,       -4.13150039,     -0.7947245294,      -1.225823757,        1.42382841
          0,           0,         216,      -4.139029642,     -0.8035819777,      -1.233418533,       1.415535474
          0,           0,         217,      -4.146622247,     -0.8124290637,      -1.241129823,       1.407156214
          0,           0,         218,      -4.154300994,     -0.8212683585,      -1.248943011,       1.398690164
          0,           0,         219,       -4.16204757,     -0.8301019495,      -1.256830108,       1.390157837
          0,           0,         220,      -4.169808719,     -0.8389312249,      -1.264755121,       1.381594514
          0,           0,         221,      -4.177515053,     -0.8477571103,      -1.272682754,       1.373040866
          0,           0,         222,      -4.185102366,      -0.856580618,      -1.280586762,       1.364535042
          0,           0,         223,       -4.19252595,     -0.8654029536,      -1.288454519,         1.3561089
          0,           0,         224,      -4.199764472,     -0.8742250652,      -1.296286031,       1.347787179
          0,           0,         225,      -4.206815852,     -0.8830469506,      -1.304088876,       1.339587401
          0,           0,         226,      -4.213691807,     -0.8918669946,      -1.311871904,       1.331517589
          0,           0,         227,      -4.220417545,     -0.9006815517,      -1.319642659,       1.323570736
          0,           0,         228,      -4.227033599,     -0.9094854855,       -1.32740692,       1.315720922
          0,           0,         229,      -4.233599347,     -0.9182732254,      -1.335171746,       1.307922699
          0,           0,         230,      -4.240189421,     -0.9270399837,      -1.342948569,       1.300117711
          0,           0,         231,      -4.246881765,     -0.9357828217,      -1.350753674,       1.292247039
          0,           0,         232,      -4.253740235,      -0.944500996,      -1.358605086,       1.284264988
          0,           0,         233,      -4.260798162,     -0.9531956547,      -1.366517576,       1.276149385
          0,           0,         234,      -4.268049224,     -0.9618690953,      -1.374497973,        1.26790499
          0,           0,         235,      -4.275449418,     -0.9705240446,      -1.382543155,        1.25955941
          0,           0,         236,      -4.282929037,     -0.9791630654,      -1.390641361,       1.251154476
          0,           0,         237,      -4.290410269,     -0.9877884086,      -1.398776072,       1.242735725
          0,           0,         238,      -4.297823632,     -0.9964017393,      -1.406930664,       1.234344877
          0,           0,         239,      -4.305119345,      -1.005003801,      -1.415091639,        1.22601523
          0,           0,         240,      -4.312271309,      -1.013594877,      -1.423249817,       1.217770422
          0,           0,         241,      -4.319275256,       -1.02217387,      -1.431399761,       1.209624201
          0,           0,         242,      -4.326142895,      -1.030738259,        -1.4395384,       1.201581671
          0,           0,         243,      -4.332897616,      -1.039284114,      -1.447664062,        1.19363893
          0,           0,         244,      -4.339569908,      -1.047806338,      -1.455776283,       1.185783928
          0,           0,         245,      -4.346194718,      -1.056299184,      -1.463876214,       1.177997726
          0,           0,         246,      -4.352809787,      -1.064756785,      -1.471967505,       1.170256295
          0,           0,         247,      -4.359453192,      -1.073173719,      -1.480055639,       1.162533715
          0,           0,         248,      -4.366160003,      -1.081545338,      -1.488147176,       1.154805761
          0,           0,         249,      -4.372958167,      -1.089867902,       -1.49624806,       1.147053313
          0,           0,         250,      -4.379864679,      -1.098138515,      -1.504361699,       1.139264958
          0,           0,         251,      -4.386883147,      -1.106354937,      -1.512488405,       1.131437773
          0,           0,         252,      -4.394002839,      -1.114515355,      -1.520624805,       1.123577654
          0,           0,         253,      -4.401199944,      -1.122618257,      -1.528764719,       1.115698642
          0,           0,         254,      -4.408441001,      -1.130662317,      -1.536900459,       1.107821125
          0,           0,         255,      -4.415687461,      -1.138646162,      -1.545023975,        1.09996968
          0,           0,         256,      -4.422900881,      -1.146568252,      -1.553128232,       1.092170468
          0,           0,         257,      -4.430047025,      -1.154426758,      -1.561207258,       1.084449253
          0,           0,         258,      -4.437099831,      -1.162219437,      -1.569255852,       1.076828766
          0,           0,         259,      -4.444044279,      -1.169943519,      -1.577269154,        1.06932617
          0,           0,         260,      -4.450877918,      -1.177595671,      -1.585242185,       1.061951049
          0,           0,         261,      -4.457611171,      -1.185172064,       -1.59316967,       1.054704013
          0,           0,         262,      -4.464266345,      -1.192668542,      -1.601046333,       1.047576435
          0,           0,         263,       -4.47087482,      -1.200080887,      -1.608867453,       1.040551502
          0,           0,         264,      -4.477473217,      -1.207405154,      -1.616629534,       1.033606541
          0,           0,         265,      -4.484098253,      -1.214637985,      -1.624330893,       1.026716573
          0,           0,         266,      -4.490781174,       -1.22177687,      -1.631971872,        1.01985841
          0,           0,         267,      -4.497480305,      -1.228820509,      -1.639554033,       1.013043293
          0,           0,         268,      -4.504276583,      -1.235765735,      -1.647086091,       1.006225858
          0,           0,         269,      -4.511138499,      -1.242612702,      -1.654568143,       0.999426807
          0,           0,         270,       -4.51803579,      -1.249363652,      -1.662001602,      0.9926595582
          0,           0,         271,      -4.524953707,      -1.256022078,      -1.669387714,      0.9859272871
          0,           0,         272,      -4.531876354,      -1.262591683,      -1.676726294,       0.979235683
          0,           0,         273,      -4.538780432,      -1.269075798,      -1.684015821,      0.9725980529
          0,           0,         274,      -4.545639836,      -1.275477195,      -1.691253953,      0.9660322918
          0,           0,         275,      -4.552434294,      -1.281798206,       -1.69843791,      0.9595543645
          0,           0,         276,      -4.559154708,      -1.288040828,      -1.705564682,       0.953173635
          0,           0,         277,      -4.565803173,      -1.294206783,      -1.712631143,      0.9468917603
          0,           0,         278,      -4.572390185,      -1.300297611,      -1.719634282,      0.9407037666
          0,           0,         279,      -4.578931927,      -1.306314787,      -1.726571806,      0.9345992993
          0,           0,         280,      -4.585447841,       -1.31225998,      -1.733442926,      0.9285640083
          0,           0,         281,      -4.591958475,       -1.31813527,      -1.740249006,      0.9225811658
          0,           0,         282,      -4.598482532,      -1.323943275,      -1.746993723,      0.9166340581
          0,           0,         283,       -4.60503396,      -1.329687154,       -1.75368272,      0.9107084235
          0,           0,         284,      -4.611620079,      -1.335370669,      -1.760322918,      0.9047940971
          0,           0,         285,      -4.618241097,      -1.340998048,      -1.766921608,      0.8988855642
          0,           0,         286,      -4.624890967,      -1.346573899,      -1.773485612,      0.8929816364
          0,           0,         287,      -4.631559307,      -1.352103099,       -1.78002066,      0.8870843312
          0,           0,         288,      -4.638233397,      -1.357590652,      -1.786531123,      0.8811977767
          0,           0,         289,      -4.644900234,      -1.363041569,      -1.793019985,      0.8753271055
          0,           0,         290,      -4.651548366,      -1.368460803,      -1.799489049,      0.8694773695
          0,           0,         291,      -4.658169438,      -1.373853066,      -1.805939362,      0.8636522649
          0,           0,         292,      -4.664758311,      -1.379222729,      -1.812371472,      0.8578539796
          0,           0,         293,      -4.671313435,      -1.384573823,      -1.818785896,      0.8520828922
          0,           0,         294,      -4.677836753,      -1.389910027,       -1.82518337,      0.8463371997
          0,           0,         295,      -4.684333189,      -1.395234691,      -1.831565051,      0.8406129598
          0,           0,         296,      -4.690809934,      -1.400550904,      -1.837932768,      0.8349044399
          0,           0,         297,      -4.697275626,      -1.405861542,      -1.844289102,      0.8292046244
          0,           0,         298,      -4.703739465,      -1.411169372,      -1.850637363,      0.8235057861
          0,           0,         299,      -4.710210349,       -1.41647706,      -1.856981393,      0.8178000434
          0,           0,         300,        -4.7166961,      -1.421787271,      -1.863325465,      0.8120799556
          0,           0,         301,      -4.723202702,      -1.427102704,      -1.869674047,      0.8063390358
          0,           0,         302,      -4.729733821,      -1.432426087,      -1.876031589,      0.8005721409
          0,           0,         303,      -4.736290495,      -1.437760153,      -1.882402304,      0.7947758077
          0,           0,         304,      -4.742871185,      -1.443107633,       -1.88878996,      0.7889483369
          0,           0,         305,      -4.749472124,      -1.448471182,      -1.895197796,      0.7830896988
          0,           0,         306,       -4.75608791,      -1.453853341,      -1.901628392,       0.777201276
          0,           0,         307,      -4.762712201,       -1.45925646,      -1.908083703,      0.7712854685
          0,           0,         308,      -4.769338679,      -1.464682712,       -1.91456503,      0.7653451743
          0,           0,         309,      -4.775962011,      -1.470134013,      -1.921073207,      0.7593830439
          0,           0,         310,      -4.782578312,      -1.475612046,      -1.927608718,      0.7534011999
          0,           0,         311,      -4.789185535,      -1.481118247,      -1.934171829,      0.7474008993
          0,           0,         312,      -4.795783665,      -1.486653797,      -1.940762783,      0.7413822586
          0,           0,         313,      -4.802374599,      -1.492219657,      -1.947381955,      0.7353442025
          0,           0,         314,      -4.808962185,       -1.49781661,       -1.95402994,      0.7292843327
          0,           0,         315,      -4.815551098,      -1.503445306,      -1.960707598,      0.7231995773
          0,           0,         316,      -4.822145199,      -1.509106307,      -1.967416145,      0.7170869634
          0,           0,         317,      -4.828749396,      -1.514800122,      -1.974157052,       0.710942611
          0,           0,         318,      -4.835367654,      -1.520527236,      -1.980931947,       0.704763104
          0,           0,         319,      -4.842002633,      -1.526288137,      -1.987742536,      0.6985457851
          0,           0,         320,      -4.848655525,      -1.532083324,      -1.994590464,      0.6922889253
          0,           0,         321,      -4.855326034,      -1.537913299,      -2.001477177,      0.6859917889
          0,           0,         322,      -4.862012587,      -1.543778532,      -2.008403813,       0.679654598
          0,           0,         323,      -4.868712508,      -1.549679441,      -2.015371102,      0.6732784105
          0,           0,         324,      -4.875422382,       -1.55561648,      -2.022379395,      0.6668649815
          0,           0,         325,      -4.882138835,      -1.561589962,      -2.029428717,      0.6604161512
          0,           0,         326,      -4.888858395,       -1.56760008,      -2.036518756,      0.6539338511
          0,           0,         327,      -4.895576491,      -1.573646882,      -2.043649141,       0.647421367
          0,           0,         328,      -4.902291793,      -1.579730332,      -2.050819172,      0.6408800023
          0,           0,         329,      -4.909005031,      -1.585850415,      -2.058028144,      0.6343098373
          0,           0,         330,      -4.915717455,      -1.592007104,      -2.065275407,      0.6277106028
          0,           0,         331,      -4.922430421,      -1.598200189,      -2.072560485,      0.6210817875
          0,           0,         332,       -4.92914531,       -1.60442936,      -2.079883242,      0.6144227877
          0,           0,         333,      -4.935863826,      -1.610694266,      -2.087243667,      0.6077327386
          0,           0,         334,      -4.942587772,      -1.616994522,      -2.094641893,      0.6010105779
          0,           0,         335,      -4.949318805,      -1.623329751,      -2.102078123,      0.5942551845
          0,           0,         336,      -4.956058222,      -1.629699605,      -2.109552624,        0.58746564
          0,           0,         337,      -4.962806969,      -1.636103745,      -2.117065564,       0.580641162
          0,           0,         338,      -4.969565227,      -1.642541937,      -2.124617041,      0.5737815194
          0,           0,         339,      -4.976333004,      -1.649014331,      -2.132207089,      0.5668865422
