"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
25, 8.407700061800000e-01, -2.097463226217677e-02, 1.294924321899634e+00, 1.247652105701546e+02, 1.487289269174373e+01, 2.601486595887953e+05
26, 8.290500044819999e-01, -2.236196298315981e-02, 1.294540627843771e+00, 1.251861196167304e+02, 1.470929524045524e+01, 2.600836840655110e+05
27, 8.170099854470000e-01, -2.376642068849115e-02, 1.294171146343198e+00, 1.255917357448086e+02, 1.453834695026752e+01, 2.600211295747563e+05
28, 8.046399950980000e-01, -2.518763605296113e-02, 1.293812920159034e+00, 1.259829419509972e+02, 1.436028898372924e+01, 2.599604313443219e+05
29, 7.919700145720000e-01, -2.662062628442961e-02, 1.293466722204514e+00, 1.263617343480846e+02, 1.417505040304919e+01, 2.599017945730412e+05
30, 7.790099978450000e-01, -2.806276676215449e-02, 1.293132109210513e+00, 1.267252792466271e+02, 1.398239167044624e+01, 2.598450486125088e+05
31, 7.657799720760000e-01, -2.951033727360171e-02, 1.292812837554173e+00, 1.270797448257391e+02, 1.378263543407277e+01, 2.597911086105246e+05
32, 7.522799968720000e-01, -3.096181144522562e-02, 1.292498348354013e+00, 1.274224472234882e+02, 1.357521764421162e+01, 2.597378032749420e+05
33, 7.385200262070000e-01, -3.241453277608040e-02, 1.292196616238865e+00, 1.277578207388022e+02, 1.336026260380919e+01, 2.596868363742426e+05
34, 7.245299816130000e-01, -3.386376679305321e-02, 1.291897867337937e+00, 1.280838622420042e+02, 1.313703117861427e+01, 2.596362115496664e+05
35, 7.103199958800001e-01, -3.530689307158652e-02, 1.291609838943529e+00, 1.284000914765085e+02, 1.290496289823583e+01, 2.595874456035734e+05
36, 6.958900094030001e-01, -3.674225211597043e-02, 1.291327942250260e+00, 1.287098430154722e+02, 1.266389921762038e+01, 2.595397227095412e+05
37, 6.812700033190000e-01, -3.816515293304169e-02, 1.291053344932552e+00, 1.290112098792775e+02, 1.241278961064825e+01, 2.594932167131086e+05
38, 6.664699912070000e-01, -3.957289370556494e-02, 1.290785812757608e+00, 1.293082071051035e+02, 1.215136497111318e+01, 2.594479951222259e+05
39, 6.514999866490000e-01, -4.096270419333766e-02, 1.290521622083453e+00, 1.295957287243763e+02, 1.187832201105735e+01, 2.594031710940816e+05
40, 6.363800168040000e-01, -4.233084266562091e-02, 1.290267546637132e+00, 1.298810454962468e+02, 1.159344220025192e+01, 2.593602950607884e+05
41, 6.211299896240000e-01, -4.367359094194759e-02, 1.290013989785167e+00, 1.301557575530328e+02, 1.129501282966451e+01, 2.593172212223109e+05
42, 6.057599782940000e-01, -4.498807223669178e-02, 1.289772296836437e+00, 1.304290122545404e+02, 1.098282026540979e+01, 2.592764612022022e+05
43, 5.902799963950000e-01, -4.627132533375768e-02, 1.289529997945291e+00, 1.306909353670063e+02, 1.065495129127629e+01, 2.592352569424043e+05
44, 5.747100114820000e-01, -4.751950934859488e-02, 1.289300951862810e+00, 1.309515377595454e+02, 1.031099131900359e+01, 2.591966442655018e+05
45, 5.590599775310000e-01, -4.872955796694115e-02, 1.289071100259050e+00, 1.311994117110066e+02, 9.949095808954871e+00, 2.591575061226792e+05
46, 5.433599948880000e-01, -4.989683951066199e-02, 1.288856562234183e+00, 1.314452253502512e+02, 9.568632840952622e+00, 2.591213465880351e+05
47, 5.276100039480000e-01, -5.101897737545535e-02, 1.288640102271871e+00, 1.316761060453394e+02, 9.167796901750304e+00, 2.590843766933050e+05
48, 5.118399858470000e-01, -5.209138375948307e-02, 1.288444146568140e+00, 1.319036871072611e+02, 8.745756922212044e+00, 2.590513795252659e+05
49, 4.960500001910000e-01, -5.311153541819326e-02, 1.288246392892989e+00, 1.321152463521248e+02, 8.300777758089597e+00, 2.590175673642572e+05
50, 4.802699983120000e-01, -5.407492053959814e-02, 1.288071732471703e+00, 1.323224698910728e+02, 7.832027442556718e+00, 2.589882155394713e+05
51, 4.645099937920000e-01, -5.497835513414191e-02, 1.287897648726074e+00, 1.325119751551405e+02, 7.337513091675144e+00, 2.589584747419181e+05
52, 4.487800002100000e-01, -5.581859897363720e-02, 1.287746303815665e+00, 1.326925405357831e+02, 6.816607563491994e+00, 2.589329973877795e+05
53, 4.331099987030000e-01, -5.659141825851464e-02, 1.287601624290870e+00, 1.328540617531180e+02, 6.267114789588485e+00, 2.589083071942344e+05
54, 4.174999892710000e-01, -5.729416860686566e-02, 1.287479430402200e+00, 1.330013172247677e+02, 5.688322929507872e+00, 2.588876852830857e+05
55, 4.019699990750000e-01, -5.792324246601335e-02, 1.287373567589692e+00, 1.331300370621186e+02, 5.078554884814132e+00, 2.588697944659679e+05
56, 3.865399956700000e-01, -5.847520956655861e-02, 1.287285864476597e+00, 1.332339651857504e+02, 4.436513157693437e+00, 2.588548213357363e+05
57, 3.712300062180000e-01, -5.894684318665333e-02, 1.287225407795478e+00, 1.333158634587401e+02, 3.760845193432433e+00, 2.588446576885534e+05
58, 3.560400009160000e-01, -5.933561549045978e-02, 1.287185463532435e+00, 1.333663004468429e+02, 3.050286762608238e+00, 2.588377036449382e+05
59, 3.409900069240000e-01, -5.963847719943702e-02, 1.287176333858704e+00, 1.333900574525475e+02, 2.303815356854400e+00, 2.588361555916101e+05
60, 3.261100053790000e-01, -5.985254444802346e-02, 1.287199008803261e+00, 1.333799807052985e+02, 1.519849604393089e+00, 2.588400146660122e+05
61, 3.113999962810000e-01, -5.997565198183213e-02, 1.287248100048432e+00, 1.333316563294956e+02, 6.974655438624010e-01, 2.588481030084065e+05
62, 2.968699932100000e-01, -6.000550062925582e-02, 1.287348249992366e+00, 1.332460008211518e+02, -1.644082823235468e-01, 2.588653500021779e+05
63, 2.825500071050000e-01, -5.994005483718394e-02, 1.287468626697685e+00, 1.331106685530552e+02, -1.067155298954524e+00, 2.588853110944469e+05
64, 2.684499919410000e-01, -5.977765596976551e-02, 1.287655684980824e+00, 1.329316056030584e+02, -2.011915942619938e+00, 2.589173912685707e+05
65, 2.545700073240000e-01, -5.951657836311273e-02, 1.287866081263146e+00, 1.326908781131702e+02, -2.999157686995541e+00, 2.589525122415761e+05
66, 2.409400045870000e-01, -5.915585896897953e-02, 1.288153843519215e+00, 1.323976291970676e+02, -4.030821458704495e+00, 2.590016830589267e+05
67, 2.275699973110000e-01, -5.869456802648413e-02, 1.288471025378939e+00, 1.320304477049937e+02, -5.107062147669923e+00, 2.590548243100620e+05
68, 2.144699990750000e-01, -5.813197420944613e-02, 1.288875375981194e+00, 1.315985376950730e+02, -6.229250860424392e+00, 2.591236963095556e+05
69, 2.016600072380000e-01, -5.746811193675738e-02, 1.289318972463156e+00, 1.310777708289515e+02, -7.398381203830086e+00, 2.591981644153623e+05
70, 1.891400069000000e-01, -5.670228146432130e-02, 1.289861796931472e+00, 1.304768015849500e+02, -8.615664295282091e+00, 2.592904334606229e+05
71, 1.769299954180000e-01, -5.583513598033686e-02, 1.290455823440264e+00, 1.297699519634923e+02, -9.881841897591197e+00, 2.593903304464903e+05
72, 1.650400012730000e-01, -5.486709202536137e-02, 1.291163140686498e+00, 1.289652388855824e+02, -1.119840374982009e+01, 2.595104852934976e+05
73, 1.534900069240000e-01, -5.379977779145956e-02, 1.291934798770105e+00, 1.280338978551649e+02, -1.256511183292389e+01, 2.596404896541580e+05
74, 1.422899961470000e-01, -5.263443049277360e-02, 1.292833578232808e+00, 1.269828725835911e+02, -1.398505050554667e+01, 2.597931210097300e+05
75, 1.314399987460000e-01, -5.137133628795417e-02, 1.293816644116724e+00, 1.257701121428202e+02, -1.545638625659090e+01, 2.599588628577969e+05
76, 1.209499984980000e-01, -5.001187382363489e-02, 1.294948251289649e+00, 1.244040418987286e+02, -1.698194547332516e+01, 2.601508873453193e+05
77, 1.108499988910000e-01, -4.856066993422563e-02, 1.296180024612076e+00, 1.228388144594820e+02, -1.856044491956778e+01, 2.603585712181328e+05
78, 1.011300012470000e-01, -4.701715290498424e-02, 1.297584021326492e+00, 1.210691749630889e+02, -2.019133131778195e+01, 2.605963413765506e+05
79, 9.181000292300000e-02, -4.538527151431038e-02, 1.299129186150797e+00, 1.190534381077692e+02, -2.187264699196551e+01, 2.608572639391161e+05
80, 8.290000259900000e-02, -4.366791468532204e-02, 1.300856671741085e+00, 1.167577777880438e+02, -2.360097333388370e+01, 2.611490325184576e+05
81, 7.440000027400000e-02, -4.186607976498817e-02, 1.302782680424930e+00, 1.141394872332568e+02, -2.536813580968389e+01, 2.614742674682150e+05
82, 6.633000075800000e-02, -3.998513962421356e-02, 1.304920349028865e+00, 1.111400295305017e+02, -2.716402199099097e+01, 2.618347450263303e+05
83, 5.869000032500000e-02, -3.802635805630503e-02, 1.307314955908102e+00, 1.076944443782454e+02, -2.896836331543393e+01, 2.622386456099708e+05
84, 5.149000138000000e-02, -3.599337852580232e-02, 1.309967092284838e+00, 1.037256542084002e+02, -3.075389781474050e+01, 2.626852616235942e+05
85, 4.473999887700000e-02, -3.389028465845557e-02, 1.312924007675232e+00, 9.913594823618990e+01, -3.247758658494646e+01, 2.631830007564015e+05
86, 3.844000026600000e-02, -3.171811260404538e-02, 1.316224475633984e+00, 9.379343242324705e+01, -3.406533259028534e+01, 2.637382487208183e+05
87, 3.260000050100000e-02, -2.948109446637338e-02, 1.319901203455328e+00, 8.755803514567376e+01, -3.541306803215646e+01, 2.643566877878432e+05
88, 2.723000012300000e-02, -2.718419978786347e-02, 1.323910104960018e+00, 8.026531132129074e+01, -3.636768219952475e+01, 2.650290851230943e+05
89, 2.232000045500000e-02, -2.482329437156798e-02, 1.328372861139986e+00, 7.168713359920154e+01, -3.665459077555663e+01, 2.657789033382595e+05
90, 1.789999939500000e-02, -2.241364555514381e-02, 1.333070231901234e+00, 6.163969360254544e+01, -3.592607553258900e+01, 2.665646020045555e+05
91, 1.394999958600000e-02, -1.994492353858276e-02, 1.338006987025846e+00, 4.995168173501290e+01, -3.360099410735505e+01, 2.673912211718274e+05
92, 1.049000024800000e-02, -1.742916196961543e-02, 1.342850205587140e+00, 3.655115243560692e+01, -2.886211282512846e+01, 2.682014997208466e+05
93, 7.519999985000000e-03, -1.486756313872443e-02, 1.346868792034677e+00, 2.180801212596208e+01, -2.068294751486603e+01, 2.688684941781838e+05
94, 5.040000193000000e-03, -1.226032473458219e-02, 1.349579825594197e+00, 6.466286563823656e+00, -7.611987761412707e+00, 2.693242330369676e+05
95, 3.049999941000000e-03, -9.605565346412577e-03, 1.348901509562784e+00, -7.449100487602264e+00, 1.143652464657725e+01, 2.691980416548041e+05
96, 1.560000004000000e-03, -6.917517506923035e-03, 1.344342452461567e+00, -1.706693992772770e+01, 3.723475619376043e+01, 2.684468185038185e+05
97, 5.600000150000000e-04, -4.173159738460802e-03, 1.333115829320043e+00, -1.827366370952449e+01, 6.751738356951398e+01, 2.665525061697297e+05
98, 5.999999800000000e-05, -1.375329724321098e-03, 1.313590264614386e+00, -1.305898231277216e+01, 9.731646026448841e+01, 2.631803155348395e+05
99, 0.000000000000000e+00, 0.000000000000000e+00, 1.294758107221414e+00, 1.257976355127045e-09, 1.153768750813741e+02, 2.598425557981344e+05
100, 5.999999800000000e-05, 1.375329724321098e-03, 1.288798893852882e+00, 1.716282624413130e+01, 1.278985956521227e+02, 2.590304743617627e+05
101, 5.600000150000000e-04, 4.173159738460802e-03, 1.270868177425632e+00, 3.926000768706282e+01, 1.450575560471422e+02, 2.561450106491262e+05
102, 1.560000004000000e-03, 6.917517506923035e-03, 1.238869018615240e+00, 6.986103093911598e+01, 1.524150472034933e+02, 2.504624607704190e+05
103, 3.049999941000000e-03, 9.605565346412577e-03, 1.221714192598692e+00, 9.754515567304905e+01, 1.497600386331044e+02, 2.475327755920542e+05
104, 5.040000193000000e-03, 1.226032473458219e-02, 1.209252870217488e+00, 1.202280557477316e+02, 1.415301471356681e+02, 2.453849188552065e+05
105, 7.519999985000000e-03, 1.486756313872443e-02, 1.202111997043019e+00, 1.375658687324316e+02, 1.304689132833285e+02, 2.441577474480052e+05
106, 1.049000024800000e-02, 1.742916196961543e-02, 1.199073210026481e+00, 1.502058070894397e+02, 1.186079415354910e+02, 2.436435592607018e+05
107, 1.394999958600000e-02, 1.994492353858276e-02, 1.198647308992421e+00, 1.591973545851498e+02, 1.070872728922745e+02, 2.435817934572974e+05
108, 1.789999939500000e-02, 2.241364555514381e-02, 1.199875881339414e+00, 1.654528279753808e+02, 9.643251689761894e+01, 2.438060832939300e+05
109, 2.232000045500000e-02, 2.482329437156798e-02, 1.201938491198200e+00, 1.697493763189594e+02, 8.679512781466067e+01, 2.441714895917848e+05
110, 2.723000012300000e-02, 2.718419978786347e-02, 1.204540940689335e+00, 1.726010001393148e+02, 7.820437268650812e+01, 2.446291565159655e+05
111, 3.260000050100000e-02, 2.948109446637338e-02, 1.207321953757727e+00, 1.744541848446581e+02, 7.055843482712640e+01, 2.451158234532457e+05
112, 3.844000026600000e-02, 3.171811260404538e-02, 1.210140025416020e+00, 1.755727363641676e+02, 6.376719034049910e+01, 2.456069518413598e+05
113, 4.473999887700000e-02, 3.389028465845557e-02, 1.212938644393273e+00, 1.761758099045157e+02, 5.771635034675494e+01, 2.460943313606116e+05
114, 5.149000138000000e-02, 3.599337852580232e-02, 1.215634222904799e+00, 1.763969258646746e+02, 5.230039833705129e+01, 2.465624079782307e+05
115, 5.869000032500000e-02, 3.802635805630503e-02, 1.218223773245566e+00, 1.763417737505850e+02, 4.743357560544514e+01, 2.470115051151058e+05
116, 6.633000075800000e-02, 3.998513962421356e-02, 1.220689691148050e+00, 1.760911687152171e+02, 4.303889786247554e+01, 2.474388217295771e+05
117, 7.440000027400000e-02, 4.186607976498817e-02, 1.223030112410757e+00, 1.756878900594733e+02, 3.904761063138162e+01, 2.478436624643936e+05
118, 8.290000259900000e-02, 4.366791468532204e-02, 1.225278509270177e+00, 1.751869152532022e+02, 3.541161705594824e+01, 2.482333361369122e+05
119, 9.181000292300000e-02, 4.538527151431038e-02, 1.227398689032177e+00, 1.745957416769203e+02, 3.207694867699495e+01, 2.485997311176002e+05
120, 1.011300012470000e-01, 4.701715290498424e-02, 1.229445320079665e+00, 1.739469606409819e+02, 2.901003261228529e+01, 2.489539938559152e+05
121, 1.108499988910000e-01, 4.856066993422563e-02, 1.231393671047925e+00, 1.732396540786222e+02, 2.617580665819404e+01, 2.492904426710307e+05
122, 1.209499984980000e-01, 5.001187382363489e-02, 1.233259564724693e+00, 1.724898738497229e+02, 2.354596834402121e+01, 2.496122262971588e+05
123, 1.314399987460000e-01, 5.137133628795417e-02, 1.235059028558669e+00, 1.717121439476664e+02, 2.110238415622150e+01, 2.499226173570507e+05
124, 1.422899961470000e-01, 5.263443049277360e-02, 1.236773517583088e+00, 1.709070001174513e+02, 1.882256228540039e+01, 2.502175733651239e+05
125, 1.534900069240000e-01, 5.379977779145956e-02, 1.238455686338481e+00, 1.700951486560554e+02, 1.669295866887442e+01, 2.505079595973217e+05
126, 1.650400012730000e-01, 5.486709202536137e-02, 1.240058893397755e+00, 1.692480748397087e+02, 1.469627236225452e+01, 2.507831944523384e+05
127, 1.769299954180000e-01, 5.583513598033686e-02, 1.241646602579800e+00, 1.683993308672784e+02, 1.282342744310805e+01, 2.510568744274073e+05
128, 1.891400069000000e-01, 5.670228146432130e-02, 1.243153240087155e+00, 1.675247323344044e+02, 1.106201897509357e+01, 2.513149557370256e+05
129, 2.016600072380000e-01, 5.746811193675738e-02, 1.244661540473722e+00, 1.666588630102763e+02, 9.406673547749907e+00, 2.515749171766493e+05
130, 2.144699990750000e-01, 5.813197420944613e-02, 1.246092385906288e+00, 1.657724328019434e+02, 7.846881034892211e+00, 2.518199072738135e+05
131, 2.275699973110000e-01, 5.869456802648413e-02, 1.247530673541536e+00, 1.648944465132068e+02, 6.378272593888368e+00, 2.520676451951211e+05
132, 2.409400045870000e-01, 5.915585896897953e-02, 1.248899978203657e+00, 1.639989327646728e+02, 4.992917330884589e+00, 2.523019842764754e+05
133, 2.545700073240000e-01, 5.951657836311273e-02, 1.250273473090933e+00, 1.631097288032250e+02, 3.686702536952144e+00, 2.525381575692678e+05
134, 2.684499919410000e-01, 5.977765596976551e-02, 1.251588971975046e+00, 1.622082266544502e+02, 2.455016741458143e+00, 2.527631356462290e+05
135, 2.825500071050000e-01, 5.994005483718394e-02, 1.252899941255737e+00, 1.613121831833804e+02, 1.293248339498314e+00, 2.529880515155465e+05
136, 2.968699932100000e-01, 6.000550062925582e-02, 1.254169440708871e+00, 1.604104772806149e+02, 1.979257228632963e-01, 2.532051514706160e+05
137, 3.113999962810000e-01, 5.997565198183213e-02, 1.255419915885966e+00, 1.595099116958150e+02, -8.344054995633622e-01, 2.534190592596274e+05
138, 3.261100053790000e-01, 5.985254444802346e-02, 1.256645372832352e+00, 1.586137810240531e+02, -1.807385869084001e+00, 2.536286642533575e+05
139, 3.409900069240000e-01, 5.963847719943702e-02, 1.257838952137648e+00, 1.577166699044628e+02, -2.723966786523138e+00, 2.538323747270507e+05
140, 3.560400009160000e-01, 5.933561549045978e-02, 1.259023380372952e+00, 1.568278103398353e+02, -3.586886584467074e+00, 2.540349676250508e+05
141, 3.712300062180000e-01, 5.894684318665333e-02, 1.260166718818816e+00, 1.559346871094866e+02, -4.398923003505150e+00, 2.542296604523665e+05
142, 3.865399956700000e-01, 5.847520956655861e-02, 1.261305584050147e+00, 1.550554618254890e+02, -5.163139861565714e+00, 2.544242929571719e+05
143, 4.019699990750000e-01, 5.792324246601335e-02, 1.262401190195974e+00, 1.541749923243335e+02, -5.881363647601467e+00, 2.546106463842532e+05
144, 4.174999892710000e-01, 5.729416860686566e-02, 1.263496018203371e+00, 1.533098439790780e+02, -6.556896721220733e+00, 2.547976617313602e+05
145, 4.331099987030000e-01, 5.659141825851464e-02, 1.264548358258212e+00, 1.524466561740834e+02, -7.191354791272397e+00, 2.549766141429267e+05
146, 4.487800002100000e-01, 5.581859897363720e-02, 1.265597698439116e+00, 1.515983543669346e+02, -7.787826541125493e+00, 2.551557272856281e+05
147, 4.645099937920000e-01, 5.497835513414191e-02, 1.266611134982244e+00, 1.507542195960625e+02, -8.347630911191203e+00, 2.553281138608100e+05
148, 4.802699983120000e-01, 5.407492053959814e-02, 1.267611369455826e+00, 1.499225116106176e+02, -8.873755350554415e+00, 2.554985237708290e+05
149, 4.960500001910000e-01, 5.311153541819326e-02, 1.268580841878516e+00, 1.490994179938931e+02, -9.367890283654905e+00, 2.556633417941084e+05
150, 5.118399858470000e-01, 5.209138375948307e-02, 1.269538751394704e+00, 1.482887775730101e+02, -9.832155805423159e+00, 2.558264756152422e+05
151, 5.276100039480000e-01, 5.101897737545535e-02, 1.270472130479081e+00, 1.474850043542801e+02, -1.026847319972669e+01, 2.559851633979882e+05
152, 5.433599948880000e-01, 4.989683951066199e-02, 1.271395682353572e+00, 1.466943040059907e+02, -1.067869853129858e+01, 2.561425056120252e+05
153, 5.590599775310000e-01, 4.872955796694115e-02, 1.272302679646661e+00, 1.459075350079379e+02, -1.106444019915607e+01, 2.562968606747652e+05
154, 5.747100114820000e-01, 4.751950934859488e-02, 1.273184121899493e+00, 1.451280522786748e+02, -1.142723569951208e+01, 2.564465524686732e+05
155, 5.902799963950000e-01, 4.627132533375768e-02, 1.274056121905449e+00, 1.443611380989501e+02, -1.176945356214256e+01, 2.565949320298231e+05
156, 6.057599782940000e-01, 4.498807223669178e-02, 1.274903401647676e+00, 1.435979890780960e+02, -1.209171853148452e+01, 2.567386838528611e+05
157, 6.211299896240000e-01, 4.367359094194759e-02, 1.275744256038330e+00, 1.428475414128699e+02, -1.239641521263117e+01, 2.568817099293252e+05
158, 6.363800168040000e-01, 4.233084266562091e-02, 1.276565633926537e+00, 1.420996914047975e+02, -1.268410300119650e+01, 2.570210978807040e+05
159, 6.514999866490000e-01, 4.096270419333766e-02, 1.277380033115815e+00, 1.413621805763585e+02, -1.295679662900072e+01, 2.571595640878498e+05
160, 6.664699912070000e-01, 3.957289370556494e-02, 1.278177828967666e+00, 1.406268576853169e+02, -1.321500244055186e+01, 2.572949407944320e+05
161, 6.812700033190000e-01, 3.816515293304169e-02, 1.278969127713993e+00, 1.398999849564046e+02, -1.346045108343231e+01, 2.574294233059086e+05
162, 6.958900094030001e-01, 3.674225211597043e-02, 1.279747480275990e+00, 1.391736554561163e+02, -1.369344492351205e+01, 2.575614835860372e+05
163, 7.103199958800001e-01, 3.530689307158652e-02, 1.280520379773817e+00, 1.384537190010547e+02, -1.391541147894026e+01, 2.576927862357316e+05
164, 7.245299816130000e-01, 3.386376679305321e-02, 1.281284022126784e+00, 1.377330902063725e+02, -1.412671252020376e+01, 2.578223563761784e+05
165, 7.385200262070000e-01, 3.241453277608040e-02, 1.282042867485872e+00, 1.370158863450657e+02, -1.432842398121445e+01, 2.579512039885598e+05
166, 7.522799968720000e-01, 3.096181144522562e-02, 1.282796483127651e+00, 1.362959410023574e+02, -1.452057391337498e+01, 2.580790526986512e+05
167, 7.657799720760000e-01, 2.951033727360171e-02, 1.283548531260561e+00, 1.355772640217008e+02, -1.470424736625272e+01, 2.582067517333044e+05
168, 7.790099978450000e-01, 2.806276676215449e-02, 1.284293390391163e+00, 1.348538464860795e+02, -1.487926727048005e+01, 2.583330053908772e+05
169, 7.919700145720000e-01, 2.662062628442961e-02, 1.285045151128513e+00, 1.341305927289050e+02, -1.504654808933997e+01, 2.584607535228385e+05
170, 8.046399950980000e-01, 2.518763605296113e-02, 1.285794765271731e+00, 1.333976024090570e+02, -1.520545631549032e+01, 2.585879081405241e+05
171, 8.170099854470000e-01, 2.376642068849115e-02, 1.286543124740559e+00, 1.326591716379189e+02, -1.535646475436697e+01, 2.587147781751169e+05
172, 8.290500044819999e-01, 2.236196298315981e-02, 1.287297348043277e+00, 1.319159100148318e+02, -1.550004164410874e+01, 2.588427946715802e+05
173, 8.407700061800000e-01, 2.097463226217677e-02, 1.288058098783738e+00, 1.311600103169313e+02, -1.563519790472822e+01, 2.589718604184271e+05
174, 8.521599769590000e-01, 1.960709133914372e-02, 1.288825279245229e+00, 1.303923739415027e+02, -1.576196456470503e+01, 2.591019886507489e+05
175, 8.631799817090000e-01, 1.826569132102762e-02, 1.289601419187052e+00, 1.296142944822417e+02, -1.588074858569457e+01, 2.592337251159695e+05
176, 8.738499879840000e-01, 1.694956337677533e-02, 1.290380089616901e+00, 1.288198699837124e+02, -1.599033591893667e+01, 2.593656291152344e+05
177, 8.841500282290000e-01, 1.566269158090452e-02, 1.291172748458248e+00, 1.280114998423257e+02, -1.609103902732351e+01, 2.595000485594831e+05
178, 8.940600156780000e-01, 1.440916392228702e-02, 1.291972567333388e+00, 1.271838688487061e+02, -1.618196675097095e+01, 2.596354858943997e+05
179, 9.035800099370001e-01, 1.319055953446835e-02, 1.292790885794800e+00, 1.263368822384014e+02, -1.626272350405296e+01, 2.597741953183100e+05
180, 9.126999974250000e-01, 1.200973104171110e-02, 1.293621459427447e+00, 1.254667003572091e+02, -1.633248868420882e+01, 2.599148420805172e+05
181, 9.214000105860000e-01, 1.087086069705918e-02, 1.294470505645099e+00, 1.245720656685740e+02, -1.639093419291164e+01, 2.600586373004800e+05
182, 9.296900033950000e-01, 9.774221272349531e-03, 1.295339533461973e+00, 1.236476487101564e+02, -1.643665906520024e+01, 2.602057458480052e+05
183, 9.375399947170000e-01, 8.725349486403867e-03, 1.296231876021706e+00, 1.226901537401642e+02, -1.646920354265580e+01, 2.603567581122115e+05
184, 9.449599981310000e-01, 7.724467125531491e-03, 1.297151957141121e+00, 1.216948528006934e+02, -1.648728553973909e+01, 2.605124434823894e+05
185, 9.519400000570000e-01, 6.774428848839826e-03, 1.298103473813914e+00, 1.206558352363311e+02, -1.648985014440073e+01, 2.606734025583084e+05
186, 9.584699869160000e-01, 5.878077433056352e-03, 1.299093182896975e+00, 1.195674497034047e+02, -1.647566114208465e+01, 2.608408565060705e+05
187, 9.645400047300000e-01, 5.038225493362627e-03, 1.300121812145873e+00, 1.184190956906886e+02, -1.644289608377451e+01, 2.610147080116817e+05
