"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         119,       -3.08313241,     -0.5288833008,     -0.5358494858,       2.374673245
          0,           0,         120,      -3.101775213,     -0.5100166726,     -0.5143656195,       2.349563637
          0,           0,         121,      -3.121203866,     -0.4990658542,     -0.5017818561,        2.31868835
          0,           0,         122,      -3.142989522,     -0.5017178083,     -0.5038843412,       2.284033215
          0,           0,         123,      -3.166899112,     -0.5190572265,      -0.521692798,        2.25016588
          0,           0,         124,      -3.193531985,     -0.5502883418,     -0.5534241487,       2.220137866
          0,           0,         125,      -3.220940666,     -0.5912134872,     -0.5945126698,       2.197311182
          0,           0,         126,      -3.246779909,     -0.6347172287,     -0.6376635053,       2.181847494
          0,           0,         127,      -3.269896307,     -0.6718943206,     -0.6740534577,       2.170116615
          0,           0,         128,      -3.290067252,     -0.6955019532,     -0.6967013738,        2.15835484
          0,           0,         129,      -3.310060114,     -0.7056454267,     -0.7058198447,       2.140660126
          0,           0,         130,      -3.331555452,     -0.7086089791,     -0.7075270533,       2.115565471
          0,           0,         131,      -3.354622094,      -0.710831818,     -0.7077884088,       2.085020476
          0,           0,         132,      -3.377343279,     -0.7159081473,     -0.7099406949,       2.054157825
          0,           0,         133,      -3.394885565,     -0.7244380449,     -0.7148687782,       2.031685107
          0,           0,         134,      -3.406817773,     -0.7370700456,     -0.7244409032,       2.019800499
          0,           0,         135,      -3.413066715,     -0.7537138976,      -0.740515246,       2.017397581
          0,           0,         136,      -3.415776267,     -0.7738241947,     -0.7644726258,       2.019497065
          0,           0,         137,      -3.417875351,     -0.7954106569,      -0.795396523,       2.020944051
          0,           0,         138,      -3.419992059,     -0.8134460073,     -0.8275438979,       2.020528472
          0,           0,         139,      -3.423119673,     -0.8217977086,     -0.8491893934,        2.01676449
          0,           0,         140,      -3.425559316,     -0.8171025536,     -0.8501048462,        2.01176598
          0,           0,         141,      -3.425683494,     -0.8030518445,      -0.832640398,       2.007985534
          0,           0,         142,      -3.423560661,     -0.7886104202,     -0.8106604879,       2.006579257
          0,           0,         143,       -3.41947318,     -0.7819449773,     -0.7972483009,       2.008957172
          0,           0,         144,      -3.418766634,      -0.789781341,     -0.8020674096,       2.010626566
          0,           0,         145,      -3.422828549,     -0.8128607273,     -0.8269550207,       2.010708294
          0,           0,         146,      -3.430229981,     -0.8452470786,     -0.8661390547,       2.009947213
          0,           0,         147,      -3.438022663,     -0.8730553741,     -0.9032698511,       2.008751783
          0,           0,         148,      -3.444467396,     -0.8827322942,     -0.9185611143,        2.00501254
          0,           0,         149,       -3.44873298,     -0.8727230325,     -0.9078767313,       1.998339242
          0,           0,         150,      -3.447809286,     -0.8488304658,     -0.8794250616,       1.993012581
          0,           0,         151,      -3.443399801,     -0.8239988579,     -0.8496910552,       1.989064137
          0,           0,         152,       -3.43866748,     -0.8085146221,      -0.830936115,       1.985838248
          0,           0,         153,      -3.436463708,      -0.808133337,     -0.8295227204,       1.982832922
          0,           0,         154,      -3.438591843,     -0.8253595178,     -0.8481360631,       1.979799939
          0,           0,         155,      -3.445703631,     -0.8601435709,      -0.886871972,       1.976501827
          0,           0,         156,      -3.457215371,     -0.9086918235,     -0.9416529549,         1.9726499
          0,           0,         157,      -3.471214121,     -0.9598743087,     -0.9989005898,       1.968034305
          0,           0,         158,      -3.484686351,     -0.9929377362,      -1.031573516,       1.962642676
          0,           0,         159,      -3.494455962,     -0.9900858955,      -1.018744918,       1.956633768
          0,           0,         160,      -3.497286337,     -0.9555665647,     -0.9716434642,        1.95189335
          0,           0,         161,      -3.495438024,     -0.9145286399,     -0.9227676033,       1.946296197
          0,           0,         162,      -3.492376229,     -0.8844990779,     -0.8897706706,       1.939316533
          0,           0,         163,      -3.491170851,     -0.8724798557,     -0.8782270124,       1.931563011
          0,           0,         164,      -3.496035068,      -0.881186509,     -0.8901609171,       1.921745757
          0,           0,         165,      -3.508063457,     -0.9106993809,     -0.9257915827,       1.910815516
          0,           0,         166,       -3.52658282,     -0.9579075872,     -0.9816489436,       1.899624407
          0,           0,         167,      -3.548965533,      -1.013468287,      -1.046850491,       1.888980003
          0,           0,         168,      -3.570708346,       -1.05771088,      -1.096290604,       1.879741318
          0,           0,         169,      -3.588129686,      -1.068660491,      -1.101837158,       1.870369389
          0,           0,         170,      -3.598561756,      -1.045790215,      -1.068337896,       1.860250231
          0,           0,         171,      -3.603669127,      -1.013066256,      -1.028561062,        1.84720397
          0,           0,         172,      -3.607430596,       -0.99045194,      -1.004075861,       1.830633768
          0,           0,         173,      -3.613301113,     -0.9865175173,      -1.002295316,       1.811988673
          0,           0,         174,      -3.625864264,      -1.004378453,      -1.025174951,       1.791157186
          0,           0,         175,      -3.646070774,      -1.043418534,      -1.071810111,        1.77049298
          0,           0,         176,      -3.672932523,      -1.098143095,      -1.134532176,        1.75147651
          0,           0,         177,      -3.703372921,      -1.155231606,      -1.195411634,        1.73435597
          0,           0,         178,      -3.732578737,      -1.193213894,      -1.227276455,       1.718614195
          0,           0,         179,      -3.757247425,      -1.198478378,      -1.220163003,       1.701215464
          0,           0,         180,      -3.776257768,      -1.181837178,      -1.195182592,       1.680358708
          0,           0,         181,      -3.792139037,      -1.164406382,      -1.176685437,       1.654958375
          0,           0,         182,      -3.809062708,      -1.158960482,      -1.175668359,       1.625665496
          0,           0,         183,       -3.82989756,      -1.169048715,      -1.193976939,       1.595160543
          0,           0,         184,      -3.857818758,      -1.192983555,      -1.229115466,       1.564307042
          0,           0,         185,      -3.892018272,      -1.224882558,      -1.274607558,       1.535145489
          0,           0,         186,      -3.929495189,      -1.256155986,      -1.320547063,       1.508452588
          0,           0,         187,      -3.966042121,       -1.27891183,      -1.356700109,        1.48348263
          0,           0,         188,      -3.996914826,      -1.290420969,      -1.378466266,       1.459940198
          0,           0,         189,      -4.021194922,      -1.295132498,      -1.390088313,       1.435818719
          0,           0,         190,      -4.040546052,      -1.299581805,      -1.399209606,       1.410875742
          0,           0,         191,      -4.058438077,      -1.307995029,      -1.410612801,        1.38553342
          0,           0,         192,      -4.078267155,      -1.321228752,      -1.425060935,       1.360048102
          0,           0,         193,      -4.100958678,       -1.33740339,      -1.440781519,       1.335365013
          0,           0,         194,      -4.127457172,      -1.353859067,      -1.456445471,       1.310080937
          0,           0,         195,      -4.154917611,      -1.368084808,      -1.471784676,       1.285451049
          0,           0,         196,      -4.179089531,       -1.37887525,      -1.486993766,        1.26400813
          0,           0,         197,      -4.196548701,      -1.386585605,      -1.501763135,        1.24823643
          0,           0,         198,      -4.205704266,      -1.392372103,      -1.514726763,       1.239949851
          0,           0,         199,      -4.211208483,      -1.398236821,      -1.525298435,       1.235102615
          0,           0,         200,      -4.217170881,      -1.405633871,      -1.534176513,       1.230127952
          0,           0,         201,      -4.225598865,      -1.415181443,      -1.543346522,       1.223070305
          0,           0,         202,       -4.23526427,      -1.426400247,      -1.554703391,       1.214719872
          0,           0,         203,      -4.241035338,      -1.437418797,      -1.567888258,       1.209470114
          0,           0,         204,      -4.240077091,       -1.44593547,      -1.580560337,       1.209147248
          0,           0,         205,       -4.23151783,      -1.450219771,      -1.588955296,       1.214377892
          0,           0,         206,      -4.219264857,      -1.450605813,       -1.59124877,       1.222077425
          0,           0,         207,      -4.209508764,      -1.449840522,      -1.590084826,       1.227410386
          0,           0,         208,      -4.205997317,      -1.451544256,      -1.591011279,       1.228118259
          0,           0,         209,      -4.215151301,      -1.459420734,      -1.600575184,        1.21862422
          0,           0,         210,      -4.231575439,      -1.473818555,      -1.620289587,       1.205648363
          0,           0,         211,      -4.250980036,      -1.492519253,      -1.647302871,        1.19341623
          0,           0,         212,       -4.26761181,      -1.510626133,      -1.672928032,        1.18537707
          0,           0,         213,      -4.276761334,      -1.522376039,      -1.685432812,       1.182127652
          0,           0,         214,      -4.276504302,      -1.524434933,      -1.678751403,       1.182487388
          0,           0,         215,      -4.272533128,      -1.519986639,      -1.661524931,       1.180533913
          0,           0,         216,      -4.271160617,      -1.515770314,      -1.647929093,         1.1726883
          0,           0,         217,      -4.276729318,      -1.518099325,      -1.648412756,       1.158234532
          0,           0,         218,      -4.290276421,      -1.530491562,      -1.667849323,       1.139654625
          0,           0,         219,      -4.308801701,      -1.552968024,      -1.706281321,       1.122727185
          0,           0,         220,      -4.328784183,       -1.58168741,      -1.756325051,        1.11080458
          0,           0,         221,      -4.344047715,      -1.608989741,      -1.800015639,       1.105883702
          0,           0,         222,      -4.351393311,      -1.626433636,      -1.815079946,        1.10504219
          0,           0,         223,       -4.35311253,      -1.630855085,       -1.79904287,       1.102570947
          0,           0,         224,      -4.353448683,      -1.626774501,      -1.771868675,       1.095195657
          0,           0,         225,      -4.360017989,      -1.623357329,      -1.755403065,       1.078677349
          0,           0,         226,      -4.376152529,      -1.627344632,      -1.759451248,        1.05403713
          0,           0,         227,      -4.401557918,      -1.641075629,      -1.785811742,       1.025834349
          0,           0,         228,      -4.432904304,       -1.66264695,      -1.830461382,       1.000161039
          0,           0,         229,      -4.464200603,      -1.686572665,      -1.881922626,       0.981975676
          0,           0,         230,       -4.49057314,      -1.706008567,      -1.919933306,      0.9694378511
          0,           0,         231,      -4.509201342,      -1.716809216,      -1.930005758,      0.9579047118
          0,           0,         232,      -4.522095411,      -1.720431163,      -1.920012806,      0.9423528243
          0,           0,         233,      -4.534058238,      -1.722442529,      -1.909872332,      0.9202335585
          0,           0,         234,      -4.547876427,      -1.728174216,      -1.913291487,      0.8938263466
          0,           0,         235,      -4.568161073,      -1.740964929,      -1.936206699,      0.8641089826
          0,           0,         236,      -4.594070555,      -1.760507296,      -1.977315041,      0.8361121931
          0,           0,         237,      -4.622682392,      -1.783595518,      -2.028308475,       0.813545798
          0,           0,         238,       -4.65088529,      -1.805530612,      -2.073194915,       0.795877866
          0,           0,         239,      -4.675545732,      -1.822197533,       -2.09490698,      0.7806921726
          0,           0,         240,       -4.69735942,      -1.832774597,      -2.092572719,      0.7627011025
          0,           0,         241,      -4.717990963,      -1.839460467,      -2.081298217,      0.7397801114
          0,           0,         242,      -4.739395651,      -1.845418013,      -2.075294914,      0.7126339643
          0,           0,         243,      -4.763036196,      -1.852790025,      -2.080672021,      0.6836340595
          0,           0,         244,      -4.788338717,      -1.861839417,      -2.096886844,      0.6564553469
          0,           0,         245,      -4.816894895,      -1.872044861,      -2.120994266,      0.6302658564
          0,           0,         246,      -4.846722667,      -1.882412165,      -2.148335953,      0.6056109756
          0,           0,         247,      -4.874609251,       -1.89227264,      -2.174832965,      0.5832011199
          0,           0,         248,      -4.897187257,      -1.901609872,      -2.198514613,      0.5642264959
          0,           0,         249,       -4.91089467,      -1.910564185,      -2.218945418,      0.5514573631
          0,           0,         250,      -4.918949189,      -1.919745241,      -2.236832179,       0.542135128
          0,           0,         251,      -4.924453232,      -1.929153321,      -2.251986862,      0.5343418975
          0,           0,         252,      -4.930796413,      -1.938361172,      -2.263403169,      0.5256300744
          0,           0,         253,      -4.940618337,      -1.946963739,      -2.270790751,      0.5138641546
          0,           0,         254,      -4.953477763,       -1.95471097,      -2.275176933,      0.4999532405
          0,           0,         255,      -4.971703131,      -1.962338458,      -2.280382128,       0.482200734
          0,           0,         256,      -4.994143497,      -1.970490276,      -2.289275223,      0.4625994923
          0,           0,         257,      -5.017729292,      -1.979372423,      -2.302379255,      0.4444872335
          0,           0,         258,      -5.038147747,      -1.988582125,      -2.317431213,      0.4308203155
          0,           0,         259,      -5.050111093,      -1.997141659,       -2.32998791,      0.4238691199
          0,           0,         260,      -5.053630523,      -2.004503572,      -2.337262305,      0.4206860576
          0,           0,         261,        -5.0512757,      -2.010556437,      -2.339974106,       0.418381611
          0,           0,         262,      -5.048222033,      -2.015826197,      -2.342331059,      0.4141820129
          0,           0,         263,       -5.04950551,      -2.021224859,       -2.34935042,      0.4064049492
          0,           0,         264,      -5.057854509,      -2.027546374,       -2.36420598,      0.3951336776
          0,           0,         265,       -5.07291463,      -2.035009896,      -2.386731838,       0.382258597
          0,           0,         266,      -5.091482916,      -2.043123853,      -2.412845227,      0.3705541445
          0,           0,         267,       -5.10889473,      -2.050966066,      -2.435431666,      0.3618647196
          0,           0,         268,      -5.121809587,      -2.057746961,        -2.4481591,      0.3555252051
          0,           0,         269,      -5.130739995,      -2.063318274,      -2.450581558,      0.3485558269
          0,           0,         270,      -5.139685317,      -2.068275068,      -2.448626948,      0.3375180288
          0,           0,         271,      -5.153193331,      -2.073584741,      -2.449769745,      0.3205121044
          0,           0,         272,      -5.173522292,      -2.080026547,      -2.458738288,      0.2983731931
          0,           0,         273,      -5.199153952,      -2.087791634,      -2.476157049,      0.2748918019
          0,           0,         274,      -5.224919021,       -2.09642414,      -2.498708931,      0.2553335914
          0,           0,         275,      -5.244224372,      -2.105088248,      -2.520348889,      0.2432823689
          0,           0,         276,      -5.253480403,      -2.113016628,       -2.53534084,      0.2380260554
          0,           0,         277,        -5.2551007,      -2.119896398,      -2.542139399,      0.2353162375
          0,           0,         278,      -5.255407135,      -2.125966708,      -2.544293389,      0.2305311444
          0,           0,         279,      -5.260223063,      -2.131790231,      -2.547276658,      0.2210963115
          0,           0,         280,      -5.272413362,       -2.13788433,      -2.554942526,      0.2070948311
          0,           0,         281,      -5.291642199,       -2.14445389,       -2.56809112,      0.1906413207
          0,           0,         282,      -5.315141098,      -2.151353358,      -2.584720039,      0.1744826996
          0,           0,         283,      -5.339001524,      -2.158251058,      -2.601271944,      0.1603833258
          0,           0,         284,      -5.359956428,      -2.164870392,      -2.614625709,      0.1482425386
          0,           0,         285,      -5.376955789,       -2.17116384,      -2.623953202,      0.1365517753
          0,           0,         286,      -5.391317908,       -2.17732984,      -2.630991922,      0.1236784424
          0,           0,         287,       -5.40532072,      -2.183681991,      -2.638554476,      0.1089640013
          0,           0,         288,      -5.420552392,      -2.190471828,      -2.648724107,     0.09306121241
          0,           0,         289,       -5.43709798,      -2.197771591,       -2.66190675,     0.07753229435
          0,           0,         290,      -5.453718575,       -2.20546295,       -2.67683354,     0.06397664252
          0,           0,         291,      -5.468695119,      -2.213312835,      -2.691254237,     0.05316806493
          0,           0,         292,      -5.480847278,      -2.221083722,      -2.703070458,      0.0447531276
          0,           0,         293,      -5.490207373,       -2.22862476,      -2.711401647,     0.03760836947
          0,           0,         294,      -5.497974493,      -2.235908797,      -2.716911715,     0.03047354017
          0,           0,         295,      -5.505871626,      -2.243010223,      -2.721226979,     0.02243303879
          0,           0,         296,      -5.515393912,      -2.250048147,      -2.726005834,     0.01309662856
          0,           0,         297,      -5.527324283,      -2.257130778,      -2.732298257,    0.002550226907
          0,           0,         298,      -5.541575204,      -2.264324387,      -2.740382707,   -0.008794827691
          0,           0,         299,      -5.557277023,      -2.271649993,       -2.74993465,     -0.0203730558
          0,           0,         300,      -5.573058589,      -2.279097331,      -2.760328375,     -0.0316280831
          0,           0,         301,       -5.58749353,       -2.28664371,      -2.770930316,    -0.04215460478
          0,           0,         302,      -5.599625187,      -2.294269806,      -2.781299454,    -0.05180287927
          0,           0,         303,      -5.609348268,       -2.30196913,      -2.791259567,    -0.06071002845
          0,           0,         304,      -5.617412851,      -2.309750062,      -2.800856884,    -0.06922784498
          0,           0,         305,      -5.625042927,      -2.317631422,      -2.810251585,     -0.0777690152
          0,           0,         306,      -5.633400081,      -2.325633524,      -2.819594719,    -0.08663670906
          0,           0,         307,       -5.64314342,      -2.333766346,        -2.8289256,    -0.09590388422
          0,           0,         308,      -5.654225678,      -2.342018613,      -2.838116423,     -0.1053956215
          0,           0,         309,      -5.665965655,      -2.350353874,      -2.846892369,     -0.1147926124
          0,           0,         310,      -5.677377101,      -2.358718395,      -2.854943822,     -0.1238151645
          0,           0,         311,      -5.687654078,      -2.367060297,      -2.862102938,     -0.1323951797
          0,           0,         312,      -5.696589002,       -2.37535202,      -2.868498275,     -0.1407336387
          0,           0,         313,      -5.704666237,      -2.383603891,      -2.874584051,     -0.1491989253
          0,           0,         314,      -5.712759633,       -2.39185997,      -2.881002487,     -0.1581188839
          0,           0,         315,      -5.721633775,      -2.400177082,      -2.888338367,     -0.1675867272
          0,           0,         316,      -5.731546266,      -2.408597686,      -2.896883721,     -0.1773925192
          0,           0,         317,      -5.742145814,      -2.417130642,      -2.906518396,     -0.1871262233
          0,           0,         318,      -5.752698806,      -2.425749688,      -2.916761353,     -0.1964058855
          0,           0,         319,      -5.762530623,       -2.43441019,      -2.926981906,     -0.2051047816
          0,           0,         320,      -5.771444835,      -2.443074969,      -2.936682932,      -0.213439586
          0,           0,         321,      -5.779859023,      -2.451734763,      -2.945709974,     -0.2218616866
          0,           0,         322,      -5.788564821,      -2.460411772,      -2.954264761,     -0.2308171237
          0,           0,         323,      -5.798277057,      -2.469145067,      -2.962722597,     -0.2405161281
          0,           0,         324,      -5.809243107,      -2.477967162,      -2.971377499,     -0.2508323452
          0,           0,         325,      -5.821098808,      -2.486885114,      -2.980267467,     -0.2613718913
          0,           0,         326,      -5.833020378,      -2.495875844,      -2.989168107,     -0.2716700928
          0,           0,         327,      -5.844102248,      -2.504897031,      -2.997745055,     -0.2814109541
          0,           0,         328,      -5.853783471,      -2.513906812,      -3.005771615,     -0.2905525837
          0,           0,         329,      -5.862092724,      -2.522881448,      -3.013281396,     -0.2992990825
          0,           0,         330,      -5.869574153,      -2.531821777,      -3.020566181,     -0.3079531651
          0,           0,         331,      -5.876967889,      -2.540746266,      -3.028029923,     -0.3167487723
          0,           0,         332,      -5.884863246,      -2.549676337,      -3.035995122,     -0.3257580844
          0,           0,         333,      -5.893504688,      -2.558623132,      -3.044568107,     -0.3349072643
          0,           0,         334,      -5.902798633,      -2.567582519,      -3.053619247,     -0.3440695213
          0,           0,         335,      -5.912464452,      -2.576539709,      -3.062870921,      -0.353168944
          0,           0,         336,      -5.922228276,      -2.585479626,      -3.072039315,     -0.3622344272
