"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         109,      -2.994879092,     -0.2009719685,     -0.3263617777,        2.44209078
          0,           0,         110,      -3.014699714,     -0.2221387616,     -0.3694816579,       2.430586342
          0,           0,         111,      -3.026528886,     -0.2395821971,       -0.41322009,       2.427722933
          0,           0,         112,      -3.033858949,     -0.2506766551,     -0.4440709823,       2.425422264
          0,           0,         113,      -3.041927598,     -0.2557121491,     -0.4532209181,       2.417161299
          0,           0,         114,       -3.05740394,     -0.2583582961,     -0.4464087242,       2.397185854
          0,           0,         115,      -3.082683477,     -0.2625760137,     -0.4376865441,       2.365295528
          0,           0,         116,      -3.116141641,     -0.2710318513,     -0.4381474033,        2.32602449
          0,           0,         117,      -3.152849084,     -0.2844589436,     -0.4527363525,       2.287812801
          0,           0,         118,      -3.185748558,     -0.3015354265,     -0.4809435423,       2.260229597
          0,           0,         119,      -3.212471196,     -0.3197513347,      -0.516632382,       2.243803767
          0,           0,         120,      -3.233411957,     -0.3359911418,     -0.5483665781,       2.233026085
          0,           0,         121,      -3.252546874,     -0.3481292479,     -0.5647537547,       2.219596037
          0,           0,         122,      -3.273125437,     -0.3563825015,     -0.5648544807,        2.19856969
          0,           0,         123,      -3.292369125,     -0.3628856233,     -0.5588296443,       2.172932924
          0,           0,         124,      -3.308370293,     -0.3707846205,     -0.5600342054,       2.147275378
          0,           0,         125,      -3.316178877,     -0.3819740054,     -0.5758691812,       2.131181651
          0,           0,         126,      -3.315072547,     -0.3962892513,     -0.6070871069,       2.129270794
          0,           0,         127,      -3.310710424,      -0.411718517,     -0.6477216516,       2.135649129
          0,           0,         128,      -3.309968108,     -0.4254057124,     -0.6850840357,       2.140673607
          0,           0,         129,      -3.321645222,     -0.4363036421,     -0.7069756122,       2.132649398
          0,           0,         130,      -3.344704462,     -0.4444608146,      -0.711351016,       2.112267085
          0,           0,         131,      -3.375504611,     -0.4517274013,      -0.708359517,       2.083434556
          0,           0,         132,      -3.407458561,     -0.4600900933,     -0.7095169236,       2.053649905
          0,           0,         133,      -3.433308695,     -0.4704504002,     -0.7200410091,       2.030972059
          0,           0,         134,      -3.448383754,     -0.4820213359,       -0.73801091,        2.01970683
          0,           0,         135,      -3.457405379,     -0.4934794048,     -0.7570207388,       2.013430897
          0,           0,         136,       -3.46659183,     -0.5035700468,       -0.77058616,       2.004389568
          0,           0,         137,      -3.480545931,     -0.5122556238,     -0.7777427196,       1.987393131
          0,           0,         138,      -3.499292733,     -0.5209253307,     -0.7843200513,       1.962775091
          0,           0,         139,      -3.516344655,     -0.5313160747,     -0.7980621024,       1.938670571
          0,           0,         140,      -3.527770087,     -0.5448667556,     -0.8245446538,       1.922090225
          0,           0,         141,      -3.529348232,      -0.561251537,     -0.8632629872,       1.919465893
          0,           0,         142,      -3.523666618,     -0.5784700177,     -0.9055702592,       1.927269585
          0,           0,         143,      -3.518389829,     -0.5938006884,     -0.9356600189,       1.935079888
          0,           0,         144,      -3.520736688,     -0.6060678226,     -0.9426471824,       1.933497445
          0,           0,         145,      -3.533796641,     -0.6147979719,     -0.9327219871,       1.919842955
          0,           0,         146,      -3.557950498,      -0.621768121,     -0.9213624745,       1.894850468
          0,           0,         147,      -3.590226213,     -0.6292926874,     -0.9204576519,       1.863461471
          0,           0,         148,      -3.625196315,     -0.6388075225,     -0.9343289661,       1.833282535
          0,           0,         149,      -3.655205976,     -0.6496867702,      -0.960780444,        1.81293436
          0,           0,         150,       -3.67949744,      -0.661179902,      -0.991495092,       1.799771027
          0,           0,         151,      -3.699145704,     -0.6717664842,       -1.01515811,       1.788177632
          0,           0,         152,      -3.717842593,     -0.6805980457,       -1.02570237,       1.771681437
          0,           0,         153,      -3.738073873,     -0.6882262946,      -1.028389069,       1.747331975
          0,           0,         154,      -3.755627593,      -0.695539887,      -1.033890959,       1.720565357
          0,           0,         155,      -3.771046144,     -0.7050037834,      -1.052543548,        1.69442606
          0,           0,         156,      -3.780551736,     -0.7172221307,      -1.087295253,       1.677593193
          0,           0,         157,      -3.783859857,     -0.7311926371,      -1.132582733,       1.673302901
          0,           0,         158,      -3.785828415,     -0.7449411452,      -1.173409896,       1.675270989
          0,           0,         159,      -3.791276444,     -0.7563991818,      -1.191805212,       1.675619343
          0,           0,         160,        -3.8056489,     -0.7650818794,      -1.185886031,       1.666652649
          0,           0,         161,      -3.829827141,     -0.7716999264,      -1.171599484,       1.647400295
          0,           0,         162,      -3.860728084,     -0.7775129988,      -1.164130068,       1.621936842
          0,           0,         163,      -3.892975886,     -0.7834387834,      -1.169117698,       1.596551558
          0,           0,         164,      -3.920486821,     -0.7894585659,      -1.184112922,       1.576955622
          0,           0,         165,      -3.943981952,     -0.7955198074,      -1.202766435,       1.560814764
          0,           0,         166,      -3.965575351,     -0.8014320096,      -1.218674314,       1.544373577
          0,           0,         167,      -3.987442649,     -0.8072441173,      -1.230192942,       1.525040747
          0,           0,         168,      -4.008564062,     -0.8133254432,      -1.241179865,       1.504193953
          0,           0,         169,      -4.023779586,     -0.8199790253,      -1.256633796,        1.48753205
          0,           0,         170,      -4.030977554,     -0.8274563605,      -1.278605242,       1.478232344
          0,           0,         171,      -4.030334842,     -0.8354387197,      -1.303745953,       1.476876946
          0,           0,         172,      -4.026810671,     -0.8432822465,      -1.324495759,        1.47908733
          0,           0,         173,      -4.026914116,     -0.8504680351,      -1.334323265,       1.478733016
          0,           0,         174,      -4.035132027,      -0.856945445,      -1.333780169,       1.471738969
          0,           0,         175,       -4.05272607,     -0.8631072232,      -1.329832034,       1.457493379
          0,           0,         176,      -4.077928874,     -0.8694615713,      -1.329641113,       1.438459301
          0,           0,         177,      -4.106543085,     -0.8762880768,      -1.336341824,       1.418821895
          0,           0,         178,      -4.133058342,     -0.8835096836,      -1.348550067,       1.402411313
          0,           0,         179,      -4.152644404,     -0.8908130548,      -1.361942789,        1.39079669
          0,           0,         180,      -4.163426375,     -0.8979026676,      -1.372198949,       1.382949359
          0,           0,         181,       -4.16722281,     -0.9047151598,      -1.378113637,       1.376607647
          0,           0,         182,      -4.167993706,     -0.9114592334,      -1.382294954,       1.369922549
          0,           0,         183,      -4.169555726,     -0.9184685479,      -1.388824816,       1.362240968
          0,           0,         184,      -4.174158747,      -0.925983285,      -1.400387532,       1.353992268
          0,           0,         185,      -4.182200578,     -0.9340044985,      -1.416777969,        1.34603632
          0,           0,         186,      -4.192726483,     -0.9423036955,      -1.434927671,       1.338842774
          0,           0,         187,       -4.20437101,     -0.9505737626,      -1.450398033,       1.331971771
          0,           0,         188,        -4.2164228,     -0.9586249835,      -1.460107217,       1.324154254
          0,           0,         189,      -4.229444536,     -0.9665042208,      -1.464493679,       1.313885601
          0,           0,         190,       -4.24496451,     -0.9744675485,      -1.466954133,       1.300176114
          0,           0,         191,      -4.264359889,     -0.9828294195,      -1.471256693,       1.283149684
          0,           0,         192,      -4.287561856,     -0.9917895506,      -1.479424352,       1.264277757
          0,           0,         193,      -4.312227532,       -1.00134061,      -1.491125367,       1.246043268
          0,           0,         194,      -4.334085916,      -1.011293379,      -1.504241745,       1.230891698
          0,           0,         195,      -4.348920376,      -1.021387732,      -1.516220498,        1.21995098
          0,           0,         196,      -4.355394836,      -1.031422896,      -1.525636269,       1.212472848
          0,           0,         197,      -4.356125584,      -1.041335757,      -1.532965335,       1.206462771
          0,           0,         198,      -4.355784899,      -1.051190344,      -1.539994396,       1.199893182
          0,           0,         199,      -4.358389199,      -1.061097782,      -1.548489089,       1.191584931
          0,           0,         200,      -4.365937483,      -1.071127956,      -1.559175194,       1.181384013
          0,           0,         201,      -4.378461989,       -1.08126856,      -1.571497969,       1.169779205
          0,           0,         202,      -4.394725727,      -1.091448121,      -1.584073551,       1.157323383
          0,           0,         203,      -4.413064497,      -1.101597538,       -1.59552728,        1.14423275
          0,           0,         204,      -4.432112381,      -1.111706159,      -1.605258096,       1.130363711
          0,           0,         205,      -4.451161259,      -1.121838356,      -1.613664682,       1.115501115
          0,           0,         206,      -4.469997065,      -1.132103461,      -1.621742636,        1.09972024
          0,           0,         207,      -4.488381952,      -1.142599929,      -1.630429588,       1.083579601
          0,           0,         208,      -4.505617242,      -1.153368633,      -1.640149715,       1.068014999
          0,           0,         209,      -4.520548169,      -1.164379638,      -1.650735345,       1.053980163
          0,           0,         210,      -4.532052825,      -1.175551101,      -1.661640932,       1.042042229
          0,           0,         211,      -4.539694476,      -1.186782279,      -1.672272368,       1.032182721
          0,           0,         212,       -4.54409111,      -1.197983555,      -1.682255051,       1.023879136
          0,           0,         213,      -4.546748253,        -1.2090933,      -1.691527249,       1.016349253
          0,           0,         214,      -4.549504745,      -1.220079511,       -1.70026134,       1.008795293
          0,           0,         215,      -4.553962949,      -1.230931966,      -1.708709473,       1.000561488
          0,           0,         216,      -4.561144087,      -1.241653395,       -1.71707822,       0.991208711
          0,           0,         217,      -4.571381836,      -1.252254558,      -1.725479321,      0.9805423943
          0,           0,         218,      -4.584368511,      -1.262752919,      -1.733946051,      0.9686170047
          0,           0,         219,      -4.599290047,      -1.273172459,      -1.742479673,      0.9557107845
          0,           0,         220,      -4.615024718,      -1.283541405,      -1.751094421,      0.9422607717
          0,           0,         221,      -4.630382331,      -1.293888047,      -1.759842895,      0.9287675649
          0,           0,         222,      -4.644336945,      -1.304235848,      -1.768813218,      0.9156993935
          0,           0,         223,      -4.656193792,      -1.314599162,      -1.778098871,      0.9034259739
          0,           0,         224,      -4.665657504,      -1.324981049,      -1.787750958,      0.8921912585
          0,           0,         225,      -4.672819315,       -1.33537312,      -1.797732176,      0.8821065364
          0,           0,         226,      -4.678100957,      -1.345756862,      -1.807894361,         0.8731414
          0,           0,         227,      -4.682171151,      -1.356105782,      -1.817994806,      0.8651128166
          0,           0,         228,      -4.685829716,      -1.366388029,      -1.827751811,      0.8576947601
          0,           0,         229,      -4.689864217,      -1.376569737,      -1.836921802,       0.850468711
          0,           0,         230,      -4.694910096,      -1.386619094,      -1.845369731,      0.8430090233
          0,           0,         231,      -4.701354061,      -1.396511057,      -1.853106634,      0.8349735006
          0,           0,         232,      -4.709304236,      -1.406232008,      -1.860283574,      0.8261660945
          0,           0,         233,      -4.718621984,       -1.41578255,      -1.867150222,       0.816556619
          0,           0,         234,      -4.728987111,      -1.425177482,      -1.873996595,      0.8062642809
          0,           0,         235,      -4.739962395,      -1.434441937,      -1.881094738,      0.7955233419
          0,           0,         236,      -4.751039175,      -1.443604858,      -1.888651004,      0.7846458381
          0,           0,         237,       -4.76167796,      -1.452691319,      -1.896773525,      0.7739780151
          0,           0,         238,       -4.77137265,      -1.461717162,      -1.905458972,      0.7638443121
          0,           0,         239,      -4.779756215,      -1.470687686,      -1.914600142,      0.7544782782
          0,           0,         240,       -4.78672312,      -1.479600028,      -1.924014131,      0.7459571677
          0,           0,         241,      -4.792497513,      -1.488447602,       -1.93348464,      0.7381750519
          0,           0,         242,      -4.797591112,      -1.497223982,      -1.942805557,      0.7308737433
          0,           0,         243,      -4.802650789,      -1.505924208,      -1.951813108,      0.7237260466
          0,           0,         244,      -4.808261512,      -1.514543206,      -1.960399801,      0.7164364318
          0,           0,         245,      -4.814786914,      -1.523073384,      -1.968512707,      0.7088183637
          0,           0,         246,      -4.822302447,      -1.531503173,      -1.976147614,      0.7008204447
          0,           0,         247,      -4.830628631,       -1.53981859,      -1.983348028,      0.6925022638
          0,           0,         248,      -4.839435224,      -1.548007557,       -1.99020944,      0.6839823425
          0,           0,         249,      -4.848366619,      -1.556064838,      -1.996880078,      0.6753885455
          0,           0,         250,      -4.857136858,      -1.563995101,      -2.003546787,      0.6668332038
          0,           0,         251,      -4.865567127,      -1.571811903,      -2.010401032,      0.6584135348
          0,           0,         252,      -4.873570585,      -1.579532866,      -2.017593301,      0.6502212635
          0,           0,         253,      -4.881119463,      -1.587174192,      -2.025191974,      0.6423394823
          0,           0,         254,      -4.888228237,      -1.594746055,      -2.033163797,      0.6348203244
          0,           0,         255,      -4.894962772,      -1.602251422,      -2.041384687,       0.627653617
          0,           0,         256,       -4.90145817,      -1.609688252,      -2.049678195,      0.6207491972
          0,           0,         257,      -4.907917644,      -1.617053425,      -2.057867633,      0.6139503359
          0,           0,         258,      -4.914576525,      -1.624346273,       -2.06582237,      0.6070779498
          0,           0,         259,      -4.921638999,      -1.631569899,      -2.073481533,      0.5999877027
          0,           0,         260,       -4.92921141,      -1.638730116,      -2.080850587,      0.5926163475
          0,           0,         261,      -4.937261586,      -1.645832994,      -2.087978107,      0.5849986105
          0,           0,         262,       -4.94562076,      -1.652882474,      -2.094928431,      0.5772507901
          0,           0,         263,      -4.954029121,      -1.659879429,      -2.101762937,      0.5695305441
          0,           0,         264,      -4.962210284,       -1.66682238,      -2.108534436,      0.5619894459
          0,           0,         265,       -4.96994952,      -1.673709206,      -2.115290243,      0.5547348843
          0,           0,         266,      -4.977149425,      -1.680538854,      -2.122075534,      0.5478111286
          0,           0,         267,       -4.98384686,      -1.687312117,      -2.128930747,      0.5411995691
          0,           0,         268,      -4.990190731,      -1.694031203,      -2.135882839,       0.534832135
          0,           0,         269,      -4.996394202,      -1.700698824,      -2.142935392,      0.5286097916
          0,           0,         270,      -5.002680246,      -1.707317417,      -2.150064353,      0.5224209232
          0,           0,         271,      -5.009235738,       -1.71388915,      -2.157223601,      0.5161581914
          0,           0,         272,       -5.01618207,      -1.720416795,      -2.164359196,      0.5097335986
          0,           0,         273,      -5.023562375,       -1.72690453,      -2.171426718,      0.5030915691
          0,           0,         274,      -5.031342826,      -1.733358714,      -2.178404648,      0.4962182632
          0,           0,         275,      -5.039423933,      -1.739787777,      -2.185298498,      0.4891447441
          0,           0,         276,      -5.047658676,      -1.746201221,      -2.192134966,      0.4819424325
          0,           0,         277,      -5.055875454,      -1.752608046,      -2.198949486,      0.4747107692
          0,           0,         278,      -5.063904555,      -1.759015316,      -2.205772905,      0.4675587077
          0,           0,         279,      -5.071605545,      -1.765426999,       -2.21262196,      0.4605838354
          0,           0,         280,      -5.078893321,      -1.771843638,      -2.219496229,      0.4538525845
          0,           0,         281,      -5.085756577,      -1.778262883,       -2.22638122,      0.4473862893
          0,           0,         282,      -5.092262843,      -1.784680537,      -2.233255357,      0.4411567874
          0,           0,         283,      -5.098547045,      -1.791091835,      -2.240097898,      0.4350927104
          0,           0,         284,      -5.104784341,       -1.79749267,      -2.246895305,      0.4290951772
          0,           0,         285,      -5.111153982,      -1.803880623,      -2.253644521,      0.4230587885
          0,           0,         286,      -5.117803062,      -1.810255427,      -2.260353114,      0.4168924412
          0,           0,         287,       -5.12481883,      -1.816619161,      -2.267036963,      0.4105353419
          0,           0,         288,      -5.132215247,      -1.822976033,      -2.273716784,      0.4039653578
          0,           0,         289,      -5.139935809,      -1.829331857,      -2.280414357,       0.397198742
          0,           0,         290,      -5.147870095,      -1.835693385,      -2.287149445,      0.3902826754
          0,           0,         291,      -5.155879423,      -1.842067573,      -2.293937377,      0.3832833293
          0,           0,         292,      -5.163824554,      -1.848460831,      -2.300787139,      0.3762727914
          0,           0,         293,      -5.171590153,      -1.854878334,      -2.307699807,      0.3693170361
          0,           0,         294,      -5.179101863,      -1.861323456,      -2.314667558,      0.3624663611
          0,           0,         295,      -5.186334277,      -1.867797455,        -2.3216737,      0.3557489222
          0,           0,         296,      -5.193310049,      -1.874299448,      -2.328694574,       0.349167751
          0,           0,         297,       -5.20009159,      -1.880826744,      -2.335703348,      0.3427015975
          0,           0,         298,      -5.206767523,      -1.887375501,      -2.342675277,      0.3363095701
          0,           0,         299,      -5.213436257,      -1.893941569,      -2.349593179,        0.32993908
          0,           0,         300,      -5.220189209,      -1.900521306,      -2.356451475,      0.3235357712
          0,           0,         301,      -5.227096524,       -1.90711234,      -2.363257813,      0.3170531222
          0,           0,         302,      -5.234197128,      -1.913713831,      -2.370031213,      0.3104602304
          0,           0,         303,      -5.241494648,      -1.920326512,      -2.376797966,      0.3037458513
          0,           0,         304,      -5.248959944,      -1.926952434,       -2.38358619,      0.2969180646
          0,           0,         305,      -5.256538954,      -1.933594488,      -2.390420599,      0.2900005954
          0,           0,         306,        -5.2641644,      -1.940255859,      -2.397318576,      0.2830266687
          0,           0,         307,      -5.271768913,      -1.946939546,       -2.40428808,      0.2760319206
          0,           0,         308,      -5.279297021,      -1.953647982,      -2.411327379,      0.2690479265
          0,           0,         309,      -5.286713826,      -1.960382763,      -2.418426281,      0.2620973243
          0,           0,         310,      -5.294008879,      -1.967144551,      -2.425568344,      0.2551912238
          0,           0,         311,      -5.301195002,       -1.97393309,      -2.432733684,      0.2483290038
          0,           0,         312,      -5.308302745,      -1.980747321,      -2.439902073,      0.2415001974
          0,           0,         313,      -5.315372124,      -1.987585579,      -2.447055838,      0.2346878565
          0,           0,         314,       -5.32244366,      -1.994445852,      -2.454182326,      0.2278726266
          0,           0,         315,       -5.32955081,      -2.001326049,        -2.4612755,      0.2210365377
          0,           0,         316,      -5.336715061,      -2.008224237,      -2.468336481,      0.2141659029
          0,           0,         317,       -5.34394426,      -2.015138847,      -2.475372947,      0.2072529122
          0,           0,         318,      -5.351234119,      -2.022068821,      -2.482397461,      0.2002957824
          0,           0,         319,      -5.358571147,      -2.029013562,      -2.489425378,       0.193298046
          0,           0,         320,      -5.365937117,      -2.035972935,      -2.496472125,        0.18626698
          0,           0,         321,      -5.373313331,      -2.042947127,      -2.503550772,      0.1792116942
          0,           0,         322,      -5.380684041,      -2.049936501,      -2.510670097,      0.1721411985
          0,           0,         323,       -5.38803862,      -2.056941473,      -2.517833496,      0.1650628292
          0,           0,         324,      -5.395372525,      -2.063962355,       -2.52503889,      0.1579811748
          0,           0,         325,      -5.402687019,      -2.070999291,      -2.532279525,       0.150897728
          0,           0,         326,      -5.409987965,       -2.07805223,      -2.539545514,      0.1438111655
          0,           0,         327,       -5.41728386,      -2.085120942,      -2.546825739,      0.1367182527
          0,           0,         328,      -5.424583477,      -2.092205036,      -2.554109657,      0.1296152164
          0,           0,         329,      -5.431893508,      -2.099304024,      -2.561388906,      0.1224987868
          0,           0,         330,      -5.439216933,      -2.106417289,      -2.568658006,      0.1153675629
          0,           0,         331,      -5.446552199,        -2.1135441,      -2.575914633,      0.1082223885
          0,           0,         332,      -5.453893798,      -2.120683608,      -2.583159355,      0.1010660451
          0,           0,         333,      -5.461233945,      -2.127834866,      -2.590395068,     0.09390241229
          0,           0,         334,      -5.468564863,      -2.134996864,      -2.597626283,     0.08673540599
          0,           0,         335,      -5.475881113,      -2.142168582,      -2.604858365,     0.07956789962
          0,           0,         336,      -5.483181272,      -2.149349056,      -2.612096777,     0.07240096428
          0,           0,         337,      -5.490468474,      -2.156537448,      -2.619346373,     0.06523361515
          0,           0,         338,       -5.49774975,      -2.163733078,      -2.626610773,       0.058063066
