"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          41,      -1.898749442,      0.7705434548,      0.7180734413,        3.54519075
          0,           0,          42,       -1.91877908,      0.7488285053,      0.7010558084,        3.53162602
          0,           0,          43,      -1.935338347,      0.7388662255,      0.6961332512,       3.519770928
          0,           0,          44,      -1.946344923,      0.7408238641,      0.7016343257,       3.510335715
          0,           0,          45,      -1.952230965,      0.7499174405,      0.7119265672,       3.502099316
          0,           0,          46,      -1.956108363,      0.7599005683,      0.7206118388,       3.492609748
          0,           0,          47,      -1.960379742,      0.7663264643,      0.7233647616,       3.481056988
          0,           0,          48,      -1.966387448,      0.7666432223,      0.7174939436,       3.467895101
          0,           0,          49,      -1.973977514,       0.760095198,      0.7013521446,       3.455216368
          0,           0,          50,      -1.982203225,       0.746397047,      0.6742275385,       3.445612735
          0,           0,          51,      -1.990972026,      0.7271989447,      0.6375822207,       3.440080105
          0,           0,          52,      -1.999715807,      0.7065731736,      0.5969977757,       3.438734515
          0,           0,          53,      -2.008654655,      0.6904069328,      0.5634708148,       3.439335279
          0,           0,          54,      -2.018075678,      0.6845601194,      0.5500166943,       3.439087949
          0,           0,          55,      -2.028148711,      0.6896850171,      0.5599429815,       3.434416488
          0,           0,          56,      -2.038831177,      0.7000696274,      0.5805164712,       3.422771567
          0,           0,          57,       -2.04835412,      0.7084815491,       0.596189978,       3.405552577
          0,           0,          58,      -2.055404696,      0.7096855392,       0.597534612,       3.386648636
          0,           0,          59,      -2.060386008,      0.7018543458,      0.5810557527,       3.370906181
          0,           0,          60,      -2.066406439,      0.6853037335,      0.5479710972,       3.360254781
          0,           0,          61,      -2.078230232,      0.6634328002,      0.5050271925,       3.351509755
          0,           0,          62,      -2.097846316,      0.6415771681,       0.464310797,       3.340737263
          0,           0,          63,       -2.12483742,      0.6246922316,      0.4385469152,       3.324556416
          0,           0,          64,      -2.156514202,      0.6153706286,      0.4317756539,       3.301966601
          0,           0,          65,        -2.1882993,      0.6117361359,      0.4355132043,       3.273647221
          0,           0,          66,      -2.217262859,      0.6094899729,      0.4372064267,       3.241204803
          0,           0,          67,      -2.242386823,      0.6050278149,       0.429679077,       3.208186656
          0,           0,          68,      -2.265147941,      0.5965631755,      0.4111325979,       3.177973914
          0,           0,          69,       -2.28772795,      0.5843592803,      0.3830908143,       3.152886641
          0,           0,          70,      -2.311745505,      0.5693376517,      0.3498919029,       3.132442394
          0,           0,          71,      -2.337897894,      0.5533696416,      0.3171735547,       3.114030727
          0,           0,          72,      -2.365195226,      0.5384034324,      0.2903507004,       3.095422401
          0,           0,          73,       -2.39269769,      0.5256535024,      0.2721812475,       3.074707434
          0,           0,          74,      -2.419463041,      0.5156138918,       0.261866697,        3.05164932
          0,           0,          75,      -2.444950093,      0.5070245636,      0.2554089722,       3.026231193
          0,           0,          76,      -2.469001995,      0.4983212567,      0.2480919147,       2.999506346
          0,           0,          77,      -2.489926781,      0.4885169393,      0.2370305056,       2.974924402
          0,           0,          78,      -2.505938456,      0.4773461107,      0.2215482302,       2.956093665
          0,           0,          79,      -2.515871817,      0.4654613214,      0.2029917451,       2.945571429
          0,           0,          80,      -2.522203483,      0.4531760068,      0.1841370585,        2.94059054
          0,           0,          81,      -2.529546562,      0.4410197566,      0.1680402125,       2.935745411
          0,           0,          82,      -2.540871361,      0.4294825151,      0.1567650676,       2.927213002
          0,           0,          83,      -2.557637231,       0.418753435,      0.1501591565,       2.912847336
          0,           0,          84,      -2.579559615,      0.4087082892,      0.1458827482,       2.892441017
          0,           0,          85,      -2.603958968,       0.398874197,      0.1406558711,       2.868247431
          0,           0,          86,       -2.62853027,      0.3884577955,      0.1310510781,       2.842511885
          0,           0,          87,      -2.649590128,      0.3769809373,      0.1156755063,       2.819785273
          0,           0,          88,      -2.665040949,      0.3644893062,     0.09538622028,        2.80365706
          0,           0,          89,      -2.676019887,      0.3515163895,     0.07318083613,       2.794043073
          0,           0,          90,      -2.685561154,      0.3389790716,     0.05346959339,       2.787856314
          0,           0,          91,      -2.698062649,      0.3274483662,     0.03954632393,       2.779478238
          0,           0,          92,      -2.715329383,      0.3172133435,     0.03165232318,       2.765825433
          0,           0,          93,      -2.736096908,      0.3081174136,     0.02675923662,       2.747133652
          0,           0,          94,        -2.7564414,      0.2996561612,     0.02065358808,       2.726733216
          0,           0,          95,      -2.770713683,      0.2913672417,     0.01043516535,        2.71041542
          0,           0,          96,      -2.777561687,      0.2826321091,   -0.004769136506,       2.700654421
          0,           0,          97,      -2.778473946,      0.2732422434,    -0.02306349491,       2.697259014
          0,           0,          98,      -2.778023179,      0.2633809725,    -0.04048155576,       2.696394043
          0,           0,          99,      -2.781284035,      0.2534526221,    -0.05273673575,       2.692991169
          0,           0,         100,      -2.790709252,       0.243975859,    -0.05751961341,        2.68428977
          0,           0,         101,       -2.80823356,      0.2349833801,      -0.056845286,        2.66800577
          0,           0,         102,      -2.832280307,       0.226298265,    -0.05520494135,       2.645551862
          0,           0,         103,      -2.858953545,      0.2176248126,    -0.05699965639,       2.620880702
          0,           0,         104,      -2.883641491,      0.2087507584,    -0.06475099273,       2.598776568
          0,           0,         105,      -2.902507587,      0.1998693703,    -0.07831672888,        2.58316601
          0,           0,         106,      -2.917051604,      0.1912182625,     -0.0953244274,        2.57233981
          0,           0,         107,        -2.9298422,      0.1833217902,     -0.1116849851,       2.563230999
          0,           0,         108,      -2.943458271,      0.1766305894,     -0.1237657714,       2.552688605
          0,           0,         109,       -2.95854068,      0.1711917131,     -0.1307750322,       2.539513646
          0,           0,         110,      -2.972038406,      0.1667506384,     -0.1349347653,       2.526211356
          0,           0,         111,      -2.982876333,      0.1624523676,     -0.1404220502,       2.514177531
          0,           0,         112,      -2.989221944,      0.1576810571,     -0.1501887731,       2.506047907
          0,           0,         113,      -2.991486282,      0.1522624779,      -0.164737608,       2.502426016
          0,           0,         114,      -2.992601881,      0.1464457178,     -0.1820260093,       2.500989752
          0,           0,         115,      -2.995251715,      0.1408184943,     -0.1982439061,       2.498997336
          0,           0,         116,      -3.004748069,      0.1352702791,     -0.2104179178,       2.490855754
          0,           0,         117,      -3.018787812,      0.1301766099,     -0.2170882606,       2.478448016
          0,           0,         118,      -3.035186696,      0.1255055987,     -0.2195874303,       2.463679907
          0,           0,         119,      -3.051771152,      0.1209688858,     -0.2209325491,       2.448567072
          0,           0,         120,      -3.067296145,      0.1162030675,     -0.2240098158,       2.434547573
          0,           0,         121,      -3.080689456,      0.1111243118,     -0.2301876392,       2.423104257
          0,           0,         122,        -3.0944483,      0.1055548079,     -0.2396579581,       2.412506079
          0,           0,         123,      -3.108554229,     0.09964798216,     -0.2510151871,       2.402694225
          0,           0,         124,      -3.121506283,     0.09370068288,     -0.2620657597,       2.394140878
          0,           0,         125,      -3.130979484,       0.087968141,     -0.2709262024,       2.387379371
          0,           0,         126,       -3.13400178,      0.0826801565,     -0.2767238326,       2.383639407
          0,           0,         127,      -3.133075133,     0.07751713281,      -0.280786233,       2.380556017
          0,           0,         128,      -3.131178951,     0.07212238761,     -0.2852217956,       2.376759446
          0,           0,         129,      -3.131624165,     0.06617781204,     -0.2919498722,       2.371217645
          0,           0,         130,      -3.136819803,     0.05951849676,     -0.3018625807,       2.363394893
          0,           0,         131,       -3.14648235,     0.05232514584,     -0.3143162088,       2.354363405
          0,           0,         132,      -3.160898112,     0.04469326059,     -0.3277812277,       2.343553998
          0,           0,         133,      -3.177385187,     0.03692956218,     -0.3400296878,       2.332023283
          0,           0,         134,      -3.192955155,     0.02931761887,     -0.3494207819,        2.32056513
          0,           0,         135,      -3.206123995,     0.02194273215,     -0.3558744881,       2.309019497
          0,           0,         136,      -3.216186754,     0.01478109089,     -0.3606183415,       2.297644056
          0,           0,         137,      -3.227157969,    0.007325912156,     -0.3661915955,        2.28400588
          0,           0,         138,      -3.240511898,  -0.0007736916819,     -0.3743763766,       2.268490303
          0,           0,         139,      -3.255555237,   -0.009613417925,     -0.3856076762,       2.253135493
          0,           0,         140,      -3.270028391,    -0.01903796137,     -0.3989283992,       2.240274848
          0,           0,         141,      -3.280428159,    -0.02862232558,     -0.4123186875,       2.231959088
          0,           0,         142,      -3.287080264,    -0.03823509291,      -0.424184434,       2.226102924
          0,           0,         143,      -3.290918126,    -0.04777761706,      -0.433833622,       2.220666069
          0,           0,         144,      -3.294433991,    -0.05729303462,     -0.4419607346,        2.21358635
          0,           0,         145,      -3.300431174,    -0.06695236117,     -0.4501322749,       2.203527782
          0,           0,         146,      -3.309403114,    -0.07681623634,     -0.4595364763,       2.191472831
          0,           0,         147,      -3.323590146,    -0.08714983731,      -0.471109569,       2.176589896
          0,           0,         148,      -3.341436413,     -0.0979253524,     -0.4844287866,       2.160631909
          0,           0,         149,       -3.36026269,     -0.1089325005,     -0.4983075451,       2.145351962
          0,           0,         150,      -3.377806172,      -0.119932373,     -0.5115516508,       2.131281446
          0,           0,         151,      -3.392020797,     -0.1306619115,     -0.5233781968,       2.118700238
          0,           0,         152,       -3.40515775,     -0.1413059785,     -0.5344343163,       2.104923313
          0,           0,         153,      -3.418277086,     -0.1520392016,     -0.5457333337,       2.089518985
          0,           0,         154,      -3.431576974,     -0.1629710085,      -0.558134851,       2.073506869
          0,           0,         155,      -3.444612264,     -0.1741158081,     -0.5719086263,       2.058380042
          0,           0,         156,      -3.455680134,     -0.1852690572,     -0.5864538123,       2.046086084
          0,           0,         157,       -3.46604577,     -0.1964747182,     -0.6012448014,       2.035210218
          0,           0,         158,       -3.47530662,     -0.2076664217,      -0.615596017,       2.025430585
          0,           0,         159,      -3.483286164,     -0.2187558894,     -0.6291546527,       2.016435425
          0,           0,         160,      -3.490401235,     -0.2296953089,     -0.6419931271,       2.007762896
          0,           0,         161,      -3.496618906,     -0.2404121933,     -0.6542699262,       1.999671352
          0,           0,         162,      -3.503888757,     -0.2510524527,     -0.6665247461,       1.990725837
          0,           0,         163,      -3.512965788,     -0.2616681919,     -0.6790029689,       1.980650326
          0,           0,         164,      -3.523279914,     -0.2722230854,     -0.6917015542,       1.970080616
          0,           0,         165,      -3.534567297,      -0.282649643,      -0.704441684,       1.959245244
          0,           0,         166,      -3.546598343,     -0.2929027463,     -0.7170066696,       1.948104181
          0,           0,         167,      -3.559090424,     -0.3029728809,     -0.7292686941,       1.936595578
          0,           0,         168,      -3.571659428,     -0.3128670136,     -0.7412426913,       1.924844284
          0,           0,         169,      -3.583899111,     -0.3225928546,     -0.7530553828,       1.913136979
          0,           0,         170,      -3.595494125,     -0.3321605649,     -0.7648648161,       1.901768561
          0,           0,         171,      -3.606255562,     -0.3415861183,     -0.7767917182,       1.890948404
          0,           0,         172,      -3.616078278,     -0.3508880272,     -0.7888864287,       1.880818369
          0,           0,         173,      -3.624881596,     -0.3600802135,     -0.8011227154,       1.871515245
          0,           0,         174,      -3.632604069,     -0.3691662304,     -0.8134008315,       1.863178119
          0,           0,         175,      -3.639139804,     -0.3781365526,     -0.8255595786,       1.855959928
          0,           0,         176,      -3.644825251,     -0.3869800685,     -0.8374057276,       1.849675353
          0,           0,         177,      -3.650041625,     -0.3956818927,     -0.8487613708,       1.844030402
          0,           0,         178,      -3.655269488,     -0.4042286242,     -0.8595160766,       1.838605871
          0,           0,         179,      -3.661104146,     -0.4126125834,     -0.8696560417,       1.832895385
          0,           0,         180,      -3.668010497,     -0.4208364881,     -0.8792619131,       1.826506896
          0,           0,         181,       -3.67623129,     -0.4289136364,     -0.8884722151,        1.81923918
          0,           0,         182,      -3.685704724,     -0.4368649788,     -0.8974316395,       1.811125717
          0,           0,         183,      -3.696091943,     -0.4447140148,     -0.9062476039,        1.80239011
          0,           0,         184,      -3.706885557,     -0.4524836026,     -0.9149763547,       1.793345851
          0,           0,         185,      -3.717556919,     -0.4601959311,     -0.9236396549,       1.784291422
          0,           0,         186,      -3.727691831,     -0.4678737415,     -0.9322538404,       1.775441401
          0,           0,         187,      -3.737061548,     -0.4755409761,     -0.9408485015,       1.766916691
          0,           0,         188,       -3.74561731,     -0.4832209361,     -0.9494594656,       1.758775805
          0,           0,         189,      -3.753436245,     -0.4909322714,     -0.9581012645,       1.751048888
          0,           0,         190,      -3.760664912,     -0.4986847042,     -0.9667401028,       1.743743835
          0,           0,         191,      -3.767487136,     -0.5064768902,     -0.9752901909,        1.73682525
          0,           0,         192,      -3.774114401,     -0.5142981743,     -0.9836416824,       1.730189984
          0,           0,         193,      -3.780775857,     -0.5221333874,     -0.9917072546,       1.723668658
          0,           0,         194,      -3.787692358,     -0.5299687869,     -0.9994622156,       1.717061359
          0,           0,         195,      -3.795035194,     -0.5377959285,      -1.006956985,       1.710191451
          0,           0,         196,       -3.80289973,     -0.5456126412,      -1.014296239,       1.702943421
          0,           0,         197,        -3.8113527,     -0.5534269677,      -1.021600141,       1.695248064
          0,           0,         198,      -3.820245403,     -0.5612488015,      -1.028965532,        1.68718883
          0,           0,         199,      -3.829300599,     -0.5690882306,      -1.036453334,        1.67893574
          0,           0,         200,      -3.838405826,     -0.5769561167,      -1.044085398,       1.670554562
          0,           0,         201,      -3.847488625,     -0.5848627079,      -1.051854408,       1.662084163
          0,           0,         202,      -3.856376333,     -0.5928147991,      -1.059748126,       1.653627649
          0,           0,         203,      -3.864998358,     -0.6008176673,      -1.067756555,       1.645231712
          0,           0,         204,       -3.87372607,     -0.6088572092,      -1.075899673,        1.63672028
          0,           0,         205,      -3.882492321,      -0.616932719,      -1.084170249,       1.628155694
          0,           0,         206,      -3.891817747,     -0.6250466165,      -1.092539399,       1.619297387
          0,           0,         207,       -3.90150196,     -0.6332010819,      -1.100971594,       1.610314207
          0,           0,         208,      -3.910895988,     -0.6413957588,      -1.109436901,       1.601554965
          0,           0,         209,       -3.92003753,     -0.6496270662,      -1.117921728,       1.592912028
          0,           0,         210,      -3.928937479,     -0.6578870291,      -1.126427875,       1.584324866
          0,           0,         211,      -3.937610486,     -0.6661650866,       -1.13496927,       1.575768911
          0,           0,         212,      -3.946163349,     -0.6744506355,      -1.143565664,       1.567190823
          0,           0,         213,      -3.954686068,     -0.6827342496,      -1.152234358,       1.558551643
          0,           0,         214,      -3.963214298,      -0.691007745,      -1.160985435,       1.549837437
          0,           0,         215,      -3.971729845,     -0.6992642204,      -1.169823051,       1.541056946
          0,           0,         216,      -3.980206457,      -0.707496732,      -1.178739712,       1.532217182
          0,           0,         217,      -3.988571106,     -0.7157017312,      -1.187752186,        1.52335852
          0,           0,         218,       -3.99677523,     -0.7238762085,      -1.196869746,       1.514508387
          0,           0,         219,      -4.004821495,     -0.7320177478,       -1.20609543,       1.505664209
          0,           0,         220,      -4.012721256,     -0.7401234001,      -1.215430127,       1.496822228
          0,           0,         221,      -4.020456248,     -0.7481893228,      -1.224868525,       1.488000379
          0,           0,         222,      -4.028000819,      -0.756211131,      -1.234403891,       1.479222624
          0,           0,         223,      -4.035335581,     -0.7641827043,      -1.244025941,       1.470514344
          0,           0,         224,       -4.04244669,     -0.7720967044,      -1.253724081,       1.461902409
          0,           0,         225,      -4.049333038,     -0.7799450168,       -1.26348898,       1.453408618
          0,           0,         226,      -4.056011567,     -0.7877189962,      -1.273312331,       1.445042578
          0,           0,         227,      -4.062514675,     -0.7954094483,      -1.283186096,       1.436798875
          0,           0,         228,      -4.068882672,     -0.8030065446,      -1.293102397,       1.428658952
          0,           0,         229,      -4.075156424,     -0.8105008469,      -1.303055062,       1.420594824
          0,           0,         230,       -4.08137239,     -0.8178827755,      -1.313041119,       1.412574732
          0,           0,         231,       -4.08755927,     -0.8251433324,      -1.323062009,        1.40456847
          0,           0,         232,      -4.094789094,     -0.8322813422,      -1.333104482,       1.395797658
          0,           0,         233,      -4.102252754,     -0.8392996101,      -1.343190586,       1.386845477
          0,           0,         234,      -4.109815222,     -0.8461866946,      -1.353332868,       1.377824291
          0,           0,         235,      -4.117320265,     -0.8529300628,      -1.363535544,       1.368847628
          0,           0,         236,      -4.124614494,     -0.8595206517,      -1.373794725,       1.360015301
          0,           0,         237,      -4.131603396,     -0.8659528285,      -1.384098304,       1.351384764
          0,           0,         238,      -4.138242089,     -0.8722227648,      -1.394425699,       1.342986648
          0,           0,         239,      -4.144514161,     -0.8783274351,       -1.40475256,       1.334842248
          0,           0,         240,      -4.150428229,     -0.8842643525,       -1.41505714,       1.326961862
          0,           0,         241,      -4.156008808,     -0.8900307142,      -1.425321457,       1.319344915
          0,           0,         242,      -4.161291554,     -0.8956243751,      -1.435534217,       1.311979088
          0,           0,         243,      -4.166311179,     -0.9010431304,      -1.445687165,       1.304848643
          0,           0,         244,      -4.171095397,     -0.9062844999,      -1.455771554,       1.297940501
          0,           0,         245,      -4.175667276,     -0.9113463403,      -1.465776673,       1.291244072
          0,           0,         246,      -4.180050081,     -0.9162272667,      -1.475690089,        1.28474817
          0,           0,         247,      -4.184270623,     -0.9209267391,      -1.485497844,       1.278438079
          0,           0,         248,      -4.188351342,     -0.9254460274,      -1.495185845,       1.272300038
          0,           0,         249,      -4.192308848,     -0.9297869373,      -1.504739882,       1.266324032
          0,           0,         250,      -4.196151925,     -0.9339517477,      -1.514143124,       1.260504207
          0,           0,         251,      -4.199885719,     -0.9379433446,      -1.523377269,       1.254837818
          0,           0,         252,      -4.203514442,     -0.9417655179,      -1.532422841,       1.249324099
          0,           0,         253,       -4.20704228,     -0.9454227178,      -1.541259545,         1.2439634
          0,           0,         254,      -4.210472598,     -0.9489197945,      -1.549867209,       1.238757276
          0,           0,         255,      -4.213807487,     -0.9522620309,      -1.558226841,       1.233708139
          0,           0,         256,      -4.217047845,     -0.9554550751,      -1.566321637,       1.228819153
          0,           0,         257,      -4.220193458,     -0.9585047598,      -1.574136618,       1.224093849
          0,           0,         258,      -4.223243771,      -0.961417115,      -1.581659006,       1.219535843
          0,           0,         259,      -4.226199868,     -0.9641984543,      -1.588877892,       1.215147249
          0,           0,         260,      -4.229065299,     -0.9668552081,      -1.595783644,       1.210927723
          0,           0,         261,      -4.231844911,     -0.9693941253,      -1.602366819,       1.206875109
          0,           0,         262,      -4.234545378,     -0.9718220592,      -1.608618265,       1.202984748
          0,           0,         263,      -4.237174651,     -0.9741459542,      -1.614529275,       1.199249185
          0,           0,         264,        -4.2397409,      -0.976372774,      -1.620091989,       1.195658978
          0,           0,         265,      -4.242251932,     -0.9785095314,      -1.625300147,        1.19220364
          0,           0,         266,        -4.2447143,     -0.9805632039,      -1.630149585,       1.188872909
          0,           0,         267,       -4.24713302,     -0.9825407635,      -1.634638589,       1.185657502
          0,           0,         268,      -4.249511505,     -0.9844491197,      -1.638767967,       1.182549691
          0,           0,         269,      -4.251851271,     -0.9862950937,      -1.642541097,       1.179543691
          0,           0,         270,      -4.254152638,     -0.9880854168,      -1.645963402,       1.176635338
          0,           0,         271,      -4.256432374,     -0.9898268731,      -1.649042309,       1.173805605
          0,           0,         272,      -4.258676878,     -0.9915258176,      -1.651786036,       1.171063473
          0,           0,         273,      -4.260875317,     -0.9931883876,      -1.654204771,       1.168417664
          0,           0,         274,      -4.263029561,      -0.994820748,      -1.656310782,       1.165864703
          0,           0,         275,      -4.265142279,      -0.996428944,      -1.658117791,       1.163398582
          0,           0,         276,      -4.267216137,     -0.9980187659,      -1.659640982,       1.161012789
          0,           0,         277,      -4.269254092,     -0.9995958051,      -1.660896689,       1.158700756
          0,           0,         278,      -4.271259336,      -1.001165409,      -1.661901974,       1.156456004
          0,           0,         279,      -4.273235191,      -1.002732686,      -1.662674237,       1.154271975
          0,           0,         280,      -4.275184542,      -1.004302497,      -1.663230921,       1.152142293
          0,           0,         281,      -4.277109539,      -1.005879438,      -1.663589192,       1.150060881
          0,           0,         282,      -4.279011471,      -1.007467865,      -1.663765729,       1.148022215
          0,           0,         283,       -4.28089099,      -1.009071901,      -1.663776625,       1.146021329
          0,           0,         284,      -4.282748472,      -1.010695446,      -1.663637315,       1.144053666
          0,           0,         285,      -4.284584325,      -1.012342193,      -1.663362576,        1.14211491
          0,           0,         286,      -4.286399074,      -1.014015646,      -1.662966529,        1.14020098
          0,           0,         287,      -4.288193558,      -1.015719125,      -1.662462745,       1.138307843
          0,           0,         288,      -4.289968914,      -1.017455768,      -1.661864381,       1.136431517
          0,           0,         289,      -4.294783198,      -1.019699157,      -1.661789472,       1.131141739
          0,           0,         290,      -4.300380918,      -1.022407238,      -1.662326549,       1.124944835
          0,           0,         291,      -4.305354355,      -1.025435572,      -1.663219386,       1.119473931
          0,           0,         292,      -4.309772445,      -1.028694556,      -1.664348767,       1.114660764
          0,           0,         293,      -4.314205763,      -1.032175298,      -1.665769583,       1.109833913
          0,           0,         294,      -4.318917994,      -1.035892664,      -1.667522007,       1.104687211
          0,           0,         295,      -4.322908712,      -1.039674052,      -1.669379315,       1.100403875
          0,           0,         296,      -4.325421738,       -1.04329768,      -1.671034283,          1.097894
          0,           0,         297,       -4.32777183,      -1.046840635,      -1.672534527,       1.095605116
          0,           0,         298,      -4.330715274,      -1.050407915,      -1.674015623,        1.09258661
          0,           0,         299,      -4.334153995,      -1.054051016,      -1.675519785,       1.088934328
          0,           0,         300,       -4.33773422,       -1.05777202,      -1.677012553,       1.085091746
          0,           0,         301,      -4.341322175,       -1.06156385,      -1.678484374,       1.081238011
          0,           0,         302,      -4.344987972,      -1.065430847,      -1.679982056,       1.077281377
          0,           0,         303,      -4.348797831,      -1.069382078,      -1.681564642,       1.073128351
          0,           0,         304,      -4.352724881,      -1.073419875,      -1.683261325,       1.068820092
          0,           0,         305,      -4.356708753,        -1.0775381,      -1.685068945,       1.064463242
          0,           0,         306,      -4.360719956,      -1.081727496,      -1.686970847,       1.060125986
          0,           0,         307,      -4.364764179,      -1.085979996,      -1.688951551,       1.055808898
          0,           0,         308,      -4.368852924,      -1.090288412,      -1.691000857,       1.051480925
          0,           0,         309,      -4.372982874,      -1.094644326,      -1.693112039,       1.047122609
          0,           0,         310,      -4.377137816,      -1.099037309,      -1.695277442,       1.042739207
          0,           0,         311,       -4.38129777,      -1.103455955,      -1.697483463,       1.038350495
          0,           0,         312,       -4.38544062,      -1.107889167,      -1.699707821,       1.033980338
          0,           0,         313,      -4.389537922,      -1.112326604,      -1.701920938,       1.029656069
          0,           0,         314,      -4.393554149,      -1.116758353,      -1.704090202,       1.025411556
          0,           0,         315,      -4.397452468,      -1.121174667,      -1.706184034,       1.021285631
          0,           0,         316,      -4.401202486,      -1.125566068,       -1.70817388,       1.017314763
          0,           0,         317,      -4.404784315,      -1.129923667,        -1.7100343,       1.013525255
          0,           0,         318,      -4.408187603,      -1.134239253,      -1.711742502,       1.009929991
          0,           0,         319,      -4.411408518,      -1.138505508,      -1.713278269,       1.006530086
          0,           0,         320,       -4.41444667,      -1.142716005,       -1.71462405,       1.003319698
          0,           0,         321,      -4.417302724,      -1.146865249,      -1.715765001,       1.000291294
          0,           0,         322,      -4.419976962,      -1.150948734,      -1.716688894,      0.9974390573
          0,           0,         323,      -4.422468747,      -1.154962941,      -1.717386027,       0.994760019
          0,           0,         324,      -4.424777721,      -1.158905323,       -1.71784927,      0.9922524932
          0,           0,         325,      -4.426905824,      -1.162774283,      -1.718074352,      0.9899135288
          0,           0,         326,       -4.42885916,      -1.166569159,      -1.718060426,      0.9877365612
          0,           0,         327,      -4.430648423,      -1.170290269,      -1.717810906,      0.9857104594
          0,           0,         328,      -4.432287186,      -1.173938928,      -1.717334444,      0.9838205949
          0,           0,         329,      -4.433788668,      -1.177517339,      -1.716645463,      0.9820515659
          0,           0,         330,      -4.435162529,      -1.181028694,        -1.7157641,      0.9803903126
          0,           0,         331,      -4.436413112,      -1.184477007,      -1.714715141,      0.9788281967
          0,           0,         332,      -4.437539771,      -1.187866925,       -1.71352615,      0.9773614034
          0,           0,         333,      -4.438539272,      -1.191203529,      -1.712225169,      0.9759893849
          0,           0,         334,      -4.439409305,      -1.194492142,      -1.710838529,      0.9747119798
          0,           0,         335,      -4.440151865,      -1.197738211,      -1.709389286,      0.9735262821
          0,           0,         336,      -4.440775332,      -1.200947247,      -1.707896453,      0.9724243539
          0,           0,         337,      -4.441294516,      -1.204124809,      -1.706375263,      0.9713924265
          0,           0,         338,      -4.441727594,      -1.207276365,      -1.704838256,      0.9704117075
          0,           0,         339,      -4.450113808,      -1.212161696,      -1.706225394,      0.9599554043
          0,           0,         340,      -4.461406938,      -1.218519272,      -1.710351886,      0.9459676553
