"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         108,      -2.909467528,     -0.0604183291,     -0.2188273125,       2.542185161
          0,           0,         109,      -2.928148472,    -0.06852083908,     -0.2200507478,       2.516510877
          0,           0,         110,      -2.949175957,    -0.08053181304,     -0.2362760978,       2.492291449
          0,           0,         111,      -2.966568666,    -0.09567314097,      -0.268036457,       2.477539983
          0,           0,         112,      -2.976820476,     -0.1115991757,     -0.3107766785,       2.474279877
          0,           0,         113,      -2.980827748,     -0.1251439321,     -0.3531740095,       2.477581091
          0,           0,         114,      -2.984687106,     -0.1342969028,     -0.3789516286,       2.477685785
          0,           0,         115,      -2.993839785,     -0.1391758232,     -0.3803534126,       2.468192906
          0,           0,         116,      -3.011271924,     -0.1419951748,     -0.3668515755,       2.446919147
          0,           0,         117,      -3.036686874,     -0.1458144344,     -0.3546114006,       2.415995764
          0,           0,         118,      -3.065462745,     -0.1528020514,     -0.3542091777,        2.38292642
          0,           0,         119,       -3.09540108,     -0.1640522424,     -0.3696786677,       2.353250554
          0,           0,         120,      -3.122122779,     -0.1785851989,     -0.3984473959,       2.332822316
          0,           0,         121,      -3.144008941,     -0.1939009016,     -0.4318077244,       2.320925648
          0,           0,         122,      -3.162747331,      -0.207228127,     -0.4570498136,        2.31125374
          0,           0,         123,      -3.178938505,     -0.2168619068,     -0.4652369363,       2.299364872
          0,           0,         124,      -3.193944922,     -0.2236357166,      -0.460802648,        2.28204034
          0,           0,         125,      -3.205354793,     -0.2298033729,     -0.4561508213,       2.262570191
          0,           0,         126,      -3.210109298,     -0.2376047098,     -0.4614038917,       2.247669204
          0,           0,         127,       -3.20852991,     -0.2481042719,     -0.4806484369,       2.241861046
          0,           0,         128,      -3.204327658,     -0.2607455917,     -0.5121070381,       2.244081519
          0,           0,         129,      -3.204741806,     -0.2741197197,     -0.5488027318,       2.246214772
          0,           0,         130,      -3.213589412,     -0.2864969257,     -0.5797178947,       2.242252852
          0,           0,         131,      -3.231868982,     -0.2968621699,     -0.5962369374,       2.229390008
          0,           0,         132,      -3.257406747,     -0.3054306447,     -0.5994346255,       2.208614344
          0,           0,         133,      -3.283684136,     -0.3130563554,     -0.5976000201,       2.185642497
          0,           0,         134,      -3.307852657,     -0.3211587585,     -0.5994419572,       2.162914605
          0,           0,         135,      -3.327528923,     -0.3304500587,     -0.6086617644,       2.143185697
          0,           0,         136,      -3.344450986,     -0.3408192985,     -0.6243236312,       2.125636919
          0,           0,         137,      -3.362796778,     -0.3517237197,     -0.6430970969,       2.106865825
          0,           0,         138,       -3.38381373,     -0.3625505043,     -0.6617177587,       2.085772445
          0,           0,         139,      -3.408178763,     -0.3735176315,     -0.6799182531,        2.06123376
          0,           0,         140,      -3.429948037,     -0.3849619769,     -0.6997914432,       2.038432592
          0,           0,         141,      -3.441562404,     -0.3971015497,     -0.7235206823,       2.024451493
          0,           0,         142,      -3.441129662,     -0.4097632069,     -0.7509680693,       2.021638961
          0,           0,         143,      -3.433726109,      -0.422240103,     -0.7783705866,       2.026052908
          0,           0,         144,      -3.430067996,       -0.43402134,     -0.8006895523,       2.027762225
          0,           0,         145,        -3.4368376,     -0.4447880568,     -0.8147649043,       2.020691414
          0,           0,         146,      -3.456510565,     -0.4546691244,     -0.8223397636,       2.003014653
          0,           0,         147,      -3.487610237,     -0.4641318384,     -0.8286888478,       1.976903687
          0,           0,         148,      -3.523945846,     -0.4734417925,     -0.8382313869,       1.948777329
          0,           0,         149,       -3.56096102,     -0.4829189498,     -0.8528823381,       1.921810212
          0,           0,         150,      -3.593184206,     -0.4924582635,     -0.8709071212,       1.898547589
          0,           0,         151,       -3.61972151,     -0.5017320929,     -0.8888424525,       1.877344106
          0,           0,         152,      -3.644055165,     -0.5105985867,     -0.9045074042,       1.854236217
          0,           0,         153,      -3.667803588,     -0.5191042034,     -0.9187198428,       1.828474304
          0,           0,         154,      -3.693774183,     -0.5280630604,     -0.9357039083,       1.798972746
          0,           0,         155,      -3.717331436,     -0.5379564107,     -0.9593088202,       1.771739907
          0,           0,         156,      -3.731780509,     -0.5487485954,     -0.9901418464,       1.754587617
          0,           0,         157,      -3.735529183,     -0.5598990687,      -1.024013395,       1.749645062
          0,           0,         158,      -3.733641749,     -0.5705742654,      -1.052569103,       1.751718636
          0,           0,         159,      -3.734519911,      -0.580237285,      -1.068343983,       1.752198242
          0,           0,         160,      -3.743633874,     -0.5887287149,      -1.071164097,       1.745918208
          0,           0,         161,       -3.76255555,     -0.5962871141,       -1.06804515,       1.731944398
          0,           0,         162,      -3.789627783,     -0.6033312834,      -1.066741007,       1.712410582
          0,           0,         163,      -3.821173953,     -0.6102073647,      -1.071200552,       1.690729836
          0,           0,         164,      -3.852983763,        -0.6170576,      -1.081187149,       1.669793691
          0,           0,         165,      -3.881929764,     -0.6238570538,      -1.093885791,       1.650807833
          0,           0,         166,      -3.906823195,     -0.6305558544,       -1.10618556,       1.633453128
          0,           0,         167,      -3.927840697,     -0.6372045765,      -1.116772266,        1.61706597
          0,           0,         168,      -3.945174172,     -0.6439643153,      -1.126702014,       1.601765682
          0,           0,         169,      -3.958320299,     -0.6510114982,      -1.138079976,        1.58865816
          0,           0,         170,      -3.966589855,     -0.6584224699,      -1.152112325,       1.579048569
          0,           0,         171,       -3.97014062,     -0.6661118726,      -1.167942765,       1.573361492
          0,           0,         172,      -3.970608683,     -0.6738735523,      -1.182865657,        1.57055268
          0,           0,         173,      -3.970797093,     -0.6814994251,      -1.193910791,       1.568455903
          0,           0,         174,       -3.97369676,     -0.6888963639,      -1.199932658,       1.564762747
          0,           0,         175,      -3.981492242,     -0.6961238478,        -1.2024303,       1.557964083
          0,           0,         176,      -3.994890928,     -0.7033330995,      -1.204303717,       1.547861342
          0,           0,         177,      -4.012799495,     -0.7106568339,      -1.207871961,       1.535568977
          0,           0,         178,      -4.032442351,     -0.7181273566,      -1.213740871,       1.523000395
          0,           0,         179,      -4.050250897,     -0.7256741925,      -1.220922827,       1.511922046
          0,           0,         180,      -4.063594285,     -0.7331940362,        -1.2278588,       1.503005743
          0,           0,         181,      -4.072337785,     -0.7406414339,       -1.23369069,       1.495551349
          0,           0,         182,      -4.078711013,     -0.7480769887,      -1.238927986,       1.488130952
          0,           0,         183,      -4.085532748,     -0.7556386505,      -1.245036647,        1.47962986
          0,           0,         184,      -4.094387497,     -0.7634588919,      -1.253369481,       1.469944497
          0,           0,         185,      -4.104929979,     -0.7715857157,      -1.264244873,       1.459955405
          0,           0,         186,      -4.115464895,     -0.7799582092,      -1.276667012,       1.450819929
          0,           0,         187,      -4.124355149,     -0.7884509512,      -1.288796709,       1.443056209
          0,           0,         188,      -4.131378926,      -0.796957294,      -1.298971502,       1.436090983
          0,           0,         189,      -4.138021808,     -0.8054575665,       -1.30667575,       1.428610709
          0,           0,         190,      -4.146509376,      -0.814028901,      -1.312731715,       1.419403477
          0,           0,         191,      -4.158420204,     -0.8227923289,      -1.318587051,       1.408091232
          0,           0,         192,      -4.173772516,     -0.8318348519,      -1.325337618,       1.395351528
          0,           0,         193,      -4.190913067,     -0.8411567333,       -1.33317351,       1.382550224
          0,           0,         194,      -4.207225639,     -0.8506726115,      -1.341472847,       1.370974569
          0,           0,         195,      -4.220447057,     -0.8602599272,      -1.349379257,       1.361120951
          0,           0,         196,      -4.229891352,     -0.8698232323,      -1.356472917,       1.352518152
          0,           0,         197,      -4.236655142,     -0.8793364384,      -1.363091302,       1.344172342
          0,           0,         198,      -4.242675557,     -0.8888396944,      -1.370102557,        1.33524493
          0,           0,         199,       -4.24952762,     -0.8983984182,      -1.378351177,       1.325487531
          0,           0,         200,      -4.257802846,     -0.9080554718,      -1.388169817,       1.315230002
          0,           0,         201,      -4.267215853,     -0.9178061165,      -1.399208521,        1.30501961
          0,           0,         202,      -4.277140441,     -0.9276070342,      -1.410619394,       1.295182534
          0,           0,         203,      -4.287171435,     -0.9374091743,      -1.421478448,       1.285598596
          0,           0,         204,      -4.297397234,     -0.9471913685,      -1.431220689,       1.275805912
          0,           0,         205,      -4.308274365,     -0.9569744811,      -1.439839843,       1.265317712
          0,           0,         206,      -4.320245091,     -0.9668087203,      -1.447760363,       1.253925121
          0,           0,         207,      -4.333362426,     -0.9767442747,      -1.455512524,       1.241819849
          0,           0,         208,      -4.347125368,     -0.9868040097,      -1.463445649,        1.22950275
          0,           0,         209,      -4.360584402,     -0.9969728929,      -1.471626782,       1.217557415
          0,           0,         210,      -4.372663037,      -1.007206701,      -1.479928245,       1.206421597
          0,           0,         211,      -4.382553437,      -1.017451866,      -1.488201679,       1.196271194
          0,           0,         212,      -4.390010425,      -1.027664531,      -1.496415747,        1.18704183
          0,           0,         213,      -4.395411961,      -1.037820019,      -1.504680009,       1.178526927
          0,           0,         214,      -4.399587094,      -1.047910509,      -1.513161208,       1.170468038
          0,           0,         215,      -4.403533562,      -1.057935885,      -1.521963764,       1.162595511
          0,           0,         216,      -4.408160916,      -1.067895186,      -1.531053263,       1.154634144
          0,           0,         217,       -4.41412642,      -1.077783701,      -1.540262046,        1.14631262
          0,           0,         218,      -4.421764195,      -1.087596153,      -1.549365386,       1.137399056
          0,           0,         219,      -4.431083917,      -1.097332425,       -1.55818093,       1.127753054
          0,           0,         220,       -4.44181662,      -1.107001467,      -1.566639755,       1.117366859
          0,           0,         221,      -4.453490212,      -1.116620893,      -1.574799617,       1.106374154
          0,           0,         222,      -4.465517069,       -1.12621241,      -1.582805268,       1.095024195
          0,           0,         223,      -4.477277678,      -1.135795537,      -1.590825264,       1.083634454
          0,           0,         224,       -4.48819247,      -1.145382375,      -1.598996584,       1.072538438
          0,           0,         225,      -4.497786017,      -1.154975267,      -1.607393306,       1.062038508
          0,           0,         226,      -4.505754251,      -1.164566913,      -1.616019085,        1.05236297
          0,           0,         227,      -4.512033432,      -1.174142014,      -1.624815309,       1.043624823
          0,           0,         228,      -4.516847779,      -1.183679773,      -1.633678345,       1.035786311
          0,           0,         229,      -4.520699382,      -1.193156595,      -1.642482672,       1.028644784
          0,           0,         230,      -4.524279475,      -1.202549332,      -1.651109642,       1.021861011
          0,           0,         231,       -4.52832088,      -1.211838864,      -1.659476684,        1.01502952
          0,           0,         232,      -4.533438628,      -1.221013125,      -1.667558174,       1.007773124
          0,           0,         233,       -4.54000707,      -1.230069002,      -1.675390329,      0.9998289866
          0,           0,         234,      -4.548100272,      -1.239012047,      -1.683057676,      0.9910996983
          0,           0,         235,      -4.557500032,      -1.247854455,      -1.690667517,      0.9816577415
          0,           0,         236,      -4.567760623,      -1.256612029,      -1.698323896,      0.9717093941
          0,           0,         237,      -4.578312197,      -1.265301344,        -1.7061102,      0.9615345397
          0,           0,         238,      -4.588576431,      -1.273937564,      -1.714082585,      0.9514266102
          0,           0,         239,      -4.598071896,      -1.282533038,      -1.722269643,      0.9416447615
          0,           0,         240,      -4.606490637,      -1.291096399,      -1.730671232,      0.9323832474
          0,           0,         241,      -4.613734776,      -1.299631414,      -1.739254249,      0.9237532494
          0,           0,         242,      -4.619912601,      -1.308136007,      -1.747948111,      0.9157732434
          0,           0,         243,      -4.625301159,      -1.316601868,      -1.756647202,      0.9083670272
          0,           0,         244,      -4.630284292,      -1.325015253,      -1.765225882,      0.9013743692
          0,           0,         245,      -4.635277267,      -1.333359276,      -1.773565308,      0.8945790712
          0,           0,         246,       -4.64065166,      -1.341617131,      -1.781583842,      0.8877521492
          0,           0,         247,      -4.646674942,      -1.349775278,      -1.789259303,      0.8806987996
          0,           0,         248,      -4.653474925,      -1.357826001,      -1.796633551,      0.8732954799
          0,           0,         249,      -4.661033809,       -1.36576803,       -1.80379909,      0.8655070826
          0,           0,         250,      -4.669207782,      -1.373605931,      -1.810873261,      0.8573825933
          0,           0,         251,      -4.677765901,      -1.381348518,      -1.817970727,      0.8490339694
          0,           0,         252,      -4.686438138,      -1.389006747,      -1.825182421,      0.8406069068
          0,           0,         253,      -4.694963775,      -1.396591763,      -1.832564027,      0.8322513161
          0,           0,         254,      -4.703133125,      -1.404113339,      -1.840132799,      0.8240963067
          0,           0,         255,      -4.710817591,      -1.411578783,      -1.847869838,      0.8162318792
          0,           0,         256,      -4.717984697,      -1.418992331,      -1.855725729,       0.808698087
          0,           0,         257,      -4.724695895,       -1.42635508,      -1.863629038,      0.8014825738
          0,           0,         258,      -4.731087396,      -1.433665413,      -1.871497662,      0.7945270292
          0,           0,         259,      -4.737338337,      -1.440919827,      -1.879252403,        0.78774153
          0,           0,         260,      -4.743629932,      -1.448114025,      -1.886830544,      0.7810268466
          0,           0,         261,      -4.750107998,      -1.455243856,      -1.894195939,      0.7742965963
          0,           0,         262,      -4.756857023,      -1.462306017,      -1.901343048,      0.7674938169
          0,           0,         263,      -4.763891054,      -1.469298505,      -1.908294282,      0.7605982483
          0,           0,         264,      -4.771162009,      -1.476220732,       -1.91509254,      0.7536233139
          0,           0,         265,      -4.778581298,      -1.483073574,      -1.921791636,       0.746605506
          0,           0,         266,      -4.786047457,      -1.489859353,      -1.928447323,      0.7395904904
          0,           0,         267,      -4.793471506,      -1.496581607,      -1.935110021,      0.7326205778
          0,           0,         268,      -4.800793396,      -1.503245039,      -1.941819244,      0.7257270026
          0,           0,         269,      -4.807987331,       -1.50985474,      -1.948599266,      0.7189268541
          0,           0,         270,      -4.815058624,      -1.516415735,      -1.955456388,      0.7122229749
          0,           0,         271,      -4.822034276,        -1.5229326,      -1.962378892,      0.7056062596
          0,           0,         272,      -4.828953412,      -1.529409143,      -1.969339757,      0.6990583374
          0,           0,         273,      -4.835858246,       -1.53584838,       -1.97630278,      0.6925548308
          0,           0,         274,      -4.842787206,      -1.542253029,      -1.983230939,      0.6860696584
          0,           0,         275,      -4.849769268,      -1.548625781,      -1.990094155,      0.6795803204
          0,           0,         276,      -4.856819133,      -1.554969517,      -1.996874533,      0.6730731839
          0,           0,         277,       -4.86393317,      -1.561287428,      -2.003567524,      0.6665479576
          0,           0,         278,      -4.871089371,      -1.567582431,      -2.010179666,      0.6600173292
          0,           0,         279,      -4.878251137,      -1.573856945,      -2.016724246,      0.6535035494
          0,           0,         280,      -4.885375732,      -1.580112659,      -2.023217316,      0.6470316864
          0,           0,         281,      -4.892425647,      -1.586350529,      -2.029675097,      0.6406219799
          0,           0,         282,      -4.899379396,      -1.592571125,      -2.036112957,      0.6342837178
          0,           0,         283,       -4.90623816,      -1.598774961,      -2.042545248,      0.6280125349
          0,           0,         284,      -4.913025823,      -1.604962882,       -2.04898492,      0.6217917785
          0,           0,         285,      -4.919782619,      -1.611136274,      -2.055442448,      0.6155969022
          0,           0,         286,      -4.926554823,      -1.617297096,      -2.061924329,      0.6094010809
          0,           0,         287,      -4.933383927,      -1.623447797,      -2.068431964,       0.603180315
          0,           0,         288,      -4.940298325,      -1.629591198,      -2.074961678,      0.5969169925
          0,           0,         289,      -4.947309158,      -1.635730414,      -2.081506234,       0.590601592
          0,           0,         290,      -4.954410151,      -1.641868768,      -2.088057169,      0.5842331549
          0,           0,         291,      -4.961580445,      -1.648009619,      -2.094607243,      0.5778188429
          0,           0,         292,      -4.968789263,      -1.654156475,      -2.101151899,       0.571372126
          0,           0,         293,      -4.976000832,      -1.660312578,      -2.107689754,      0.5649111402
          0,           0,         294,      -4.983179127,      -1.666480585,      -2.114221827,      0.5584562692
          0,           0,         295,       -4.99029281,      -1.672662335,      -2.120750148,      0.5520268888
          0,           0,         296,      -4.997319773,      -1.678858741,      -2.127276777,      0.5456376993
          0,           0,         297,      -5.004250906,      -1.685069863,      -2.133803316,      0.5392957484
          0,           0,         298,      -5.011092026,      -1.691295267,      -2.140331142,      0.5329991381
          0,           0,         299,      -5.017863398,      -1.697534078,      -2.146861761,      0.5267371394
          0,           0,         300,      -5.024596685,       -1.70378539,       -2.15339732,      0.5204921119
          0,           0,         301,      -5.031329664,      -1.710048551,      -2.159940659,      0.5142426676
          0,           0,         302,      -5.038099722,      -1.716323361,      -2.166495021,      0.5079673739
          0,           0,         303,      -5.044937576,      -1.722610107,      -2.173063653,      0.5016479858
          0,           0,         304,      -5.051862334,      -1.728909648,      -2.179649465,      0.4952721425
          0,           0,         305,      -5.058878871,      -1.735223205,      -2.186254731,      0.4888347073
          0,           0,         306,      -5.065977924,      -1.741552407,      -2.192881129,      0.4823379055
          0,           0,         307,      -5.073138502,      -1.747899085,      -2.199529822,      0.4757903048
          0,           0,         308,       -5.08033177,      -1.754265054,      -2.206201501,      0.4692053064
          0,           0,         309,      -5.087525806,      -1.760651935,      -2.212896272,      0.4625990182
          0,           0,         310,      -5.094690547,      -1.767060977,      -2.219613461,      0.4559877792
          0,           0,         311,      -5.101802163,      -1.773492951,      -2.226351411,      0.4493857349
          0,           0,         312,      -5.108846365,      -1.779948062,      -2.233107474,      0.4428026973
          0,           0,         313,      -5.115819672,      -1.786425922,      -2.239878237,      0.4362431081
          0,           0,         314,      -5.122729617,      -1.792925685,      -2.246659895,      0.4297055743
          0,           0,         315,      -5.129593202,      -1.799446183,      -2.253448897,      0.4231832291
          0,           0,         316,      -5.136433992,      -1.805986095,       -2.26024261,      0.4166649742
          0,           0,         317,      -5.143278331,      -1.812544119,       -2.26703981,      0.4101373438
          0,           0,         318,      -5.150151281,       -1.81911916,      -2.273841041,      0.4035867448
          0,           0,         319,      -5.157072835,      -1.825710443,      -2.280648542,      0.3970015233
          0,           0,         320,      -5.164055131,      -1.832317579,      -2.287465918,      0.3903736182
          0,           0,         321,      -5.171101004,      -1.838940562,      -2.294297579,      0.3836995861
          0,           0,         322,      -5.178204074,       -1.84557971,      -2.301148032,      0.3769808578
          0,           0,         323,      -5.185350329,      -1.852235556,      -2.308021173,      0.3702231845
          0,           0,         324,      -5.192520785,       -1.85890873,      -2.314919672,       0.363435473
          0,           0,         325,      -5.199694795,      -1.865599827,      -2.321844565,       0.356628199
          0,           0,         326,      -5.206853383,      -1.872309287,       -2.32879509,      0.3498117267
          0,           0,         327,      -5.213982054,      -1.879037313,      -2.335768781,      0.3429948037
          0,           0,         328,      -5.221072657,      -1.885783813,      -2.342761784,      0.3361834428
          0,           0,         329,      -5.228124075,      -1.892548383,      -2.349769384,       0.329380309
          0,           0,         330,      -5.235141765,      -1.899330337,      -2.356786642,       0.322584668
          0,           0,         331,      -5.242136333,      -1.906128769,      -2.363809057,      0.3157928358
          0,           0,         332,      -5.249121392,      -1.912942615,      -2.370833167,      0.3089990159
          0,           0,         333,      -5.256111238,      -1.919770803,      -2.377857107,      0.3021963445
          0,           0,         334,       -5.26311835,      -1.926612362,      -2.384880782,      0.2953783463
          0,           0,         335,       -5.27015192,      -1.933466428,      -2.391905712,      0.2885397318
          0,           0,         336,       -5.27721695,      -1.940332325,      -2.398934772,      0.2816769777
          0,           0,         337,      -5.284313906,      -1.947209628,      -2.405971622,      0.2747887357
          0,           0,         338,        -5.2914391,      -1.954098112,      -2.413020092,      0.2678759066
