"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1612,5.3079e+05,2.0028,807.54,3.0121e-11,0,1e+05,4.5147e-14,300,695.43,2.594e-11,0,1,0.4125,0.4125,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.0933e-11,0,1e+05,4.6339e-14,300,695.43,2.6639e-11,0,1,0.415,0.415,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.1745e-11,0,1e+05,4.7531e-14,300,695.43,2.7338e-11,0,1,0.4175,0.4175,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.2557e-11,0,1e+05,4.8723e-14,300,695.43,2.8038e-11,0,1,0.42,0.42,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.0878e-11,0,1e+05,1.6221e-14,300,695.43,9.3681e-12,0,1,0.4225,0.4225,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.0801e-11,0,1e+05,-1.628e-14,300,695.43,-9.3011e-12,0,1,0.425,0.425,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.2479e-11,0,1e+05,-4.8782e-14,300,695.43,-2.797e-11,0,1,0.4275,0.4275,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-5.4158e-11,0,1e+05,-8.1283e-14,300,695.43,-4.664e-11,0,1,0.43,0.43,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-7.5837e-11,0,1e+05,-1.1378e-13,300,695.43,-6.5309e-11,0,1,0.4325,0.4325,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-9.7516e-11,0,1e+05,-1.4629e-13,300,695.43,-8.3978e-11,0,1,0.435,0.435,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.1919e-10,0,1e+05,-1.7879e-13,300,695.43,-1.0265e-10,0,1,0.4375,0.4375,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.4087e-10,0,1e+05,-2.1129e-13,300,695.43,-1.2132e-10,0,1,0.44,0.44,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.2612e-10,0,1e+05,-1.8906e-13,300,695.43,-1.0861e-10,0,1,0.4425,0.4425,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.1137e-10,0,1e+05,-1.6683e-13,300,695.43,-9.5909e-11,0,1,0.445,0.445,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-9.6619e-11,0,1e+05,-1.4461e-13,300,695.43,-8.3206e-11,0,1,0.4475,0.4475,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-8.1868e-11,0,1e+05,-1.2238e-13,300,695.43,-7.0502e-11,0,1,0.45,0.45,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-6.7116e-11,0,1e+05,-1.0015e-13,300,695.43,-5.7799e-11,0,1,0.4525,0.4525,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-5.2364e-11,0,1e+05,-7.7924e-14,300,695.43,-4.5095e-11,0,1,0.455,0.455,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.7613e-11,0,1e+05,-5.5697e-14,300,695.43,-3.2391e-11,0,1,0.4575,0.4575,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.2862e-11,0,1e+05,-3.3469e-14,300,695.43,-1.9688e-11,0,1,0.46,0.46,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.0668e-11,0,1e+05,6.1693e-14,300,695.43,3.5022e-11,0,1,0.4625,0.4625,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.042e-10,0,1e+05,1.5686e-13,300,695.43,8.9733e-11,0,1,0.465,0.465,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.6773e-10,0,1e+05,2.5202e-13,300,695.43,1.4444e-10,0,1,0.4675,0.4675,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.3126e-10,0,1e+05,3.4718e-13,300,695.43,1.9915e-10,0,1,0.47,0.47,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.9479e-10,0,1e+05,4.4234e-13,300,695.43,2.5386e-10,0,1,0.4725,0.4725,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.5832e-10,0,1e+05,5.375e-13,300,695.43,3.0857e-10,0,1,0.475,0.475,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.2185e-10,0,1e+05,6.3267e-13,300,695.43,3.6328e-10,0,1,0.4775,0.4775,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.8538e-10,0,1e+05,7.2783e-13,300,695.43,4.1799e-10,0,1,0.48,0.48,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.7836e-10,0,1e+05,7.1682e-13,300,695.43,4.1195e-10,0,1,0.4825,0.4825,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.7134e-10,0,1e+05,7.058e-13,300,695.43,4.059e-10,0,1,0.485,0.485,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.6432e-10,0,1e+05,6.9479e-13,300,695.43,3.9986e-10,0,1,0.4875,0.4875,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.573e-10,0,1e+05,6.8377e-13,300,695.43,3.9381e-10,0,1,0.49,0.49,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.5028e-10,0,1e+05,6.7276e-13,300,695.43,3.8777e-10,0,1,0.4925,0.4925,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.4326e-10,0,1e+05,6.6174e-13,300,695.43,3.8172e-10,0,1,0.495,0.495,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.3624e-10,0,1e+05,6.5073e-13,300,695.43,3.7568e-10,0,1,0.4975,0.4975,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.2922e-10,0,1e+05,6.3971e-13,300,695.43,3.6964e-10,0,1,0.5,0.5,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.0933e-10,0,1e+05,3.0701e-13,300,695.43,1.8027e-10,0,1,0.5025,0.5025,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.8203e-11,0,1e+05,-3.7256e-14,300,695.43,-1.5676e-11,0,1,0.505,0.505,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.5339e-10,0,1e+05,-3.9311e-13,300,695.43,-2.1822e-10,0,1,0.5075,0.5075,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.9625e-10,0,1e+05,-7.6058e-13,300,695.43,-4.2736e-10,0,1,0.51,0.51,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-7.4678e-10,0,1e+05,-1.1397e-12,300,695.43,-6.4311e-10,0,1,0.5125,0.5125,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.005e-09,0,1e+05,-1.5304e-12,300,695.43,-8.6548e-10,0,1,0.515,0.515,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.2709e-09,0,1e+05,-1.9327e-12,300,695.43,-1.0945e-09,0,1,0.5175,0.5175,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.5445e-09,0,1e+05,-2.3468e-12,300,695.43,-1.3301e-09,0,1,0.52,0.52,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.9956e-09,0,1e+05,-3.0289e-12,300,695.43,-1.7185e-09,0,1,0.5225,0.5225,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.4831e-09,0,1e+05,-3.7661e-12,300,695.43,-2.1384e-09,0,1,0.525,0.525,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.9736e-09,0,1e+05,-4.508e-12,300,695.43,-2.5608e-09,0,1,0.5275,0.5275,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.4672e-09,0,1e+05,-5.2545e-12,300,695.43,-2.9859e-09,0,1,0.53,0.53,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.9638e-09,0,1e+05,-6.0055e-12,300,695.43,-3.4135e-09,0,1,0.5325,0.5325,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.4635e-09,0,1e+05,-6.7612e-12,300,695.43,-3.8438e-09,0,1,0.535,0.535,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.9661e-09,0,1e+05,-7.5214e-12,300,695.43,-4.2767e-09,0,1,0.5375,0.5375,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-5.4718e-09,0,1e+05,-8.2863e-12,300,695.43,-4.7122e-09,0,1,0.54,0.54,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-5.2089e-09,0,1e+05,-7.8879e-12,300,695.43,-4.4857e-09,0,1,0.5425,0.5425,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.54e-09,0,1e+05,-6.8751e-12,300,695.43,-3.9097e-09,0,1,0.545,0.545,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.8324e-09,0,1e+05,-5.8039e-12,300,695.43,-3.3004e-09,0,1,0.5475,0.5475,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.0862e-09,0,1e+05,-4.6741e-12,300,695.43,-2.6578e-09,0,1,0.55,0.55,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.3012e-09,0,1e+05,-3.4857e-12,300,695.43,-1.9818e-09,0,1,0.5525,0.5525,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.4775e-09,0,1e+05,-2.2386e-12,300,695.43,-1.2724e-09,0,1,0.555,0.555,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-6.1488e-10,0,1e+05,-9.3274e-13,300,695.43,-5.2952e-10,0,1,0.5575,0.5575,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.8663e-10,0,1e+05,4.32e-13,300,695.43,2.4684e-10,0,1,0.56,0.56,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.9803e-09,0,1e+05,4.5101e-12,300,695.43,2.5666e-09,0,1,0.5625,0.5625,0.5,0
1.1612,5.3079e+05,2.0028,807.54,7.4345e-09,0,1e+05,1.1254e-11,300,695.43,6.4024e-09,0,1,0.565,0.565,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.1979e-08,0,1e+05,1.8134e-11,300,695.43,1.0316e-08,0,1,0.5675,0.5675,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.6613e-08,0,1e+05,2.515e-11,300,695.43,1.4307e-08,0,1,0.57,0.57,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.1338e-08,0,1e+05,3.2303e-11,300,695.43,1.8376e-08,0,1,0.5725,0.5725,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.6153e-08,0,1e+05,3.9594e-11,300,695.43,2.2522e-08,0,1,0.575,0.575,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.1059e-08,0,1e+05,4.7021e-11,300,695.43,2.6747e-08,0,1,0.5775,0.5775,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.6055e-08,0,1e+05,5.4585e-11,300,695.43,3.105e-08,0,1,0.58,0.58,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.0472e-08,0,1e+05,6.1276e-11,300,695.43,3.4853e-08,0,1,0.5825,0.5825,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.3617e-08,0,1e+05,6.6048e-11,300,695.43,3.7562e-08,0,1,0.585,0.585,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.6703e-08,0,1e+05,7.073e-11,300,695.43,4.0219e-08,0,1,0.5875,0.5875,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.9729e-08,0,1e+05,7.5323e-11,300,695.43,4.2826e-08,0,1,0.59,0.59,0.5,0
1.1612,5.3079e+05,2.0028,807.54,5.2696e-08,0,1e+05,7.9825e-11,300,695.43,4.538e-08,0,1,0.5925,0.5925,0.5,0
1.1612,5.3079e+05,2.0028,807.54,5.5603e-08,0,1e+05,8.4237e-11,300,695.43,4.7883e-08,0,1,0.595,0.595,0.5,0
1.1612,5.3079e+05,2.0028,807.54,5.8449e-08,0,1e+05,8.856e-11,300,695.43,5.0335e-08,0,1,0.5975,0.5975,0.5,0
1.1612,5.3079e+05,2.0028,807.54,6.1236e-08,0,1e+05,9.2791e-11,300,695.43,5.2735e-08,0,1,0.6,0.6,0.5,0
1.1612,5.3079e+05,2.0028,807.54,5.9077e-08,0,1e+05,8.954e-11,300,695.43,5.0876e-08,0,1,0.6025,0.6025,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.4801e-08,0,1e+05,5.2831e-11,300,695.43,2.997e-08,0,1,0.605,0.605,0.5,0
1.1612,5.3079e+05,2.0028,807.54,9.8905e-09,0,1e+05,1.5162e-11,300,695.43,8.5174e-09,0,1,0.6075,0.6075,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.5655e-08,0,1e+05,-2.3469e-11,300,695.43,-1.3482e-08,0,1,0.61,0.61,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.1837e-08,0,1e+05,-6.3061e-11,300,695.43,-3.6029e-08,0,1,0.6125,0.6125,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-7.0746e-08,0,1e+05,-1.0679e-10,300,695.43,-6.0924e-08,0,1,0.615,0.615,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.017e-07,0,1e+05,-1.5363e-10,300,695.43,-8.7579e-08,0,1,0.6175,0.6175,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.335e-07,0,1e+05,-2.0176e-10,300,695.43,-1.1497e-07,0,1,0.62,0.62,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.6684e-07,0,1e+05,-2.5223e-10,300,695.43,-1.4368e-07,0,1,0.6225,0.6225,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.3199e-07,0,1e+05,-3.5099e-10,300,695.43,-1.9978e-07,0,1,0.625,0.625,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.9499e-07,0,1e+05,-4.4653e-10,300,695.43,-2.5404e-07,0,1,0.6275,0.6275,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.5585e-07,0,1e+05,-5.3886e-10,300,695.43,-3.0645e-07,0,1,0.63,0.63,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.1458e-07,0,1e+05,-6.2795e-10,300,695.43,-3.5702e-07,0,1,0.6325,0.6325,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.7115e-07,0,1e+05,-7.1382e-10,300,695.43,-4.0574e-07,0,1,0.635,0.635,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-5.2558e-07,0,1e+05,-7.9645e-10,300,695.43,-4.5262e-07,0,1,0.6375,0.6375,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-5.7786e-07,0,1e+05,-8.7585e-10,300,695.43,-4.9763e-07,0,1,0.64,0.64,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-6.2798e-07,0,1e+05,-9.52e-10,300,695.43,-5.408e-07,0,1,0.6425,0.6425,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-5.7193e-07,0,1e+05,-8.683e-10,300,695.43,-4.9253e-07,0,1,0.645,0.645,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.8936e-07,0,1e+05,-7.4462e-10,300,695.43,-4.2142e-07,0,1,0.6475,0.6475,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.9706e-07,0,1e+05,-6.0622e-10,300,695.43,-3.4193e-07,0,1,0.65,0.65,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.9501e-07,0,1e+05,-4.5308e-10,300,695.43,-2.5405e-07,0,1,0.6525,0.6525,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.8319e-07,0,1e+05,-2.8519e-10,300,695.43,-1.5776e-07,0,1,0.655,0.655,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-6.1604e-08,0,1e+05,-1.0252e-10,300,695.43,-5.3052e-08,0,1,0.6575,0.6575,0.5,0
1.1612,5.3079e+05,2.0028,807.54,6.977e-08,0,1e+05,9.4952e-11,300,695.43,6.0084e-08,0,1,0.66,0.66,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.1095e-07,0,1e+05,3.0724e-10,300,695.43,1.8166e-07,0,1,0.6625,0.6625,0.5,0
1.1612,5.3079e+05,2.0028,807.54,6.3922e-07,0,1e+05,9.535e-10,300,695.43,5.5048e-07,0,1,0.665,0.665,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.201e-06,0,1e+05,1.8017e-09,300,695.43,1.0343e-06,0,1,0.6675,0.6675,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.7742e-06,0,1e+05,2.6672e-09,300,695.43,1.5279e-06,0,1,0.67,0.67,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.3588e-06,0,1e+05,3.5502e-09,300,695.43,2.0313e-06,0,1,0.6725,0.6725,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.9548e-06,0,1e+05,4.4507e-09,300,695.43,2.5446e-06,0,1,0.675,0.675,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.5623e-06,0,1e+05,5.3686e-09,300,695.43,3.0678e-06,0,1,0.6775,0.6775,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.1813e-06,0,1e+05,6.304e-09,300,695.43,3.6009e-06,0,1,0.68,0.68,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.8118e-06,0,1e+05,7.257e-09,300,695.43,4.1438e-06,0,1,0.6825,0.6825,0.5,0
1.1612,5.3079e+05,2.0028,807.54,5.4772e-06,0,1e+05,8.2679e-09,300,695.43,4.7168e-06,0,1,0.685,0.685,0.5,0
1.1612,5.3079e+05,2.0028,807.54,6.1471e-06,0,1e+05,9.2907e-09,300,695.43,5.2937e-06,0,1,0.6875,0.6875,0.5,0
1.1612,5.3079e+05,2.0028,807.54,6.7924e-06,0,1e+05,1.0277e-08,300,695.43,5.8494e-06,0,1,0.69,0.69,0.5,0
1.1612,5.3079e+05,2.0028,807.54,7.413e-06,0,1e+05,1.1227e-08,300,695.43,6.3839e-06,0,1,0.6925,0.6925,0.5,0
1.1612,5.3079e+05,2.0028,807.54,8.0088e-06,0,1e+05,1.2139e-08,300,695.43,6.897e-06,0,1,0.695,0.695,0.5,0
1.1612,5.3079e+05,2.0028,807.54,8.58e-06,0,1e+05,1.3016e-08,300,695.43,7.3889e-06,0,1,0.6975,0.6975,0.5,0
1.1612,5.3079e+05,2.0028,807.54,9.1263e-06,0,1e+05,1.3855e-08,300,695.43,7.8594e-06,0,1,0.7,0.7,0.5,0
1.1612,5.3079e+05,2.0028,807.54,9.6479e-06,0,1e+05,1.4658e-08,300,695.43,8.3085e-06,0,1,0.7025,0.7025,0.5,0
1.1612,5.3079e+05,2.0028,807.54,9.2524e-06,0,1e+05,1.4089e-08,300,695.43,7.968e-06,0,1,0.705,0.705,0.5,0
1.1612,5.3079e+05,2.0028,807.54,7.2242e-06,0,1e+05,1.1077e-08,300,695.43,6.2213e-06,0,1,0.7075,0.7075,0.5,0
1.1612,5.3079e+05,2.0028,807.54,5.0666e-06,0,1e+05,7.8707e-09,300,695.43,4.3632e-06,0,1,0.71,0.71,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.7795e-06,0,1e+05,4.4704e-09,300,695.43,2.3936e-06,0,1,0.7125,0.7125,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.6264e-07,0,1e+05,8.7548e-10,300,695.43,3.1229e-07,0,1,0.715,0.715,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.1841e-06,0,1e+05,-2.9143e-09,300,695.43,-1.8809e-06,0,1,0.7175,0.7175,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.861e-06,0,1e+05,-6.8994e-09,300,695.43,-4.1862e-06,0,1,0.72,0.72,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-7.6681e-06,0,1e+05,-1.108e-08,300,695.43,-6.6036e-06,0,1,0.7225,0.7225,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.1973e-05,0,1e+05,-1.7512e-08,300,695.43,-1.0311e-05,0,1,0.725,0.725,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.1807e-05,0,1e+05,-3.2257e-08,300,695.43,-1.878e-05,0,1,0.7275,0.7275,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.1883e-05,0,1e+05,-4.7366e-08,300,695.43,-2.7456e-05,0,1,0.73,0.73,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.2199e-05,0,1e+05,-6.2839e-08,300,695.43,-3.6341e-05,0,1,0.7325,0.7325,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-5.2758e-05,0,1e+05,-7.8677e-08,300,695.43,-4.5433e-05,0,1,0.735,0.735,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-6.3558e-05,0,1e+05,-9.488e-08,300,695.43,-5.4735e-05,0,1,0.7375,0.7375,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-7.4601e-05,0,1e+05,-1.1145e-07,300,695.43,-6.4244e-05,0,1,0.74,0.74,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-8.5886e-05,0,1e+05,-1.2838e-07,300,695.43,-7.3963e-05,0,1,0.7425,0.7425,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-9.761e-05,0,1e+05,-1.4598e-07,300,695.43,-8.406e-05,0,1,0.745,0.745,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-0.00011408,0,1e+05,-1.7087e-07,300,695.43,-9.8246e-05,0,1,0.7475,0.7475,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-0.00013062,0,1e+05,-1.9585e-07,300,695.43,-0.00011249,0,1,0.75,0.75,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-0.00014722,0,1e+05,-2.2094e-07,300,695.43,-0.00012678,0,1,0.7525,0.7525,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-0.00016389,0,1e+05,-2.4613e-07,300,695.43,-0.00014114,0,1,0.755,0.755,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-0.00018062,0,1e+05,-2.7143e-07,300,695.43,-0.00015554,0,1,0.7575,0.7575,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-0.00019741,0,1e+05,-2.9683e-07,300,695.43,-0.00017001,0,1,0.76,0.76,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-0.00021427,0,1e+05,-3.2234e-07,300,695.43,-0.00018452,0,1,0.7625,0.7625,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-0.00023119,0,1e+05,-3.4795e-07,300,695.43,-0.0001991,0,1,0.765,0.765,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-0.00022773,0,1e+05,-3.4342e-07,300,695.43,-0.00019611,0,1,0.7675,0.7675,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-0.00022052,0,1e+05,-3.3336e-07,300,695.43,-0.00018991,0,1,0.77,0.77,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-0.00021237,0,1e+05,-3.219e-07,300,695.43,-0.00018289,0,1,0.7725,0.7725,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-0.00020327,0,1e+05,-3.0903e-07,300,695.43,-0.00017505,0,1,0.775,0.775,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-0.00019321,0,1e+05,-2.9476e-07,300,695.43,-0.00016639,0,1,0.7775,0.7775,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-0.00018221,0,1e+05,-2.7907e-07,300,695.43,-0.00015691,0,1,0.78,0.78,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-0.00017025,0,1e+05,-2.6197e-07,300,695.43,-0.00014661,0,1,0.7825,0.7825,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-0.00015733,0,1e+05,-2.4346e-07,300,695.43,-0.00013549,0,1,0.785,0.785,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-7.6675e-05,0,1e+05,-1.24e-07,300,695.43,-6.6031e-05,0,1,0.7875,0.7875,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.3475e-05,0,1e+05,3.9415e-08,300,695.43,2.8827e-05,0,1,0.79,0.79,0.5,0
1.1612,5.3079e+05,2.0028,807.54,0.00014671,0,1e+05,2.0744e-07,300,695.43,0.00012635,0,1,0.7925,0.7925,0.5,0
1.1612,5.3079e+05,2.0028,807.54,0.00026305,0,1e+05,3.8007e-07,300,695.43,0.00022653,0,1,0.795,0.795,0.5,0
1.1612,5.3079e+05,2.0028,807.54,0.00038248,0,1e+05,5.5732e-07,300,695.43,0.00032938,0,1,0.7975,0.7975,0.5,0
1.1612,5.3079e+05,2.0028,807.54,0.00050502,0,1e+05,7.392e-07,300,695.43,0.0004349,0,1,0.8,0.8,0.5,0
1.1612,5.3079e+05,2.0028,807.54,0.00063066,0,1e+05,9.2571e-07,300,695.43,0.0005431,0,1,0.8025,0.8025,0.5,0
1.1612,5.3079e+05,2.0028,807.54,0.00075941,0,1e+05,1.1169e-06,300,695.43,0.00065398,0,1,0.805,0.805,0.5,0
1.1612,5.3079e+05,2.0028,807.54,0.00098112,0,1e+05,1.4472e-06,300,695.43,0.00084491,0,1,0.8075,0.8075,0.5,0
1.1612,5.3079e+05,2.0028,807.54,0.0012806,0,1e+05,1.8939e-06,300,695.43,0.0011028,0,1,0.81,0.81,0.5,0
1.1612,5.3079e+05,2.0028,807.54,0.0015851,0,1e+05,2.3482e-06,300,695.43,0.001365,0,1,0.8125,0.8125,0.5,0
1.1612,5.3079e+05,2.0028,807.54,0.0018945,0,1e+05,2.8099e-06,300,695.43,0.0016315,0,1,0.815,0.815,0.5,0
1.1612,5.308e+05,2.0028,807.54,0.002209,0,1e+05,3.2792e-06,300,695.43,0.0019023,0,1,0.8175,0.8175,0.5,0
1.1612,5.308e+05,2.0028,807.54,0.0025285,0,1e+05,3.756e-06,300,695.43,0.0021775,0,1,0.82,0.82,0.5,0
1.1612,5.308e+05,2.0028,807.54,0.0028531,0,1e+05,4.2403e-06,300,695.43,0.002457,0,1,0.8225,0.8225,0.5,0
1.1612,5.308e+05,2.0028,807.54,0.0031826,0,1e+05,4.7322e-06,300,695.43,0.0027408,0,1,0.825,0.825,0.5,0
1.1612,5.308e+05,2.0028,807.54,0.0035327,0,1e+05,5.2563e-06,300,695.43,0.0030423,0,1,0.8275,0.8275,0.5,0
1.1612,5.308e+05,2.0028,807.54,0.0038882,0,1e+05,5.7917e-06,300,695.43,0.0033484,0,1,0.83,0.83,0.5,0
1.1612,5.308e+05,2.0028,807.54,0.0042207,0,1e+05,6.2931e-06,300,695.43,0.0036347,0,1,0.8325,0.8325,0.5,0
1.1612,5.308e+05,2.0028,807.54,0.0045302,0,1e+05,6.7605e-06,300,695.43,0.0039013,0,1,0.835,0.835,0.5,0
1.1612,5.308e+05,2.0028,807.54,0.0048168,0,1e+05,7.1939e-06,300,695.43,0.004148,0,1,0.8375,0.8375,0.5,0
1.1612,5.308e+05,2.0028,807.55,0.0050803,0,1e+05,7.5931e-06,300,695.43,0.0043749,0,1,0.84,0.84,0.5,0
1.1612,5.308e+05,2.0028,807.55,0.0053207,0,1e+05,7.9582e-06,300,695.43,0.004582,0,1,0.8425,0.8425,0.5,0
1.1612,5.308e+05,2.0028,807.55,0.005538,0,1e+05,8.2892e-06,300,695.43,0.0047691,0,1,0.845,0.845,0.5,0
1.1612,5.308e+05,2.0028,807.55,0.0055779,0,1e+05,8.3575e-06,300,695.43,0.0048034,0,1,0.8475,0.8475,0.5,0
1.1612,5.308e+05,2.0028,807.55,0.0050397,0,1e+05,7.5702e-06,300,695.43,0.00434,0,1,0.85,0.85,0.5,0
1.1612,5.308e+05,2.0028,807.54,0.0044429,0,1e+05,6.6957e-06,300,695.43,0.003826,0,1,0.8525,0.8525,0.5,0
