variables = "x/c" , "CP"
zone t = "alpha = 16.0373 upper"
0.0000	-4.9881
0.0135	-6.0766
0.0271	-4.3646
0.0515	-3.2321
0.0763	-2.6939
0.1012	-2.1133
0.1503	-1.7246
0.1994	-1.3419
0.2501	-1.2065
0.2999	-1.0493
0.3499	-0.9084
0.3994	-0.8287
0.4496	-0.6829
0.4997	-0.6623
0.5492	-0.5269
0.5994	-0.4950
0.6495	-0.3683
0.6996	-0.3639
0.7489	-0.2818
0.8003	-0.1978
0.8500	-0.1353
0.8993	-0.0927
0.9489	-0.1084


