variables = "x/c" , "CP"
zone t = "alpha = 16.0373 lower"
0.0000	-4.9881
0.0122	0.6483
0.0251	0.9865
0.0510	0.9829
0.0755	0.8750
0.1000	0.7576
0.1504	0.6249
0.2004	0.4778
0.2501	0.4209
0.3002	0.3552
0.3507	0.2847
0.4000	0.2419
0.4503	0.2288
0.5000	0.1816
0.5506	0.1680
0.5997	0.1419
0.6502	0.1254
0.7003	0.0943
0.7497	0.0790
0.7993	0.0928
0.8503	0.0628
0.9000	-0.0041
0.9483	0.0007



