"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
14, 9.449599981310000e-01, -7.724467125531491e-03, 1.367916304741275e+00, 3.239616208746849e+02, 4.389049844219534e+01, 3.136341797715923e+05
15, 9.375399947170000e-01, -8.725349486403867e-03, 1.361182226066753e+00, 3.255303877034793e+02, 4.369728173760757e+01, 3.123055235275271e+05
16, 9.296900033950000e-01, -9.774221272349531e-03, 1.354643782295356e+00, 3.270093946139256e+02, 4.346982725874788e+01, 3.110140833742885e+05
17, 9.214000105860000e-01, -1.087086069705918e-02, 1.348272824462914e+00, 3.284082813541681e+02, 4.321128094970133e+01, 3.097543428539615e+05
18, 9.126999974250000e-01, -1.200973104171110e-02, 1.342060268178297e+00, 3.297352139827248e+02, 4.292291608705561e+01, 3.085247595630031e+05
19, 9.035800099370001e-01, -1.319055953446835e-02, 1.335980680803388e+00, 3.309923816004699e+02, 4.260701616622663e+01, 3.073199374019048e+05
20, 8.940600156780000e-01, -1.440916392228702e-02, 1.330033840646225e+00, 3.321927814140448e+02, 4.226583600899597e+01, 3.061406209068717e+05
21, 8.841500282290000e-01, -1.566269158090452e-02, 1.324204451819558e+00, 3.333366418725320e+02, 4.190039895024962e+01, 3.049834630417509e+05
22, 8.738499879840000e-01, -1.694956337677533e-02, 1.318466582771284e+00, 3.344246948251674e+02, 4.151194385239814e+01, 3.038429139516572e+05
23, 8.631799817090000e-01, -1.826569132102762e-02, 1.312831023231258e+00, 3.354718863217514e+02, 4.110306433044944e+01, 3.027222634960827e+05
24, 8.521599769590000e-01, -1.960709133914372e-02, 1.307261590037222e+00, 3.364716695506510e+02, 4.067304223526857e+01, 3.016132832244723e+05
25, 8.407700061800000e-01, -2.097463226217677e-02, 1.301756254169274e+00, 3.374339485573055e+02, 4.022450556936673e+01, 3.005162191488504e+05
26, 8.290500044819999e-01, -2.236196298315981e-02, 1.296302745438462e+00, 3.383574131325602e+02, 3.975679653465456e+01, 2.994283107246055e+05
27, 8.170099854470000e-01, -2.376642068849115e-02, 1.290896171423239e+00, 3.392481965367051e+02, 3.927095962366864e+01, 2.983489333976566e+05
28, 8.046399950980000e-01, -2.518763605296113e-02, 1.285526964231793e+00, 3.401048606786633e+02, 3.876718552912118e+01, 2.972759118120637e+05
29, 7.919700145720000e-01, -2.662062628442961e-02, 1.280196478547813e+00, 3.409291320775866e+02, 3.824486626427543e+01, 2.962096102975480e+05
30, 7.790099978450000e-01, -2.806276676215449e-02, 1.274902826966897e+00, 3.417280530652831e+02, 3.770499075754213e+01, 2.951501339930928e+05
31, 7.657799720760000e-01, -2.951033727360171e-02, 1.269622098895127e+00, 3.425002230193561e+02, 3.714640532552085e+01, 2.940922962703831e+05
32, 7.522799968720000e-01, -3.096181144522562e-02, 1.264315956809411e+00, 3.432450509254103e+02, 3.656833135092796e+01, 2.930279503772724e+05
33, 7.385200262070000e-01, -3.241453277608040e-02, 1.258982191386075e+00, 3.439707990190823e+02, 3.597071534530864e+01, 2.919572652780581e+05
34, 7.245299816130000e-01, -3.386376679305321e-02, 1.253629176293249e+00, 3.446778178324241e+02, 3.535217598990280e+01, 2.908820203398335e+05
35, 7.103199958800001e-01, -3.530689307158652e-02, 1.248234588755148e+00, 3.453583307980862e+02, 3.471053948864346e+01, 2.897968950477673e+05
36, 6.958900094030001e-01, -3.674225211597043e-02, 1.242827492305200e+00, 3.460287281491612e+02, 3.404613693111765e+01, 2.887092969544355e+05
37, 6.812700033190000e-01, -3.816515293304169e-02, 1.237351322181501e+00, 3.466694402789570e+02, 3.335473584539475e+01, 2.876057724650752e+05
38, 6.664699912070000e-01, -3.957289370556494e-02, 1.231823165987254e+00, 3.472962313253928e+02, 3.263615940867965e+01, 2.864911818108113e+05
39, 6.514999866490000e-01, -4.096270419333766e-02, 1.226219657970094e+00, 3.479057245540292e+02, 3.188790453522443e+01, 2.853603641282800e+05
40, 6.363800168040000e-01, -4.233084266562091e-02, 1.220525454024289e+00, 3.484946221070479e+02, 3.110732780958893e+01, 2.842098525781403e+05
41, 6.211299896240000e-01, -4.367359094194759e-02, 1.214743166550378e+00, 3.490701641879701e+02, 3.029256682205965e+01, 2.830408135916939e+05
42, 6.057599782940000e-01, -4.498807223669178e-02, 1.208841406126437e+00, 3.496230503274978e+02, 2.944013035154088e+01, 2.818459431094074e+05
43, 5.902799963950000e-01, -4.627132533375768e-02, 1.202831044107674e+00, 3.501627932462673e+02, 2.854802053084885e+01, 2.806283455495216e+05
44, 5.747100114820000e-01, -4.751950934859488e-02, 1.196693143647161e+00, 3.506784551438607e+02, 2.761206602546734e+01, 2.793831940916235e+05
45, 5.590599775310000e-01, -4.872955796694115e-02, 1.190451425458809e+00, 3.511780265431498e+02, 2.663048398245552e+01, 2.781161659937542e+05
46, 5.433599948880000e-01, -4.989683951066199e-02, 1.184087450298994e+00, 3.516497986471886e+02, 2.559855485723381e+01, 2.768224683823008e+05
47, 5.276100039480000e-01, -5.101897737545535e-02, 1.177619634764012e+00, 3.520994471542666e+02, 2.451451761197114e+01, 2.755064809663399e+05
48, 5.118399858470000e-01, -5.209138375948307e-02, 1.171056696761299e+00, 3.525151196039304e+02, 2.337320218318113e+01, 2.741690448797166e+05
49, 4.960500001910000e-01, -5.311153541819326e-02, 1.164485611956990e+00, 3.529109815320580e+02, 2.217333507652942e+01, 2.728295244932291e+05
50, 4.802699983120000e-01, -5.407492053959814e-02, 1.157846364564863e+00, 3.532807678495256e+02, 2.091031607107795e+01, 2.714749240416370e+05
51, 4.645099937920000e-01, -5.497835513414191e-02, 1.150747594068599e+00, 3.536278615756239e+02, 1.958124207907338e+01, 2.700243553195519e+05
52, 4.487800002100000e-01, -5.581859897363720e-02, 1.142744555052056e+00, 3.539270027207879e+02, 1.818174159551404e+01, 2.683836392493671e+05
53, 4.331099987030000e-01, -5.659141825851464e-02, 1.134776382359702e+00, 3.541645582443464e+02, 1.670697840644188e+01, 2.667466709004866e+05
54, 4.174999892710000e-01, -5.729416860686566e-02, 1.129508184098073e+00, 3.543390257428113e+02, 1.515469806625948e+01, 2.656649640926901e+05
55, 4.019699990750000e-01, -5.792324246601335e-02, 1.129186461483608e+00, 3.545023272639142e+02, 1.352331574098322e+01, 2.656070834308072e+05
56, 3.865399956700000e-01, -5.847520956655861e-02, 1.131180264496445e+00, 3.546775771344485e+02, 1.181028978238695e+01, 2.660301022715095e+05
