"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1612,5.3079e+05,2.0028,807.54,1.592e-09,0,1e+05,2.2314e-12,300,695.43,1.371e-09,0,1,0.0975,0.0975,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.1215e-09,0,1e+05,2.9532e-12,300,695.43,1.827e-09,0,1,0.1,0.1,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.5446e-09,0,1e+05,2.1531e-12,300,695.43,1.3302e-09,0,1,0.1025,0.1025,0.5,0
1.1612,5.3079e+05,2.0028,807.54,9.6773e-10,0,1e+05,1.353e-12,300,695.43,8.3338e-10,0,1,0.105,0.105,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.9082e-10,0,1e+05,5.5286e-13,300,695.43,3.3656e-10,0,1,0.1075,0.1075,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.8608e-10,0,1e+05,-2.4724e-13,300,695.43,-1.6025e-10,0,1,0.11,0.11,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-7.6299e-10,0,1e+05,-1.0473e-12,300,695.43,-6.5707e-10,0,1,0.1125,0.1125,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.3399e-09,0,1e+05,-1.8474e-12,300,695.43,-1.1539e-09,0,1,0.115,0.115,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.9168e-09,0,1e+05,-2.6475e-12,300,695.43,-1.6507e-09,0,1,0.1175,0.1175,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.4937e-09,0,1e+05,-3.4476e-12,300,695.43,-2.1475e-09,0,1,0.12,0.12,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.7578e-09,0,1e+05,-2.4617e-12,300,695.43,-1.5138e-09,0,1,0.1225,0.1225,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.0219e-09,0,1e+05,-1.4757e-12,300,695.43,-8.8004e-10,0,1,0.125,0.125,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.8601e-10,0,1e+05,-4.8975e-13,300,695.43,-2.463e-10,0,1,0.1275,0.1275,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.4989e-10,0,1e+05,4.9621e-13,300,695.43,3.8744e-10,0,1,0.13,0.13,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.1858e-09,0,1e+05,1.4822e-12,300,695.43,1.0212e-09,0,1,0.1325,0.1325,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.9217e-09,0,1e+05,2.4681e-12,300,695.43,1.6549e-09,0,1,0.135,0.135,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.6576e-09,0,1e+05,3.4541e-12,300,695.43,2.2887e-09,0,1,0.1375,0.1375,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.3935e-09,0,1e+05,4.44e-12,300,695.43,2.9224e-09,0,1,0.14,0.14,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.3644e-09,0,1e+05,3.1734e-12,300,695.43,2.0362e-09,0,1,0.1425,0.1425,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.3353e-09,0,1e+05,1.9067e-12,300,695.43,1.15e-09,0,1,0.145,0.145,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.0627e-10,0,1e+05,6.4007e-13,300,695.43,2.6375e-10,0,1,0.1475,0.1475,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-7.2281e-10,0,1e+05,-6.2659e-13,300,695.43,-6.2247e-10,0,1,0.15,0.15,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.7519e-09,0,1e+05,-1.8933e-12,300,695.43,-1.5087e-09,0,1,0.1525,0.1525,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.781e-09,0,1e+05,-3.1599e-12,300,695.43,-2.3949e-09,0,1,0.155,0.155,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.81e-09,0,1e+05,-4.4266e-12,300,695.43,-3.2811e-09,0,1,0.1575,0.1575,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.8391e-09,0,1e+05,-5.6932e-12,300,695.43,-4.1673e-09,0,1,0.16,0.16,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.1963e-09,0,1e+05,-3.8448e-12,300,695.43,-2.7525e-09,0,1,0.1625,0.1625,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.5534e-09,0,1e+05,-1.9963e-12,300,695.43,-1.3378e-09,0,1,0.165,0.165,0.5,0
1.1612,5.3079e+05,2.0028,807.54,8.9438e-11,0,1e+05,-1.4786e-13,300,695.43,7.7021e-11,0,1,0.1675,0.1675,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.7323e-09,0,1e+05,1.7006e-12,300,695.43,1.4918e-09,0,1,0.17,0.17,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.3751e-09,0,1e+05,3.5491e-12,300,695.43,2.9066e-09,0,1,0.1725,0.1725,0.5,0
1.1612,5.3079e+05,2.0028,807.54,5.018e-09,0,1e+05,5.3975e-12,300,695.43,4.3213e-09,0,1,0.175,0.175,0.5,0
1.1612,5.3079e+05,2.0028,807.54,6.6608e-09,0,1e+05,7.246e-12,300,695.43,5.7361e-09,0,1,0.1775,0.1775,0.5,0
1.1612,5.3079e+05,2.0028,807.54,8.3037e-09,0,1e+05,9.0944e-12,300,695.43,7.1509e-09,0,1,0.18,0.18,0.5,0
1.1612,5.3079e+05,2.0028,807.54,5.6603e-09,0,1e+05,6.2837e-12,300,695.43,4.8745e-09,0,1,0.1825,0.1825,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.017e-09,0,1e+05,3.473e-12,300,695.43,2.5982e-09,0,1,0.185,0.185,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.7366e-10,0,1e+05,6.6231e-13,300,695.43,3.2179e-10,0,1,0.1875,0.1875,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.2697e-09,0,1e+05,-2.1484e-12,300,695.43,-1.9546e-09,0,1,0.19,0.19,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.913e-09,0,1e+05,-4.9591e-12,300,695.43,-4.231e-09,0,1,0.1925,0.1925,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-7.5564e-09,0,1e+05,-7.7698e-12,300,695.43,-6.5073e-09,0,1,0.195,0.195,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.02e-08,0,1e+05,-1.0581e-11,300,695.43,-8.7837e-09,0,1,0.1975,0.1975,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.2843e-08,0,1e+05,-1.3391e-11,300,695.43,-1.106e-08,0,1,0.2,0.2,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-8.4721e-09,0,1e+05,-8.7036e-12,300,695.43,-7.296e-09,0,1,0.2025,0.2025,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.1011e-09,0,1e+05,-4.016e-12,300,695.43,-3.5318e-09,0,1,0.205,0.205,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.698e-10,0,1e+05,6.7162e-13,300,695.43,2.3234e-10,0,1,0.2075,0.2075,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.6407e-09,0,1e+05,5.3592e-12,300,695.43,3.9965e-09,0,1,0.21,0.21,0.5,0
1.1612,5.3079e+05,2.0028,807.54,9.0117e-09,0,1e+05,1.0047e-11,300,695.43,7.7607e-09,0,1,0.2125,0.2125,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.3383e-08,0,1e+05,1.4735e-11,300,695.43,1.1525e-08,0,1,0.215,0.215,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.7754e-08,0,1e+05,1.9422e-11,300,695.43,1.5289e-08,0,1,0.2175,0.2175,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.2125e-08,0,1e+05,2.411e-11,300,695.43,1.9053e-08,0,1,0.22,0.22,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.5563e-08,0,1e+05,1.7007e-11,300,695.43,1.3402e-08,0,1,0.2225,0.2225,0.5,0
1.1612,5.3079e+05,2.0028,807.54,9.0014e-09,0,1e+05,9.9049e-12,300,695.43,7.7518e-09,0,1,0.225,0.225,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.4398e-09,0,1e+05,2.8025e-12,300,695.43,2.1011e-09,0,1,0.2275,0.2275,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.1218e-09,0,1e+05,-4.2999e-12,300,695.43,-3.5496e-09,0,1,0.23,0.23,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.0683e-08,0,1e+05,-1.1402e-11,300,695.43,-9.2002e-09,0,1,0.2325,0.2325,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.7245e-08,0,1e+05,-1.8505e-11,300,695.43,-1.4851e-08,0,1,0.235,0.235,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.3806e-08,0,1e+05,-2.5607e-11,300,695.43,-2.0502e-08,0,1,0.2375,0.2375,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.0368e-08,0,1e+05,-3.271e-11,300,695.43,-2.6152e-08,0,1,0.24,0.24,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.0919e-08,0,1e+05,-2.2539e-11,300,695.43,-1.8015e-08,0,1,0.2425,0.2425,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.147e-08,0,1e+05,-1.237e-11,300,695.43,-9.8779e-09,0,1,0.245,0.245,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.0215e-09,0,1e+05,-2.1996e-12,300,695.43,-1.7408e-09,0,1,0.2475,0.2475,0.5,0
1.1612,5.3079e+05,2.0028,807.54,7.4274e-09,0,1e+05,7.9704e-12,300,695.43,6.3963e-09,0,1,0.25,0.25,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.6876e-08,0,1e+05,1.814e-11,300,695.43,1.4533e-08,0,1,0.2525,0.2525,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.6325e-08,0,1e+05,2.831e-11,300,695.43,2.267e-08,0,1,0.255,0.255,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.5774e-08,0,1e+05,3.848e-11,300,695.43,3.0808e-08,0,1,0.2575,0.2575,0.5,0
1.1612,5.3079e+05,2.0028,807.54,4.5223e-08,0,1e+05,4.865e-11,300,695.43,3.8945e-08,0,1,0.26,0.26,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.2283e-08,0,1e+05,3.5206e-11,300,695.43,2.7801e-08,0,1,0.2625,0.2625,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.9342e-08,0,1e+05,2.1762e-11,300,695.43,1.6657e-08,0,1,0.265,0.265,0.5,0
1.1612,5.3079e+05,2.0028,807.54,6.4021e-09,0,1e+05,8.3183e-12,300,695.43,5.5133e-09,0,1,0.2675,0.2675,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-6.538e-09,0,1e+05,-5.1256e-12,300,695.43,-5.6304e-09,0,1,0.27,0.27,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.9478e-08,0,1e+05,-1.8569e-11,300,695.43,-1.6774e-08,0,1,0.2725,0.2725,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.2418e-08,0,1e+05,-3.2013e-11,300,695.43,-2.7918e-08,0,1,0.275,0.275,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.5358e-08,0,1e+05,-4.5457e-11,300,695.43,-3.9062e-08,0,1,0.2775,0.2775,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-5.8299e-08,0,1e+05,-5.8901e-11,300,695.43,-5.0205e-08,0,1,0.28,0.28,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-3.9557e-08,0,1e+05,-3.9564e-11,300,695.43,-3.4066e-08,0,1,0.2825,0.2825,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.0816e-08,0,1e+05,-2.0227e-11,300,695.43,-1.7926e-08,0,1,0.285,0.285,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-2.0745e-09,0,1e+05,-8.8987e-13,300,695.43,-1.7865e-09,0,1,0.2875,0.2875,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.6667e-08,0,1e+05,1.8447e-11,300,695.43,1.4353e-08,0,1,0.29,0.29,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.5408e-08,0,1e+05,3.7784e-11,300,695.43,3.0493e-08,0,1,0.2925,0.2925,0.5,0
1.1612,5.3079e+05,2.0028,807.54,5.415e-08,0,1e+05,5.7121e-11,300,695.43,4.6632e-08,0,1,0.295,0.295,0.5,0
1.1612,5.3079e+05,2.0028,807.54,7.2891e-08,0,1e+05,7.6459e-11,300,695.43,6.2772e-08,0,1,0.2975,0.2975,0.5,0
1.1612,5.3079e+05,2.0028,807.54,9.1633e-08,0,1e+05,9.5796e-11,300,695.43,7.8912e-08,0,1,0.3,0.3,0.5,0
1.1612,5.3079e+05,2.0028,807.54,6.4899e-08,0,1e+05,6.8046e-11,300,695.43,5.589e-08,0,1,0.3025,0.3025,0.5,0
1.1612,5.3079e+05,2.0028,807.54,3.8166e-08,0,1e+05,4.0297e-11,300,695.43,3.2868e-08,0,1,0.305,0.305,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.1433e-08,0,1e+05,1.2547e-11,300,695.43,9.8458e-09,0,1,0.3075,0.3075,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.53e-08,0,1e+05,-1.5202e-11,300,695.43,-1.3176e-08,0,1,0.31,0.31,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.2033e-08,0,1e+05,-4.2952e-11,300,695.43,-3.6198e-08,0,1,0.3125,0.3125,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-6.8767e-08,0,1e+05,-7.0701e-11,300,695.43,-5.922e-08,0,1,0.315,0.315,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-9.55e-08,0,1e+05,-9.8451e-11,300,695.43,-8.2242e-08,0,1,0.3175,0.3175,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.2223e-07,0,1e+05,-1.262e-10,300,695.43,-1.0526e-07,0,1,0.32,0.32,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-8.4888e-08,0,1e+05,-8.7571e-11,300,695.43,-7.3104e-08,0,1,0.3225,0.3225,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-4.7543e-08,0,1e+05,-4.8942e-11,300,695.43,-4.0943e-08,0,1,0.325,0.325,0.5,0
1.1612,5.3079e+05,2.0028,807.54,-1.0198e-08,0,1e+05,-1.0313e-11,300,695.43,-8.7825e-09,0,1,0.3275,0.3275,0.5,0
1.1612,5.3079e+05,2.0028,807.54,2.7147e-08,0,1e+05,2.8317e-11,300,695.43,2.3378e-08,0,1,0.33,0.33,0.5,0
1.1612,5.3079e+05,2.0028,807.54,6.4492e-08,0,1e+05,6.6946e-11,300,695.43,5.5539e-08,0,1,0.3325,0.3325,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.0184e-07,0,1e+05,1.0558e-10,300,695.43,8.7699e-08,0,1,0.335,0.335,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.3918e-07,0,1e+05,1.442e-10,300,695.43,1.1986e-07,0,1,0.3375,0.3375,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.7653e-07,0,1e+05,1.8283e-10,300,695.43,1.5202e-07,0,1,0.34,0.34,0.5,0
1.1612,5.3079e+05,2.0028,807.54,1.2634e-07,0,1e+05,1.326e-10,300,695.43,1.088e-07,0,1,0.3425,0.3425,0.5,0
